year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,13.7,0.3,1.9,420,30.4,9.3,23.8,0,0,96.2,0,0,158.1,1.9,23.3,0,0,42.5,24.1,0,13.2,0.5,0,24.7,0,3.8,0,0,0,0,0,0,0,0,0,0,20,0,0.3,0,0.3,9.9,45.8,12.1,96.4,141.4,3.3,0.8,1.1,140.8,2.5,18.4,2.7,11.5
1962,17.8,0.3,1.6,427.7,38.6,8.8,21.1,0,0,97.8,0.3,0,159.7,3.6,22.7,0,0,39.2,21.9,0,17.3,0.5,0,25.8,0.3,3.3,0,0,0,0,0,0,0,0.3,0,0,20.3,0,0.3,0,0,9,46.8,10.4,127.7,147.4,3,1.1,1.1,141.9,2.7,16.7,2.7,12.1
1963,18.6,0.3,1.6,483,41.9,6.3,24.7,0,0,93.7,2.5,0,164.1,3.3,21.9,0,0,29.9,28.5,0,20.3,0.3,0,27.1,0,6,0,0,0,0,0,0,0,0.3,0,0,19.5,0,0.3,0,0.3,9,47.7,12.3,84.7,155.3,3.3,0.8,1.4,142.5,3.3,18.1,2.7,13.2
1964,18.9,0.3,1.9,483.8,40.5,6.6,25.2,0,0,81.6,0.5,0,163,3,21.6,0,0,34.8,31.5,0,19.2,0.5,0,29,0.3,4.4,0,0,0,0,0,0,0,0.3,0,0,22.2,0,0.3,0,0,7.7,50.4,9.9,63.3,155.1,3.3,1.1,1.4,141.4,3.6,18.4,3,16.4
1965,8.8,0.3,2.2,516.7,46.6,4.4,21.6,0,0,89,0,0,160.5,3.6,19.2,0,0,40.8,24.4,0,17.8,0.5,0,29.9,0.8,4.7,0,0,0,0,0,0,0,0.3,0,0,19.5,0,0.3,0,0.3,7.7,42.5,10.4,68.2,110.7,3.3,1.4,1.4,140.8,3.6,18.6,3,16.2
1966,31.2,0.3,2.5,513.4,55.9,4.1,22.2,0,0,83.3,0,0,170.1,3.3,19.7,0,0,28.5,26.8,0,54.2,0.3,0,28.8,0,5.2,0,0.3,0,0,0,0,0,0.3,0,0,20,0,0.3,0,0.3,7.9,42.2,12.3,74.5,95.6,3.3,1.1,1.4,141.9,3.3,20,3.3,17.8
1967,28.2,0.3,3.6,527.9,50.7,3,19.5,0,0,90.7,0.5,0,233.4,2.7,16.2,0.3,0,32.6,29.6,0.5,62.5,0.3,0,29.9,0.3,3,0,0.3,0,0,0,0,0,1.9,0,0,20.3,0,0.3,0,0.3,7.4,50.4,10.4,73.2,107.9,4.1,1.1,1.1,140.5,3.6,19.2,4.1,26.8
1968,28.2,0.3,4.4,502.7,51.8,1.6,22.5,0,0,81.1,1.4,0,182.2,3,14.2,0.3,0.3,35.3,17.8,0.3,74.5,0.3,0,29.9,0.3,2.7,0,0.3,0,0,0,0,0,1.6,0,0,23.3,0,0.3,0,0.3,7.9,57,10.4,62.5,142.5,3.8,1.1,1.4,140.3,2.7,20.3,4.7,31.8
1969,24.4,0.3,3.8,591.5,57.8,2.2,20,0,0,76.4,0,0,181.9,3.6,20.5,0.3,0,41.9,16.7,0.3,43.8,0.5,0,29.6,0.3,3.3,0,0.3,0,0,0,0,0,0.5,0,0,22.5,0,0.3,0,0.3,8.2,59.2,9,51,109,4.1,1.4,1.6,134.5,4.1,18.6,6,35.3
1970,16.7,0.3,3.8,594,74.2,1.9,21.9,0,0,82.7,1.1,0,175.9,4.4,11.8,0.3,0,56.2,14.8,0.3,80,0.5,0,30.1,0.3,3.3,0,0.3,0,0,0,0,0,0,0,0,26,0,0.5,0,0.3,8.8,53.7,7.7,58.6,147.7,4.7,1.1,1.4,139.7,3.3,21.1,4.1,44.1
1971,13.7,0.3,3.6,687.9,75.6,2.5,23.6,0,0,75.9,0,0,185.2,4.4,10.4,0.3,0,52.6,13.2,0.3,74.8,0.5,0,30.1,0.5,2.7,0,0.3,0,0,0,2.5,0,0,0,0,25.5,0,0.5,0,0.5,11.8,61.9,6.3,69.6,143.3,4.4,1.4,1.9,154.8,6.3,20.5,4.9,60.3
1972,26.8,0.3,5.2,598.1,92.9,1.9,24.7,0,0,70.1,0.5,0,172.1,4.7,10.4,0.3,0,65.8,20,0.3,74.8,0.5,0,31,0,1.1,3.8,0.8,0,0,0,0.5,0,0,0,0,23.8,0,0,0,0.5,9,54.5,6.3,78.1,122.5,4.9,1.4,1.1,140.3,3,17.5,4.7,64.4
1973,25.5,0.3,5.8,691.5,94,4.7,21.6,0,0,69.6,0.8,0,200.8,5.5,11,0.3,0,50.7,16.7,0.5,37,1.1,0,31.2,0,0.8,3.6,0.3,0,0,0,0.3,0,0.3,0,0,21.4,0,0,0,0.8,9.6,74.2,8.2,44.7,79.2,4.9,1.4,1.4,153.4,3.6,16.4,6,62.2
1974,17.3,0.5,6.3,768.5,95.9,6.3,22.7,0,0,66.3,0,0,186.8,2.2,11.8,0.3,0,35.1,11.2,0.3,52.9,1.4,0,31.5,0.3,0,4.4,0.3,0,0,0,0.5,0,0,0,0,20.5,0,0.5,0,0.5,11.2,44.4,8.8,21.9,52.3,3,1.4,1.4,159.7,3,19.2,4.7,60.8
1975,26,0.8,10.1,555.3,82.2,7.4,20.5,0,0,69.6,0,0,187.1,1.9,14.2,0.3,0.3,38.1,21.9,0.5,54.2,1.1,0,32.3,0,0.8,5.2,0.3,0,0,0,0.3,0,0,0,0,21.9,0,0.3,0,0.8,10.7,49.9,7.1,45.5,67.4,3,2.7,1.6,162.7,2.2,16.7,5.8,60.8
1976,25.2,1.9,9.6,627.1,86.6,5.8,18.1,0,0,73.7,0,0,185.5,3,14.5,0.3,0.3,40,25.2,1.4,53.7,0.8,0,35.1,0,1.9,4.4,0,0,0,0,0.8,0,0,0,0,22.7,0,0.5,0,0.8,10.4,55.1,6.8,28.8,57,4.1,2.7,1.1,161.1,6.6,21.1,5.2,58.1
1977,33.2,3.8,11.2,612.1,105.2,5.5,17.5,0,0,69,0,0,186.6,3.3,12.1,0.5,0,43.8,16.4,0.5,49.6,0.8,0,32.6,0,0.8,4.7,0.3,0,0,0,0.8,0,0,0,0,24.7,0,0.3,0,1.1,10.7,63,6.6,50.4,57,1.9,2.7,1.6,165.8,2.7,17.8,4.9,73.4
1978,32.9,0,8.5,698.4,131.5,5.2,17.5,0,0,67.7,0,0,193.4,4.9,14,0.5,0,41.6,32.1,0.3,61.1,1.1,0,29.6,0,2.7,4.7,0,0,0,0,1.6,0,0,0,0,21.9,0,0.8,0,1.1,10.7,81.6,6.6,49.6,65.2,3.6,1.9,1.6,167.9,3.6,22.7,8.8,83.3
1979,22.7,0,10.4,587.1,98.1,3.8,25.2,0,0,60.5,0,0,176.7,5.5,19.7,0,0,46.6,10.7,0.3,61.4,1.1,0,20.5,0.5,8.2,4.7,0,0,0,0,9.3,0,0,0,0,21.6,0,0.8,0,1.1,9.9,72.1,6.3,21.1,50.4,3.3,2.2,1.6,172.1,5.2,19.2,9.3,101.1
1980,22.2,0,16.2,645.5,117.8,3,20.8,0,0,72.3,0,0,189,6.6,10.4,0,0.3,49.3,23.8,0.3,75.9,0.8,0,19.7,0,6.3,5.2,0.3,0,0,0,13.7,0,0,0,0,21.1,0,0.8,0,1.1,10.1,80.8,6.8,45.8,75.1,3.8,1.9,1.4,173.2,5.2,23.6,18.4,94.5
