"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,0,0,0.8,43.8,4.9,46.8,54.8,29.3,0,96.7,0,14.5,9.3,0,174.5,78.9,0,37.3,0,0,0,4.7,0,7.7,0,12.3,0,0,15.6,0,0.3,0.3,0,0,0,0,19.2,0,0,0,0,307.9,0,16.4,53.7,32.3,0,0,0,8.5,0,0,0,247.4
1962,0,0,0.5,44.4,4.9,49.3,51.2,31.8,0,77,0,16.2,11.5,0,197.5,81.1,0,36.7,0,0,0,6.8,0,7.7,0,12.9,0,0,16.7,0,0,0.3,0,0,0,0,22.5,0,0,0,0,303.6,0,18.1,55.6,32.1,0,3.8,0,12.1,0,0,0,231
1963,0,0,0.3,44.9,4.9,42.7,38.6,25.5,0,115.9,0,11.2,25.2,0,159.5,85.2,0,36.2,0,0,0,4.4,0,7.4,0,15.1,0,0,18.6,0,0.3,0.5,0,0,0,0,15.1,0,0,0,0,279.2,0,14.8,49,31.5,0,1.4,0,8.5,0,0,0,200.3
1964,0,0,0.3,45.8,4.7,44.9,55.6,27.9,0,116.4,0,14,26.8,0,180.3,85.2,0,35.6,0,0,0,3.6,0,7.4,0,15.1,0,0,17.3,0,0.3,0.3,0,0,0,0,20.3,0,0,0,0,294.2,0,11.8,52.1,34,0,3,0,7.4,0,0,0,204.1
1965,0,0,0.3,46.3,4.7,44.1,32.3,27.4,0,135.1,0,13.7,15.6,0,184.4,90.4,0,35.1,0,0,0,3.6,0,7.4,0,15.3,0,0,19.5,0,0,0.5,0,0,0,0,20,0,0,0,0,270.1,0,16.2,51.8,33.4,0,0,0,12.1,0,0,0,173.4
1966,0,0,0.3,47.1,4.7,43.3,38.9,27.1,0,120.3,0,13.4,17.3,0,158.6,95.1,0,34.5,0,0,0,3.6,0,7.1,0,15.9,0,0,21.6,0,0,1.1,0,0,0,0,19.5,0,0,0,0,273.7,0,14.8,51,32.9,0,0.3,0,10.7,0,0,0,215.3
1967,0,0,0,45.8,4.4,51.8,34.8,27.7,0,107.7,0,13.2,7.9,0,177.5,93.4,0,33.7,0,0,0,3.6,0,7.1,0,17.5,0,0,22.7,0,0,1.1,0,0,0,0,23.6,0,0,0,0,276.7,0,14.5,49.9,35.3,0,0.3,0,7.9,0,0,0,237
1968,0,0,0,45.5,4.7,41.9,30.7,26,0,114.2,0,12.9,14.8,0,164.1,91.8,0,33.2,0,0,0,5.5,0,6.8,0,17,0,0,23.3,0,0,1.4,0,0,0,0,21.4,0,0,0,0,274.2,0,14.5,46.3,34.5,0,0.3,0,8.2,0,0,0,260.3
1969,0,0,0,45.8,4.4,41.1,34.5,25.8,0,106.8,0,12.9,12.3,0,175.6,90.1,0,32.6,0,0,0,7.1,0,6.8,0,16.2,0,0,23,0,0,1.4,0,0,0,0,20.8,0,0,0,0,281.9,0,14,46.6,31.2,0,0.5,0,8.8,0,0,0,238.4
1970,0,0,0,44.9,4.4,39.5,34,24.4,0,119.5,0,12.6,11.2,0,160.8,89,0,32.3,0,0,0,6.8,0,6.8,0,16.7,0,0,24.7,0,0,1.4,0,0,0,0,19.5,0,0,0,0,284.1,0,13.2,46,31,0,0.3,0,8.8,0,0,0,272.6
1971,0,0,0,46,4.4,41.1,33.7,26,0,117.5,0,12.6,8.8,0,184.1,88.2,0,32.1,0,0,0,6.8,0,6.6,0,16.2,0,0,23.8,0,0,1.4,0,0,0,0,22.2,0,0,0,0,290.1,0,13.7,45.5,33.4,0,1.6,0,9,0,0,0,269.9
1972,0,0,0,49.6,4.4,40.8,32.9,25.8,0,123.3,0,12.3,8.8,0,195.1,87.4,0,31.8,0,0,0,6.8,0,6.6,0,16.2,0,0,21.4,0,0,1.9,0,0,0,0,22.2,0,0,0,0,293.7,0,14.5,41.4,33.2,0,3.3,0,8.8,0,0,0,219.2
1973,0,0,0,52.6,4.4,39.7,34.8,24.7,0,129.6,0,12.3,25.8,0,194.8,86.8,0,31.5,0,0,0,4.7,0,6.6,0,16.2,0,0,22.7,0,0,3,0,0,0,0,20.8,0,0,0,0,346,0,14.8,37.3,29.9,0,4.1,0,8.5,0,0,0,203.8
