year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,17,0,23,1118.9,80.5,1.1,2.5,0,9.9,4.1,40.5,0,150.4,44.9,14.5,0,0.3,51.2,0.8,1.6,40.3,1.1,0,15.6,0,0.5,5.8,0,0,16.4,0,4.1,0,4.7,1.6,1.4,0,0,0.3,0,0.3,0,274.5,0,0,0,3.8,28.5,0.3,125.2,0.3,8.5,6.6,81.6
1962,17.3,0,25.5,1047.7,78.9,0.3,3,0,9.3,4.1,32.1,0,163,67.1,15.3,0,0.3,56.2,1.1,1.6,42.5,1.6,0,9.6,1.1,0.8,6,0,0.5,15.3,0,8.5,0,5.2,1.4,1.4,0,0,0.3,0,0.3,0,272.1,0,0,0,3.6,30.4,0.5,122.5,0.3,9.3,6.8,76.4
1963,15.6,0,22.2,1020.8,87.4,0.5,3.3,0,9.3,3.6,44.9,0,170.4,60,14.8,0,0,57.5,1.1,1.6,39.2,1.4,0,13.2,1.9,0.8,7.1,0,0,7.4,0,11,0,4.4,1.6,1.1,0,0,0.3,0,0.3,0,268.2,0,0,0,3.3,31.5,0.3,116.7,0,9.6,7.4,80
1964,17.5,0,25.8,1027.1,109.9,2.5,3.6,0,9,3.8,59.7,0,155.9,73.2,15.3,0,0.3,59.2,1.4,1.9,46,1.1,0,13.4,2.2,0.8,5.5,0.3,0.8,13.4,0,10.4,0,5.8,1.4,1.6,0,0,0.3,0,0.3,0,265.5,0,0,0,3.6,32.9,0.5,118.4,0,8.2,8.5,83.6
1965,18.4,0,26.3,1087.9,114.2,1.9,3.6,0,8.8,4.4,59.2,0,143.8,51,18.1,0,0.3,61.9,1.6,1.9,48.5,1.1,0,15.6,0,0.8,6,0.3,0,18.6,0,3,0,6,1.4,1.1,0,0,0.3,0,0.3,0,261.4,0,0,0,4.1,32.9,0.5,125.5,0,9,9.9,79.7
1966,18.4,0,24.7,1087.7,121.6,3,3.6,0,8.8,3.8,47.1,0,166.8,54.5,19.2,0,0.3,51.2,1.6,1.9,50.1,1.4,0,14.5,2.2,1.4,2.7,0.3,1.1,6.3,0,13.7,0,5.8,1.4,2.5,0,0,0.3,0,0.3,0,252.6,0,0,0,3.8,34.2,0.5,127.4,0.3,8.2,11.5,99.5
1967,18.4,0,25.2,1063.3,127.9,3.6,3.6,0,8.5,4.4,43.3,0,164.1,69.6,21.9,0,0.3,51.5,1.6,1.9,50.1,1.4,0,15.3,0.3,0.5,3,0.3,0.5,20,0,3.3,1.4,5.5,1.4,1.4,0,0,0.3,0,0.3,0,249,0,0,0,3.6,35.6,0.5,125.2,0.3,7.1,12.6,91.8
1968,17,0,29,1068.5,147.9,0,3.8,0,8.2,4.1,40.8,0,160.8,63.8,24.4,0,0.3,51.5,1.4,2.2,64.1,1.6,0,9.9,0,2.7,4.4,0.3,0.3,17.5,0,6.3,3.6,5.8,1.6,1.1,0,0,0.3,0,0.3,0,238.4,0,0,0,3.8,37,0.5,120.5,0.3,6.6,14,71
1969,17.3,0,27.1,1060.8,165.5,0,3.6,0,8.2,3.8,41.9,0,153.7,52.1,23,0,0.3,52.1,1.4,2.2,64.7,1.9,0,5.5,1.6,1.4,1.9,0.3,1.4,9.3,0,21.1,1.9,6,1.1,2.2,0,0,0.3,0,0.3,0,237.5,0,0,0,3.3,36.7,0.5,120.3,0.5,6.6,15.1,67.7
1970,17.8,0,29.6,1086,161.4,0,3.3,0,8.8,4.4,41.9,0,155.9,61.9,21.4,0,0.3,57,1.6,2.2,78.9,2.2,0,9.6,1.6,1.1,1.9,0.3,1.9,14.2,0,13.4,3.6,6,1.6,1.1,0,0,0.3,0,0.3,0,236.2,0,0,0,3.8,36.7,0.5,123.8,0.3,6.3,15.6,82.7
