year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,253.2,0,263.6,15.3,216.7,76.4,0,0,1.4,0,84.7,0,0,10.4,0,0,13.7,26.6,0,19.2,14.5,0,0,1.9,12.1,2.2,0,0,0,0,0,0,0,5.8,0,12.6,0,0,0,0,0,11.2,110.4,47.7,0,0,0,0,78.4,0,0,17,26.3
1962,0,220.8,0,274.8,15.1,211.2,94.2,0,0,1.6,0,53.7,0,0,13.7,0,0,13.4,25.8,0,18.6,21.4,0,0,1.9,11.5,2.2,0,0,0,0,0,0,0,6.3,0,12.3,0,0,0,0,0,6,107.7,51.2,0,0,0,0,78.6,0,0,16.7,26.8
1963,0,180.5,0,261.6,14.5,232.6,84.9,0,0,0.5,0,38.1,0,0,6.3,0,0,14.5,25.2,0,20.8,20.8,0,0,2.2,11.2,2.2,0,0,0,0,0,0,0,2.7,0,12.1,0,0,0,0,0,5.5,108.8,51.5,0,0,0,0,80.5,0,0,17.3,27.7
1964,0,161.6,0,266.3,14.2,236.2,88.2,0,0,0.8,0,25.2,0,0,6.8,0,0,14.2,26.6,0,20.5,27.1,0,0,1.9,12.1,2.2,0,0,0,0,0,0,0,3,0,11.8,0,0,0,0,0,6,109.9,51,0,0,0,0,78.9,0,0,17.5,28.5
1965,0,167.9,0,246.3,14,246.6,96.2,0,0,0.8,0,23,0,0,6,0,0,14,25.8,0,19.2,37.5,0,0,1.9,11.8,2.2,0,0,0,0,0,0,0,2.7,0,11.5,0,0,0,0,0,6.6,106.8,49,0,0,0,0,83.8,0,0,18.4,29
1966,0,182.2,0,238.9,17,224.9,105.2,0,0,0.8,0,24.4,0,0,5.8,0,0,13.7,32.9,0,25.2,49.9,0,0,1.9,11.2,2.2,0,0,0,0,0,0,0,2.7,0,11.2,0,0,0,0,0,7.7,110.7,48.5,0,0,0,0,87.4,0,0,19.7,29.6
1967,0,209,0,244.9,16.7,156.7,130.7,0,0,0.8,0,20.5,0,0,4.4,0,0,13.7,26.6,0,27.1,84.9,0,0,2.7,12.6,1.9,0,0,0,0,0,0,0,2.7,0,12.9,0,0,0,0,0,7.4,107.9,47.4,0,0,0,0,93.4,0,0,19.2,29.9
1968,0,226.3,0,242.2,16.2,219.5,143.6,0,0,0.8,0,20.8,0,0,3,0,0,14,26.6,0,23.8,64.4,0,0,2.5,11.8,1.9,0,0,0,0,0,0,0,1.9,0,9.6,0,0,0,0,0,9.6,108.2,46.8,0,0,0,0,74.8,0,0,18.6,30.4
1969,0.5,239.2,1.4,245.2,17.8,205.8,150.7,0,0,0,0,22.7,0,0,3,0,0,14.2,29,0,29.3,65.2,0,0,2.7,9.9,2.2,0,0,0,0,0,0,0,4.7,0,10.4,0,0,0,0,0,15.3,107.9,46,0,0,0,0,77,0,0,20.8,30.7
1970,1.1,274,1.9,255.1,18.4,187.1,168.2,0,0,0.3,0,29.3,0.5,0,3.6,0,0,14.2,28.8,0,33.2,57.3,0,0,2.5,9.6,2.7,0,0,0,0,0,0,0,4.4,0,9.9,0,0,0,0,0,12.6,104.9,45.8,0,0,0,0,81.6,0,0,20.5,31
