year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,1.4,0,0.5,107.7,2.5,0,3,4.7,0,258.4,0,0.3,62.5,0,80.3,0,1.6,8.5,0,6.3,2.2,4.1,0,189.3,0,0,0,0,0,0.3,0,0,0,1.1,5.2,3.6,10.7,0,0.8,4.4,8.8,57.3,15.1,0,11,0,0.3,1.1,2.2,69,0.3,22.7,2.5,28.5
1962,1.4,0,0.8,103.6,2.2,0,3,5.5,0,266,0,0.3,55.9,0,75.9,0,2.7,10.7,0,6.6,2.5,4.4,0,195.1,0,0.3,0,0,0,0.5,0.3,0,0,0.8,4.1,5.2,8.5,0,0.8,4.9,8.8,53.2,13.2,0,7.9,0,0.3,1.1,2.5,67.9,0.5,25.5,1.6,20
1963,1.4,0,0.8,118.4,1.9,0,3.6,4.7,0,275.9,0,0.3,48.8,0,79.2,0,2.7,8.8,0,8.2,3.6,5.5,0,197.8,0,0.3,0,0,0,0.5,0,0,0,0.3,3.8,5.8,6.3,0,0.5,4.1,7.9,57.5,17.3,0,9.3,0,0.3,1.4,2.2,69.9,0.3,19.5,3,27.4
1964,1.4,0,0.5,133.7,2.2,0,3.3,3.8,0,253.4,0,0.3,107.1,0,85.5,0,3,8.2,0,6.8,3.6,5.8,0,189,0,0.3,0,0,0,0.3,0,0,0,0.5,3.6,4.1,14.5,0,0.5,5.2,8.2,67.1,17.5,0,11.8,0,0.3,2.2,2.5,74.2,0.5,19.5,3,32.1
1965,1.1,0,0.5,126.6,1.9,0,2.7,4.7,0,292.1,0,0.3,72.1,0,92.3,0,2.5,8.2,0,6.8,3,6.3,0,185.2,0,0.3,0,0,0,0.5,0,0,0,2.2,5.2,4.9,6.3,0,0.5,3.3,7.9,58.1,12.1,0,8.8,0,0.3,1.6,2.5,75.1,0.3,17,3.3,28.8
1966,0.8,0,0.5,135.9,2.2,0,2.7,4.4,0,298.4,0,0.3,77.8,0,97.5,0,2.2,8.2,0,7.4,2.5,6.6,0,157.5,0,0.3,0,0,0,0.3,0.3,0,0,1.6,4.7,5.5,12.3,0,0.5,4.1,8.5,49.9,14.5,0,10.7,0,0,1.6,2.5,79.7,0.3,17.5,1.9,23
1967,0.8,0,0.3,118.1,1.9,0,5.5,3.3,0,228.8,0,0.3,163.3,0,117,0,3,7.9,0,7.1,2.5,8.8,0,201.6,0,0.3,0,0,0,0.3,0.3,0,0,1.4,4.7,2.7,9.9,0,0.5,3.3,8.8,64.1,5.8,0,12.1,0,0.3,2.7,2.5,80.8,0.3,16.4,1.4,20.8
1968,0.8,0,0.3,124.7,2.2,0,3.3,2.7,0,254.8,0,0.3,136.7,0,84.1,0,2.7,7.9,0,6.8,2.5,7.1,0,203,0,0.3,0,0,0,0.5,0.3,0,0,1.1,2.7,1.4,10.4,0,0.5,3.8,8.2,71.5,3.3,0,12.1,0,0,2.2,2.5,80,0.3,13.7,1.6,21.6
1969,0.8,0,0.5,117.8,1.9,0,3.8,4.1,0,246.6,0,0.3,131.5,0,79.2,0,2.5,9.3,0,6,1.4,7.1,0,204.1,0,0.3,0,0,0,0.3,0,0,0,0.5,4.7,3.8,9.6,0,0.5,2.7,8.2,64.1,4.4,0,10.4,0,0,2.5,2.5,81.9,0.5,16.4,1.4,21.4
1970,0.8,0,0.3,114.2,2.2,0,3,2.7,0,243,0,0,131.5,0,73.2,0,2.5,13.4,0,6.3,1.6,7.1,0,217.5,0,0.3,0,0,0,0.3,0.3,0.3,0,0.5,4.4,2.7,9,0,0.5,2.7,6.6,55.1,5.2,0.3,11,0,0.3,1.6,2.5,81.9,0.3,17.8,1.9,24.9
