year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,12.6,13.7,2.2,816.2,94.8,0,0,0,5.5,6,248.8,0,269,14.5,0.3,0,0,31.8,0,2.2,1.1,0,0,0,0,1.4,3,0,0.3,4.7,0,1.4,0.3,0.3,1.1,1.9,0,0,0,0,0,0,621.9,0,0,0,0.8,0.3,0.3,91,0,14.8,18.4,221.9
1962,12.6,13.4,4.7,817.3,88.8,0,0,0,5.2,4.9,249.6,0,263.6,17.8,0.3,0,0,28.8,0,2.2,0.8,0,0,0,0,1.4,3.6,0,0,5.2,0,1.6,0.3,0,1.1,2.7,0,0,0,0,0,0,614.8,0,0,0,1.1,0.5,0.3,89.3,0,13.4,12.9,200.3
1963,13.2,13.4,4.4,854,96.2,0,0,0,4.9,5.2,241.6,0,260.5,17.5,0,0,0,27.1,0,1.9,0.8,0,0,0,0,1.9,3.3,0,0,7.7,0,1.4,0.5,0,1.9,2.7,0,0,0,0,0,0,604.7,0,0,0,1.1,0.8,0.5,95.3,0,18.4,26,235.9
1964,12.6,14.2,4.1,844.4,100.3,0,0,0,4.4,5.5,203,0,291.2,28.2,0,0,0,33.2,0,2.2,0.8,0,0,0,0,2.5,2.7,0.3,0,7.9,0,2.7,0.5,0.3,2.2,3,0,0,0,0,0,0,602.7,0,0,0,1.4,1.1,0.5,92.9,0,19.5,31.5,224.1
1965,13.7,13.7,5.2,878.4,96.7,0,0,0,4.1,4.9,204.4,0,316.4,25.5,0,0,0,29.9,0,3.6,1.4,0,0,0,0,2.5,0.3,0.3,1.1,9.9,0,0.8,0.8,0.3,4.4,4.1,0,0,0,0,0,0,596.2,0,0,0,1.6,1.4,0.5,96.2,0,18.4,17.5,234.2
1966,14.5,12.6,3.3,913.7,96.2,0,0,0,4.1,5.2,218.9,0,293.2,32.9,0.3,0,0,45.8,0,4.9,1.9,0,0,0,0,2.5,0.8,0,0,8.2,0,1.4,2.2,0.3,4.4,3.8,0,0,0,0,0,0,582.5,0,0,0,1.1,1.6,0.5,100.3,0,18.9,24.1,253.7
1967,15.6,12.9,3.6,932.9,100.5,0,0,0,3.6,5.2,219.7,0,297.5,41.1,0.3,0,0,34.5,0,3.6,2.5,0,0,0,0,0.3,1.4,0,0.3,6.8,0,2.2,2.2,0.3,3.3,3.3,0,0,0,0,0,0,569.6,0,0,0,1.6,1.6,0.5,103.8,0,20.5,27.7,213.4
1968,17,13.7,4.4,948.5,101.6,0,0,0,3.6,4.9,212.1,0,296.7,34.2,0.5,0,0,43.6,0,3.8,2.7,0,0,0,0,0.8,0.8,0.3,0.3,7.1,0,1.9,1.9,0.3,2.2,1.9,0,0,0,0,0,0,551.8,0,0,0,1.9,2.5,0.5,109.6,0,21.9,30.4,206.8
1969,17.5,14.5,5.5,959.5,106,0,0,0,3.8,5.2,207.4,0,301.9,32.9,0.5,0,0,34.8,0,4.9,2.7,0,0,0,0,0.3,1.6,0,0,7.1,0.3,1.9,2.5,0.3,2.2,2.2,0,0,0,0,0,0,545.5,0,0,0,1.9,2.5,0.5,112.9,0,18.9,26.8,211.5
1970,17,15.1,4.9,978.6,108.2,0,0,0,3.8,5.5,191.2,0,304.7,39.7,0.3,0,0,33.7,0,4.7,1.6,0,0,0,0,0.3,3,0,0,8.2,0,1.4,2.5,0.3,2.2,2.5,0,0,0,0,0,0,523,0,0,0,1.1,3,0.8,114.2,0,23,28.5,254.2
1971,18.1,16.4,6,1015.9,115.3,0,0,0,4.4,5.5,171.5,0,306.3,32.6,0.8,0,0,34.5,0.3,4.7,2.7,0,0,0,0,0.3,5.5,0,0.5,4.4,0.3,2.2,2.7,0.3,2.5,2.7,0,0,0,0,0,0,517.8,0,0,0,2.2,2.5,0.8,115.3,0,21.1,28.2,208.5
1972,20.3,15.6,5.8,1039.2,119.5,0,0,0,4.1,5.2,159.5,0,322.5,34.5,0.8,0,0,31,0.3,4.7,4.7,0,0,0,0,0.5,4.9,0.3,0.5,5.2,0,1.9,2.5,0.5,2.7,2.7,0,0,0,0,0,0,512.1,0,0,0,2.7,2.5,0.8,119.2,0,20.5,31.5,210.1
