year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,1.1,72.9,2.7,43.3,6.3,2.7,91.2,101.4,0,21.1,0,0,3.6,0,11.8,0,0,15.6,0,0,9.3,0,0,5.2,0,3.6,0.8,0,12.6,0,1.4,0,0,1.1,17.5,0,7.1,0,0,3.3,0,511.2,0.5,26.3,6.8,386.8,0,0,0,5.8,0.3,0.3,3,61.1
1962,1.4,71,3,45.2,5.5,30.7,93.7,98.4,0,15.9,0,0,8.8,0,12.1,0,0,15.6,0,0,9.3,0,0,4.9,0,18.4,1.9,0,13.7,0,1.4,0,0,0.5,18.4,0,9.6,0,0,2.5,0,506.8,0.5,26,5.5,368.8,0,0,0,11.2,0.3,0.8,3,60.8
1963,1.1,62.5,3,54.5,6.6,16.2,101.6,86.8,0,21.1,0,0,10.4,0,12.1,0,0,15.3,0,0,9,0,0,4.9,0,12.1,2.5,0,13.4,0,1.4,0,0,1.6,20.3,0,12.1,0,0,3,0,523,0.5,24.4,6.8,350.7,0,0.3,0,6.8,0.3,0.5,3,60.3
1964,1.4,91.8,3.8,59.2,7.7,10.4,82.7,127.7,0,25.8,0,0,10.7,0,12.1,0,0,15.1,0,0,9,0,0,4.9,0,12.9,1.6,0,12.9,0,1.4,0,0,0.8,16.4,0,12.6,0,0,3.6,0,533.4,0.5,22.5,9.3,340.3,0,0,0,7.7,0.3,1.1,3,66.8
1965,1.1,85.8,3,61.4,6.6,9.9,92.9,119.2,0,26.6,0,0,11.8,0,12.1,0,0,14.5,0,0,8.8,0,0,5.8,0,16.2,1.1,0,12.9,0,1.4,0,0,0.5,21.1,0,11.2,0,0,3,0,543.8,0.5,23.3,7.7,355.9,0,0,0,5.5,0.3,0.5,3,64.7
1966,0.8,98.6,3,64.9,6.8,7.4,94.8,136.7,0,18.4,0,0,16.2,0,12.1,0,0,15.6,0,0,9.9,0,0,5.5,0,5.2,1.1,0,12.3,0,1.4,0,0,0.8,20.5,0,7.4,0,0,3,0,547.7,0.5,23.8,10.1,323.3,0,0,0,12.9,0.3,1.4,3,63.6
1967,0.8,112.3,2.5,69.6,7.1,2.5,113.4,155.9,0,18.6,0,0,11.2,0,11.8,0,0,15.6,0,0,9.6,0,0,5.5,0,9.3,1.1,0,11.5,0,1.4,0,0,1.1,21.6,0,7.4,0,0,2.7,0,523,0.5,22.7,9.6,315.6,0,0,0,13.7,0.3,1.1,3,60.3
1968,1.1,91.5,3,59.7,8.8,2.2,106.6,126.8,0,22.5,0,0,11.5,0,11.2,0,0,15.3,0,0,9.3,0,0,5.2,0,7.9,1.9,0,11,0,1.4,0,0,0.8,20.3,0,7.4,0,0,2.7,0,515.6,0.5,23,10.1,307.1,0,0,0,17.5,0,0.5,3,61.4
1969,1.9,68.2,2.7,72.6,13.7,2.7,123,94.5,0,15.1,0,0,14.2,0,11.5,0,0,14.8,0,0,9.3,0,0,4.7,0,1.9,3.8,0,11,0,1.1,0,0,1.6,18.1,0,6.8,0,0,2.5,0,513.4,0.5,21.9,7.7,305.2,0,0,0,12.6,0,0.5,3,59.5
1970,1.1,70.4,2.5,61.4,13.7,5.8,127.9,97.8,0,13.7,0,0,20,0.3,11.5,0,0,14.8,0,0,9,0,0,4.1,0,9.6,3,0.5,9.9,0,1.4,0,0,0.8,15.9,0,9.3,0,0,2.5,0,516.4,0.5,21.6,1.1,282.7,0,0,0,11,0,0.8,3,57.5
1971,1.1,73.2,2.2,58.6,14,4.9,188.2,101.4,0,11.8,0,0,17.5,0,11.5,0,0,14.8,0,0,9,0,0,3.8,0,12.3,2.2,0,9.9,0,1.1,0.5,0,0.5,15.1,0,6,0,0,2.2,0,479.7,0.5,21.6,1.9,274,0,0,0,6.3,0.3,0.3,3,58.9
1972,1.4,81.9,2.2,59.2,15.6,4.4,166.8,113.7,0,21.6,0,0,18.4,0.3,11.5,0,0,14.8,0,0,9,0,0,3.8,0,9.6,1.9,0,9.6,0,1.1,0,0,0.3,13.4,0,5.8,0,0,1.9,0,391.2,0.5,21.9,1.9,352.9,0,0,0,9.3,0.5,0.8,3,58.1
1973,1.6,97,1.6,63.8,16.4,4.1,115.1,134.8,0,11.2,0,0,18.1,0,11.5,0,0,14.8,0,0,9,0,0,4.1,0,10.4,2.7,0,9.3,0,1.4,0.3,0,0,13.4,0,5.5,0,0,1.6,0,383.6,0.5,21.4,1.9,361.6,0,0,0,8.5,0.5,0.5,3,57.3
1974,1.6,92.1,1.6,64.1,17.3,4.1,114.8,127.9,0,9.3,0,0,6.6,0,11.8,0,0,14.8,0,0,9.3,0,0,4.7,0,11.2,3.3,0,9,0,0.8,0.3,0,0.3,15.1,0,5.5,0,0,1.6,0,339.2,0.5,23,1.9,356.2,0,0,0,4.1,0,0.3,3,55.9
1975,1.9,63.8,2.5,66.6,20.5,4.7,137.3,88.5,0,9.3,0,0,0.8,0,11.5,0,0,15.1,0,0,9.3,0,0,4.4,0,12.1,1.1,0,8.2,0,1.4,0.3,0,0,15.6,0,5.2,0,0,1.6,0,383.8,0.5,21.6,1.9,345.8,0,0,0,3,0,0.3,3,55.3
1976,2.2,66.6,2.2,65.5,20.8,4.7,117.5,92.3,0,14.5,0,0,4.7,0,11.8,0,0,15.1,0,0,9,0,0,4.7,0,8.5,3.6,0,7.7,0,1.4,0,0,0,12.6,0,5.2,0,0,1.9,0,360.8,0.3,17.3,1.9,344.1,0,0,0,2.7,0.5,0,2.7,58.9
1977,3.8,72.9,3.6,65.5,26.3,4.4,96.7,101.1,0,22.5,0,0,31,0.3,12.1,0,0,15.1,0,0,9,0,0,4.7,0,7.7,1.1,0,7.9,0,1.4,0.3,0,0,8.2,0,5.2,0,0,1.9,0,282.7,0.5,15.9,1.6,316.7,0,0.3,0,17.3,0,0,3,58.9
1978,4.7,25.2,2.2,67.9,30.7,4.7,110.1,34.8,0,18.1,0,66.8,12.3,0,11.8,0,0,15.1,0,0,8.8,0,0,4.7,0,8.5,1.9,0,7.9,0,1.4,0.3,0,0,10.7,0,4.9,0,0,1.6,0,340,0.5,15.6,1.6,398.9,0,0,0,11.2,0,0,3,60
1979,5.2,21.4,1.9,54,33.2,4.1,127.1,29.6,0,20.5,0,58.6,29.6,0.3,11.8,0,0,15.3,0,0,9,0,0,4.9,0,12.3,1.4,0,7.4,0,1.4,0.8,0,0,14.2,0,4.9,0,0,1.6,0,387.9,0.5,16.2,1.6,374.2,0,0,0,20,0.3,0,3,60.5
1980,6.3,22.2,3,61.9,40,4.9,129.3,30.7,0,29.3,0,72.1,20.3,0.3,11.5,0,0,16.2,0,0,10.1,0,0,4.9,0,12.1,2.5,0,7.1,0,1.4,0.3,0,0,12.6,0,4.9,0,0,1.6,0,356.2,0.8,17.5,1.6,362.7,0,0,0,19.5,0.3,0.5,3.3,61.4
1981,9,19.5,4.4,69,49.9,4.4,112.3,26.8,0,26,0,76.4,40.8,0.5,12.1,0,0,15.9,0,0,9.9,0,0,4.9,0,15.1,1.1,0,6.8,0,1.4,0.3,0,0,16.4,0,4.9,0,0,1.6,0,314.8,1.1,12.6,1.6,378.1,0,0,0,14.5,0.3,0.3,3.6,64.1
1982,16.4,20.8,5.2,69.9,47.4,4.4,115.6,28.8,0,23.8,0,61.9,35.6,0.3,11.5,0,0,15.6,0,0,9.6,0,0,4.4,0,7.9,1.4,0,7.1,0,1.4,0.3,0,0,21.4,0,4.7,0,0,1.6,0,300.3,0.8,10.7,1.6,332.1,0,0,0,30.1,0.3,0.3,4.4,63.3
1983,4.9,25.8,4.7,64.9,36.4,4.9,111.2,35.9,0,28.8,0,61.4,49,0.3,11.5,0,0,15.6,0,0,9.6,0,0,4.4,0,8.2,1.9,0,6.6,0,1.4,1.1,0,0,15.6,0,5.2,0,0,1.6,0,272.6,0.8,10.1,1.4,272.6,0,0,0,19.7,0.3,0.8,5.2,63.8
