year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0.3,0,36.2,163,4.7,1.6,0,10.7,46.3,0.3,6.3,17.8,0,63.8,5.8,0,0,0,3,0,1.1,399.7,0,0,0,0.3,0.8,22.2,0,0,0.5,3.8,0,2.5,0,0,6.8,0,0.3,1.9,0.3,1.9,2.7,2.7,0,32.9,0,0,0,60,1.9,5.8,31.8,156.4
1962,0.3,0,45.2,161.4,2.2,1.9,0,5.5,43,0.3,4.1,18.4,0,67.4,5.5,0,0,0,2.2,0,1.9,398.4,0,0,0,0.3,0.8,27.1,0,0,0.5,3.6,0,2.2,0,0,10.4,0,0.3,1.6,0.3,1.9,2.7,2.7,0,24.4,0,0,0,61.1,1.6,5.5,48.2,174.5
1963,0.3,0,38.9,151.5,3.3,1.6,0,13.7,43.6,0.3,4.1,13.2,0,66,9.3,0,0,0,1.6,0,2.5,398.4,0,0,0,0,3.3,29.9,0,0,0.8,6,0,2.5,0,0,7.4,0,0.3,1.6,0.3,1.6,2.7,3.6,0,25.2,0,0,0,60.3,1.6,4.7,33.2,166.3
1964,0.3,0,36.2,162.7,2.2,1.4,0,15.3,36.7,0.3,3,19.5,0,65.2,10.7,0,0,0,0,0,3.3,398.6,0,0,0,0.3,3.8,28.5,0,0,0.3,6.3,0,2.2,0,0,7.1,0,0.3,1.4,0.3,1.9,3.3,3.3,0,26.8,0,0,0,60.5,1.9,5.5,42.5,147.9
1965,0.3,0,37.3,178.9,3.6,0.5,0,16.4,45.5,1.6,4.9,14,0,64.7,16.2,0,0,0,0,0,2.7,405.8,0,0,0,0,6.3,30.1,0,0,0.3,9.6,0,2.2,0,0,9.9,0,0.3,1.4,0.3,1.9,3.8,1.9,0,28.8,0,0,0,45.8,1.4,9,55.9,163
1966,0.3,0,29.3,186.6,3,0.8,0,13.7,53.4,0.8,1.9,14,0,62.5,7.1,0,0,0,0.5,0,2.5,399.5,0,0,0,0,4.9,27.4,0,0,0.5,10.1,0,2.5,0,0,7.7,0,0.3,1.6,0.3,1.9,2.7,2.7,0,32.1,0,0,0,43,1.4,7.9,65.8,179.7
1967,0.3,0,26.8,199.2,3.8,1.1,0,14.5,55.9,0.8,4.4,19.5,0,53.4,7.4,0,0,0,1.1,0,3.6,416.2,0,0,0,0,8.8,31,0,0,0.3,10.1,0,1.6,0,0,10.7,0,0.5,1.6,0,1.9,2.5,3.8,0,32.6,0,0,0,55.3,1.4,14.5,42.2,167.9
1968,0.3,0,26.3,199.7,4.4,0.3,0,14.5,43.6,1.9,2.7,13.2,0,48.8,11.8,0,0,0,1.1,0,3.3,417,0,0,0,0,8.5,30.7,0,0,0.3,11.8,0,3,0.5,0,10.1,0,0.3,1.1,0.3,1.6,2.5,2.2,0,27.7,0,0,0,54,1.1,10.4,35.6,174.8
1969,0.3,0,25.5,196.2,4.1,2.2,0,11.2,38.9,0.3,4.7,15.3,0,58.6,4.7,0,0,0,0,0,3,400.5,0,0,0,0,9.6,26.8,0,0,0.3,11.5,0,1.6,0.8,0,10.7,0,0.3,1.6,0.3,1.9,3.3,2.5,0,29,0,0,0,50.1,1.1,9.9,72.1,177.3
1970,0.3,0,21.6,180.3,3.8,1.4,0,12.1,34.2,1.9,6,21.9,0,50.7,4.4,0,0,0,0.8,0,3.3,419.5,0,0,0,0,8.2,30.4,0,0,0.3,11.8,0,2.7,0.5,0,6.8,0,0.3,1.1,0.3,1.9,2.5,2.5,0,27.9,0,0,0,55.9,1.4,5.8,72.9,189.6
1971,0.3,0,27.7,188.2,4.1,1.4,0,12.1,39.5,1.1,5.5,11.2,0,53.4,4.1,0,0,0,1.1,0,3.6,438.4,0,0,0,0,6,31.2,0,0,0.5,11.5,0,4.4,0.8,0,14,0,0.3,1.6,0.3,1.6,3.8,2.2,0,33.4,0,0,0,57,1.4,10.1,75.1,210.4
1972,0.3,0,24.1,192.9,3.8,2.5,0,12.1,41.9,3.3,6.3,29,0,47.1,3.6,0,0,0,1.6,0,4.4,473.2,0,0,0,0,3.8,27.9,0,0,0.8,17.8,0,5.2,0.5,0,13.7,0,0.5,2.2,0.3,1.6,3.6,3,0,43.6,0,0,0,64.1,1.6,9.3,80.3,214.2
1973,0.3,0,25.2,207.1,5.2,2.5,0,12.6,40,1.4,3.8,15.1,0,46.8,4.9,0,0,0,1.4,0,3,477.3,0,0,0,0,3.3,27.1,0,5.2,0.8,16.2,0,5.8,0.3,0,14.2,0,0.3,2.2,0.3,1.6,3.3,2.7,0,32.3,0,0,0,54.2,1.4,9.6,95.6,217
1974,0.3,0,26.3,231.8,4.9,1.6,0,12.3,42.2,1.4,6.3,23.8,0,44.4,1.4,0,0,0,1.1,0,3,481.4,0,0,0,0,4.9,29,0,2.5,1.1,16.7,0,6.6,0.3,0,14.5,0,0.3,1.6,0.3,1.6,3.3,3.6,0,37,0,0,0,67.4,1.6,12.3,98.9,242.5
1975,0.3,0,23,244.7,6,1.9,0,13.7,43.8,1.4,6.6,35.3,0,38.6,1.1,0,0,0,1.1,0,3,468.8,0,0,0,0,5.2,29.3,0,4.7,0.8,15.9,0.3,7.1,0.3,0,17.3,0,0.3,1.9,0.3,1.9,3.3,3.6,0,41.6,0,0,0,59.7,1.1,8.8,111.5,234.2
1976,0.3,0,23,271.2,6.8,3.8,0,15.1,46.6,3.8,7.7,36.4,0,37.5,3.3,0,0,0,0.8,0,3,461.9,0,0,0,0.8,0.5,32.1,0,0,1.4,10.7,0,7.9,0.5,0,15.9,0,0.3,2.2,0.3,1.9,3.3,3.3,0,41.6,0,0,0,66.6,1.1,9.9,111,277.3
1977,0.3,0,25.5,295.9,4.1,3,0,15.1,46.6,2.2,10.4,40,0,35.9,3.3,0,0,0,1.1,0,3,502.2,0,0,0,0.3,0.8,29.6,0,0.3,0.8,9.3,0,10.1,1.1,0,12.6,0,0.3,0.8,0.3,1.9,3.3,3.3,0,40.5,0,0,0,70.1,1.4,9.9,106,242.5
1978,0,0,20.3,258.1,4.9,1.1,0,14.2,49,11.2,9.3,40.3,0,35.3,1.1,0,0,0,1.6,0,2.2,532.6,0,0,0,0.3,0.8,23.6,0,0,1.1,15.9,0,10.4,0.5,0,15.6,0,0.3,1.4,0.3,2.7,3.3,3.3,0,49,0,0,0,69,1.4,13.2,114.2,252.6
1979,0,0,23.8,267.4,7.4,0.5,0,12.6,50.4,9.9,7.1,38.6,0,35.6,1.1,0,0,0,0.8,0,2.5,521.9,0,0,0,0.3,1.1,25.8,0,0,0.8,20.3,0.3,9.6,0.3,0,16.2,0,0.3,1.4,0.3,1.9,3,3.8,0,48.5,0,0,0,67.9,1.1,8.2,124.1,263.8
1980,0.3,0,25.2,270.1,7.9,3.8,0,12.9,51.5,7.9,6.8,34.5,0,34.8,4.4,0,0,0,1.4,0,2.5,536.4,0,0,0,0,1.4,25.2,0,0,1.1,24.9,0.3,11.2,1.4,0,22.7,0,0.3,1.1,0.3,0.8,3.3,3.3,0,44.9,0,0,0,70.7,1.1,8.5,120.5,256.2
1981,0.3,0,26.3,276.2,7.9,6.3,0,11,50.4,7.1,8.8,43,0,34.5,5.2,0,0,0,0.8,0,1.6,509.3,0,0,0,0,1.4,22.7,0,2.2,0.8,20.5,0.3,12.1,0,0.3,17.5,0,0.3,1.6,0.3,1.9,3,4.4,0,54.2,0,0,0,72.3,2.5,6.8,140,254
