year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,163.8,0,35.1,0,473.4,0,0,1.9,0,0,0,0,0,0,22.7,2.5,0,0,0,73.2,0.8,0,0,0,0.8,1.1,0,0,0,0,0,0,0,75.3,25.2,0,0,0,0,0,0,0,0,116.4,74.8,8.2,359.7,0.8,0,0,0,0,87.9
1962,0,231,0,33.2,0,554.8,0,0,2.2,0,0,0,0,0,0,22.2,2.7,0,0,0,95.9,1.1,0,0,0,0.5,0.8,0,0,0,0,0,0,0,59.7,27.1,0,0,0,0,0,0,0,0,121.1,29.9,8.5,314.2,0.8,0,0,0,0,85.5
1963,0,167.1,0,34,0,419.7,0,0,2.5,0,0,0,0,0,0,26,1.9,0,0,0,101.6,1.4,0,0,0,0.5,0.8,0,0,0,0,0,0,0,79.7,29,0,0,0,0,0,0,0,0,183,47.7,8.2,267.4,0.8,0,0,0,0,83
1964,0,182.7,0,33.2,0,491.8,0,0,3,0,0,0,0,0,0,26.6,1.1,0,0.5,0,98.1,0.3,0,0,0,1.6,0.8,0,0,0,0,0,0,0,71.5,28.8,0,0,0,0,0,0,0,0,147.9,15.3,8.8,279.5,0.8,0.5,0,0,0,85.8
1965,0,182.2,0,32.3,0,511,0,0,3.3,0,0,0,0,8.5,0,29.6,1.6,0,1.1,0,87.7,1.9,0,0,0,1.9,0.8,0,0,0,0,0,0,0,66.8,33.2,0,0,0,0,0,0,0,0,146.8,28.8,8.2,282.2,0.8,0.8,0,0,0,84.4
1966,0,177.8,0,33.4,0,498.1,0,0,3.6,0,0,0,0,9,0,29.6,1.4,0,1.4,0,85.8,3.3,0,0,0,1.1,0.8,0,0,0,0,0,0,0,94.8,45.2,0,0,0,0,0,0,0,0,158.6,48.8,7.4,277,1.1,1.6,0,0,0,83.3
1967,0,211,0,35.1,0,624.4,0,0,3.8,0,0,0,0,9.3,0,34.2,0.8,0,0.3,0,87.9,2.5,0,0,0,6.3,0.5,0,0,0,0,0,0,0,92.6,38.1,0,0,0,0,0,0,0,0,178.6,70.7,7.1,271.2,1.1,2.7,0,0,0,81.4
1968,0,206.8,0,34.2,0,627.4,0,0,4.4,0,0,0,0,9.9,0,34.2,0.5,0,0.8,0,79.7,1.6,0,0,0,3.6,1.1,0,0,0,0,0,0,0,89.3,32.3,0,0,0,0,0,0,0,0,175.9,47.9,4.7,268.5,0.8,3.8,0,0,0,82.2
1969,0,199.2,0,34.8,0,617.3,0,0,4.9,0,0,0,0,9.3,0,31.8,0.8,0,1.6,0,71.5,3.8,0,0,0,1.6,0.8,0,0,0,0,0.3,0,0,97.3,42.2,0,0,0,0,0,0,0,0,206.6,82.5,22.7,279.2,1.4,3.3,0,0,0,80.3
1970,0,199.7,0,38.1,0,603.3,0,0,5.5,0,0,0,0,10.4,1.1,33.7,1.1,0,1.6,0,77.8,8.5,0,0,0,1.9,1.1,0,0,0,0,0.8,0,0,92.6,32.1,0,0,0,0,0,0,0,0,244.4,75.9,20.5,283.6,2.5,2.7,0,0,0,79.7
1971,0,197.5,0,34.8,0,594.8,0,0,5.5,0,0,0,0,11.5,0.3,34.8,1.4,0,1.1,0,77.5,4.4,0,0,0,2.2,0.8,0,0,0,0,0.5,0,0,90.4,31.5,0,0,0,0,0,0,0,0,255.6,90.1,14,269,2.7,1.4,0,0,0,78.1
1972,0,190.1,0,33.2,0,577,0,0,7.1,0,0,0,0,12.6,0.3,34,1.9,0,1.4,0,73.2,4.7,0,0,0,2.5,0.8,0,0,0,0,0.8,0,0,82.5,35.6,0,0,0,0,0,0,0,0,233.4,76.2,14.8,270.1,2.7,1.1,0,0,0,79.5
1973,0,192.1,0,36.2,0,588.2,0,0,7.7,0,0,0,0,13.7,0.3,33.4,1.9,0,1.4,0,71.5,5.8,0,0,0,2.5,0.8,0,0,0,0,0.8,0,0,80.3,34.2,0,0,0,0,0,0,0,0,234.8,78.9,11.2,266.3,3,1.1,0,0,0,81.1
1974,0,172.3,0,34,0,531.2,0,0,11,0,0,0,0,15.1,0,35.6,1.6,0,1.4,0,62.2,3,0,0,0,1.9,0.5,0,0,0,0,0.8,0,0,75.9,36.2,0,0,0,0,0,0,0,0,225.2,56.2,11.5,371,2.7,1.4,0,0,0,78.4
1975,0,174.5,0,34,0,541.1,0,0,12.1,0,0,0,0,16.7,3.6,36.7,1.6,0,2.5,0,61.9,7.1,0,0,0,3.8,2.2,0,0.3,0,0,1.6,0,0,86.6,32.9,0,0,0,0,0,0,0,0,238.9,77,10.1,395.6,3.3,1.1,0,0,0,81.4
1976,0,180.3,0,38.6,0,549.6,0,0,12.1,0,0,0,0,21.4,0.8,37.3,1.6,0,1.4,0,67.4,6.3,0,0,0,3.6,1.9,0,0.5,0,0,1.9,0,0,89.9,31.8,0,0,0,0,0,0,0,0,243.3,85.5,9,394.2,3,1.6,0,0,0,81.4
1977,0,182.5,0,45.2,0,554,0,0,12.3,0,0,0,0,22.7,1.9,39.5,1.6,0,2.7,0,69.3,5.5,0,0,0,4.1,1.9,0,0.3,0,0,2.5,0,0,91.5,29.9,0,0,0,0,0,0,0,0,232.3,84.4,9.9,385.8,3,1.6,0,0,0,81.6
1978,0,183,0,54.8,0,545.8,0,0,12.3,0,0,0,0,25.8,0.8,28.8,1.6,0,3,0,73.2,7.7,0,0,0,3.3,1.4,0,0.5,0,0,1.4,0,0,87.4,26.3,0,0,0,0,0,0,0,0,223.3,105.2,9.3,410.7,2.7,2.5,0,0,0,81.4
1979,0,183,0,49.6,0,553.2,0,0,12.6,0,0,0,0,21.1,0.8,39.7,1.1,0,1.9,0,70.4,4.1,0,0,0,3.6,0.8,0,0.5,0,0,1.9,0,0,89.6,18.4,0,0,0,0.3,0,0,0,0,237.8,98.6,18.1,435.1,2.2,3.8,0,0,0,81.4
1980,0,179.2,0,61.1,0,545.8,0,0,13.2,0,0,0,0,26.8,1.1,39.5,1.1,0,4.7,0,67.4,6,0,0,0,3,0.5,0,0.5,0,0,2.5,0,0,86.6,15.9,0,0,0,0,0,0,0,0,260.5,93.2,14,422.5,2.5,5.2,0,0,0.5,79.5
1981,0,194,0,59.5,0,528.5,0,0,13.7,0,0,0,0,30.7,1.1,37.8,1.1,0,4.9,0,71.5,4.9,0,0,0,3.3,0.5,0,0.5,0,0,3,0,0,88.8,15.6,0,0,0,0,0,0,0,0,249.9,108.5,14.5,392.3,2.7,4.9,0,0,0.3,79.7
1982,0,191,0,61.9,0,592.1,0,0,17,0,0,0,0,29.9,1.9,40,0.8,0,3.8,0,72.1,5.5,0,0,0,2.5,0.8,0,0.5,0,0,3.6,0,0,81.4,15.1,0,0,0,0,0,0,0,0,219.7,114,13.7,411,2.7,4.7,0,0,0.3,75.1
1983,0,187.7,0,58.4,0,571,0,0,19.7,0,0,0,0,26.8,1.6,36.7,0.5,0,4.1,0,71.5,10.1,0,0,0,2.7,0.8,0,1.1,0,0,2.5,0,0,89.6,11.8,0,0,0,0,0,0,0,0,226.6,88.5,15.1,417,3.8,4.1,0,0,0.5,71.8
1984,0,169,0,67.1,0,511.2,0,0,20,0,0,0,0,27.1,2.7,38.1,0.5,0,4.9,0,65.5,8.8,0,0,0,2.2,0.8,0,1.4,0,0,2.2,0,0,96.2,11,0,0,0,0,0,0,0,0,237.5,100.5,14.5,357,3.3,5.5,0,0,0.3,66
1985,0,178.4,0,73.4,0,544.9,0,0,20,0,0,0,0,28.5,1.9,37.5,0.3,0,4.7,0,66.8,8.5,0,0,0,2.7,1.4,0,1.9,0,0,3.6,0,0,100.5,11,0,0,0,0,0,0,0,0,207.7,131.2,15.9,369.9,3.6,4.9,0,0,0.5,55.9
1986,0,163,0,73.7,0,488.2,0,0,21.6,0,0,0,0,27.7,2.2,34.2,0.3,0,5.2,0,65.2,8.8,0,0,0,2.5,1.4,0,2.5,0,0,2.2,0,0,94.5,7.9,0,0,0,0,0,0,0,0,210.7,106.3,16.2,361.9,2.5,4.7,0,0,0.3,45.8
1987,0,152.6,0,64.7,0,470.1,0,0,20.8,0,0,0,0,26.6,0.8,32.6,0.3,0.3,4.7,0,59.2,4.9,0,0,0,2.2,1.1,0,2.5,0,0,2.7,0,0,99.7,7.4,0,0,0,0,0,0,0,0,206.3,94.5,14.5,360.8,1.9,4.9,0,0,0.3,44.9
1988,0,152.6,0,55.6,0,472.3,0,0,20.3,0,0,0,0,25.5,0.5,37,0.3,0,3.6,0,51.8,5.2,0,0,0,1.9,0.3,0,3,0,0,2.7,0,0,84.7,5.8,0,0,0,0,0,0,0,0,197.8,53.7,13.7,332.6,1.4,5.5,0,0,0,44.1
1989,0,177,0,54.2,0,580.5,0,0,20,0,0,0,0,28.8,1.4,37.5,0.3,0.3,3.8,0,46.8,5.2,0,0,0,1.4,0.3,0,3.6,0,0,3.3,0,0,78.9,5.2,0,0,0,0,0,0,0,0,115.9,75.1,28.2,325.8,1.6,5.5,0,0,0,44.9
1990,0,161.9,0,54.2,0,457.8,0,0,20.8,0,0,0,0,23.8,1.1,41.1,0.3,0.3,3.8,0,44.1,8.5,0,0,0,1.4,0.5,0,3.3,0,0,6.3,0,0,72.1,6,0,0,0,0,0,0,0,0,99.2,84.9,28.2,296.2,0.8,4.7,0,0,0,51.5
1991,0,182.7,0,64.1,0,377.3,0,0,23,0,0,0,0,28.5,1.9,40.3,0.5,0.8,5.2,0,44.4,9.9,0,0,0,1.1,0.3,0,4.4,0,0,6.8,0,0,71,5.2,0,0,0,0,0,0,0,0,153.2,123.8,23.8,374.8,0.8,4.7,0,0,0,53.7
1992,0,217.5,0,63,0,413.4,0,0,25.8,0,0,0,0,26.8,1.9,46.8,0.3,0.3,4.7,0,44.9,7.4,0,0,0,0.8,0.5,0,4.1,0.5,0,7.1,0,0,66.6,4.4,0,0,0,0.5,0,0,0,0,107.7,99.5,39.5,357.5,2.2,4.7,0,0,0,60.8
1993,0,149,0,70.1,0,374.5,0,0,28.8,0,0,0,0,32.6,3.6,51.2,0.3,1.1,6,0,41.6,6.6,0,0,0,1.9,2.5,0,4.1,1.1,0,6.3,0,0,66,2.5,1.6,0,0,0.3,0,0,0,0,111,83.6,52.1,383.3,3.3,5.5,0,0,0,73.2
