year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,4.9,0.5,85.8,886.8,20.8,27.9,0,0,31,1.1,5.8,55.1,0,116.4,0,0.5,0,2.2,11.8,0,0,260,0,0.5,0,2.5,0,1.6,0,0,0,0.3,14.5,0.3,1.9,0.8,2.5,0,0.5,3.3,0,0,0,17,1.6,111,0,69.9,0,103.8,1.4,11.8,18.9,73.7
1962,4.9,0.5,86.6,865.5,20.5,17.3,0,0,30.4,1.1,5.8,55.1,0,73.2,0,4.9,0,2.2,12.1,0,0,258.4,0,0,0,1.9,0,0.8,0,0,0,0.3,15.9,0.3,2.5,1.1,1.6,0,1.1,5.2,0,0,0,17,1.9,90.1,0,42.7,0,108.5,1.1,11.8,19.7,67.9
1963,5.5,0.5,92.6,873.4,20.3,21.9,0,0,30.4,1.4,5.5,55.3,0,105.2,0,5.5,0,2.2,13.2,0,0,275.3,0,0.8,0,1.6,0,0.8,0,0,0,0.3,15.6,0.5,2.5,1.1,1.4,0,1.1,3.3,0,0,0,13.4,1.6,95.9,0,68.2,0,98.4,0.8,11.5,19.5,65.2
1964,5.5,0.5,85.5,883.6,20,26.3,0,0,30.7,1.6,5.5,57.3,0,77,0,6.6,0,2.2,13.4,0,0,319.5,0,0.5,0,1.9,0,0.8,0,0,0,0.3,14.8,0.3,2.5,1.1,2.2,0,1.1,3,0,0,0,14.8,3.3,86.3,0,60.5,0,105.8,1.1,14,18.9,60.3
1965,5.5,0.5,91.8,853.4,20,20.8,0,0,28.2,1.9,5.5,52.1,0,72.3,0,15.3,0,2.2,13.7,0,0,290.1,0,0.3,0,1.4,0,0.8,0,0,0,0.3,15.1,0,2.5,1.1,1.6,0,0.8,1.4,0,0,0,9.6,1.1,84.9,0,45.2,0,105.2,1.1,11.5,18.9,57.8
1966,5.5,0.5,97.5,839.7,20.8,21.9,0,0,28.5,2.2,8.2,57.5,0,55.3,0,11.2,0,2.2,14.8,0,0,310.1,0,0,0,1.6,0,1.1,0,0,0,0.5,14,0,1.6,1.1,0.8,0,1.9,2.2,0,0,0,18.1,3.3,92.6,0,60.8,0,104.1,1.4,10.1,18.1,54.5
1967,5.8,0.5,86.6,733.4,21.9,27.7,0,0,34,2.2,6.8,62.5,0,51.8,0,25.5,0,1.6,14.2,0,0,302.5,0,0,0,1.6,0,1.4,0,0,0,0.3,14.8,0,1.6,1.1,0.8,0,1.4,1.9,0,0,0,11.8,0.3,82.7,0,52.9,0,97.8,1.1,10.7,19.5,53.7
1968,5.8,0.5,85.2,840,23.6,12.9,0,0,37.5,2.2,6.8,63.8,0,69.6,0,12.6,0,2.2,14.2,0,0,316.4,0,0,0,1.6,0,1.4,0,0,0,0.3,14.2,0,2.2,1.6,1.4,0,1.1,1.6,0,0,0,8.8,2.2,24.7,0,35.3,0,92.3,0.8,10.7,21.1,57
1969,6,0.5,78.1,870.1,24.9,25.8,0,0,42.7,2.2,5.2,62.7,0,72.3,0,14,0,1.9,15.1,0,0,315.1,0,0.3,0,1.4,0,1.6,0,0,0,0,13.2,0.3,1.4,1.4,1.6,0,1.1,2.2,0,0,0,13.7,1.9,112.3,0,54.2,0,103.3,1.1,11.8,23.3,57.3
1970,5.8,0.5,92.3,889.9,26.3,26.3,0,0,50.1,2.5,4.7,65.5,0,83.3,0,14.2,0,2.2,15.3,0,0,315.3,0,0.3,0,1.6,0,1.9,0,0,0,0.3,13.7,0.3,2.2,1.4,1.1,0,1.1,1.4,0,0,0,12.1,1.9,84.4,0,58.6,0,104.4,1.1,14,25.2,63
