"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,2.7,2.7,12.9,48.2,3,0,123,3.3,0,17.8,0,53.2,14.2,0.3,3,0,0,60,1.9,0.3,2.2,4.9,0,7.7,1.4,5.2,0.8,0.5,0,0,0,0,0.3,2.7,0,0,20,0,0,0,0,785.2,4.1,1.6,9.9,0,0,0.5,0,20.8,0,1.1,0.3,45.8
1962,2.5,2.7,10.7,51.5,3.6,0,121.1,3,0,16.4,0,53.4,14.8,0.3,1.1,0,0,59.5,1.6,0.3,1.9,4.9,0,6.8,3,5.5,0.8,0.5,0,0,0,0,0,1.1,0,0,19.7,0,0,0,0,805.8,5.2,1.6,9.6,0,0,0.5,0,21.4,0,0.8,0.5,45.8
1963,1.1,2.7,12.3,51.5,4.1,0.3,124.4,3,0,17.8,0,52.9,19.2,0.3,4.1,0,0,58.9,2.7,0.3,2.7,4.9,0,7.4,1.4,5.2,0.8,0.3,0,0,0,0,0,1.9,0,0,18.6,0,0,0,0,752.9,5.5,1.9,9.3,0,0,0.5,0,21.4,0,0.8,0.5,44.9
1964,1.1,2.7,14,52.3,6,0,122.2,3,0,21.1,0,53.2,14,0.3,2.7,0,0,58.6,2.2,0.3,1.6,4.9,0,6.3,2.5,8.2,1.1,0.5,0,0,0,0,0.3,1.6,0,0,17.8,0,0,0,0,768.2,4.9,1.6,9.3,0,0,0.3,0,23.6,0,0.8,0.5,45.2
1965,0.8,2.7,15.3,54.5,4.7,0.3,132.3,3,0.3,17.5,0,52.9,18.1,0.3,2.7,0,0,58.1,1.6,0.3,2.5,4.9,0,4.4,0.8,9.9,1.1,0.5,0,0,0,0,0.3,1.9,0,0,18.9,0,0,0,0,751.5,4.4,6.6,9.3,0,0,0.5,0,23.6,0,0.8,0.5,44.4
1966,1.4,2.7,16.2,57.5,5.8,0.5,133.7,3.3,0,13.4,0,52.1,19.5,0.5,3.8,0,0,57.8,1.6,0.3,2.2,4.9,0,4.7,1.9,10.1,0.8,0.5,0,0,0,0,0,5.5,0,0,16.7,0,0,0,0,732.1,7.4,1.6,6,0,0,0.5,0,23.8,0,1.1,1.9,44.1
1967,1.6,2.7,14.2,55.3,6.6,0.8,123.3,2.5,1.1,14,0,52.1,23,0.3,1.6,0,0,57.8,1.1,0.3,2.5,4.9,0,6,1.9,11.5,1.1,0.5,0.5,0,0,0,0,3.6,0,0,13.4,0,0,0,0,746.6,10.7,1.4,6,0,0,0.5,0,25.2,0,1.4,2.2,43.3
1968,1.6,2.5,13.2,59.7,7.7,0,101.1,2.5,4.1,12.6,0,51.5,19.7,0.5,1.9,0,0,57,1.6,0.3,2.2,4.9,0,6.3,1.4,14.2,0.8,0.5,0,0,0,0,0,1.4,0,0,16.4,0,0,0,0,728.8,7.4,1.9,7.9,0,0,0.5,0,25.2,0,1.6,3,43
1969,1.1,2.7,11,60.5,9.9,0.5,110.4,2.7,2.7,15.3,0,54.5,24.7,0.5,7.4,0,0,57.8,1.9,0.3,2.2,4.9,0,5.8,1.1,15.1,1.1,0.5,0.3,0,0,0,0,9.6,0,0,15.6,0,0,0,0,714.2,9.9,1.9,10.7,0,0,0.5,0,28.8,0,1.4,3,42.7
1970,1.1,2.5,9,61.6,12.1,1.9,91.2,3,1.4,16.7,0,50.4,23,0.5,5.5,0,0,58.6,1.6,0.3,2.2,4.7,0,6.6,2.2,12.9,1.1,0.5,0.3,0,0,0,0,16.2,0,0,16.4,0,0,0,0,723.6,9.3,2.2,10.4,0,0,0.5,0,29.6,0,1.4,3,42.2
