year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,149.9,0,0,0,0,22.5,0,0,0,0,4.1,0,157,9.3,0,209.9,0,0,32.1,0,0,0,0,0,0,0,6.6,0,0,0,0,2.2,0,18.1,0,0,0,0,1.9,1.4,0,0,44.1,9.3,0,0,5.8,0,0,0,22.5
1962,0,0,0,149.6,0,0,0,0,22.5,0,0,0,0,4.7,0,154.2,14,0,208.5,0,0,32.3,0,0,0,0,0,0,0,6.8,0,0,0,0,2.2,0,18.1,0,0,0,0,1.9,1.4,0,0,43.3,9.6,0,0,4.4,0,0,0,24.4
1963,0,0,0,149,0,0,0,0,22.7,0,0,0,0,4.9,0,152.6,14.5,0,204.4,0,0,32.1,0,0,0,0,0,0,0,7.4,0,0,0,0,2.2,0,20.5,0,0,0,0,1.9,1.4,0,0,44.4,9.9,0,0,5.5,0,0,0,26.3
1964,0,0,0,148.2,0,0,0,0,22.7,0,0,0,0,5.5,0,150.7,20.3,0,208.8,0,0,31.2,0,0,0,0,0,0,0,7.7,0,0,0,0,2.2,0,19.5,0,0,0,0,1.9,1.4,0,0,29.3,10.1,0,0,5.5,0,0,0,28.2
1965,0,0,0,147.1,0,0,0,0,23,0,0,0,0,5.8,0,147.9,22.5,0,206.6,0,0,27.4,0,0,0,0,0,0,0,4.9,0,0,0,0,2.2,0,21.9,0,0,0,0,1.9,1.4,0,0,51.8,10.4,0,0,4.7,0,0,0,29.9
1966,0,0,0,147.1,0,0,0,0,23,0,0,0,0,6,0,138.9,26.3,0,201.1,0,0,32.1,0,0,0,0,0,0,0,4.9,0,0,0,0,2.2,0,20.8,0,0,0,0,1.9,1.4,0,0,48.8,10.7,0,0,7.9,0,0,0,28.2
1967,0,0,0,147.7,0,0,0,0,23.3,0,0,0,0,6,0,125.2,24.9,0,211.8,0,0,29.3,0,0,0,0,0,0,0,5.5,0,0,0,0,2.2,0,20.5,0,0,0,0,1.9,1.4,0.3,0,52.9,11,0,0,6,0,0,0,29.9
1968,0,0,0,147.9,0,0,0,0,23.3,0,0,0,0,4.7,0,126.3,25.5,0,216.7,0,0,41.6,0,0,0,0,0,0,0,4.9,0,0,0,0,2.2,0,20.8,0,0,0,0,1.9,1.4,0.3,0,41.4,11,0,0,5.8,0,0,0,34.5
1969,0,0,0,148.8,0,0,0,0,23.3,0,0,0,0,4.7,0,128.2,25.5,0,216.4,0,0,40.5,0,0,0,0,0,0,0,4.9,0,0,0,0,1.9,0,21.4,0,0,0,0,1.9,1.4,0.3,0,42.2,11.2,0,0,6.3,0,0,0,38.1
1970,0,0,0,146.6,0,0,0,0,23.3,0,0,0,0,4.9,0,132.3,24.1,0,215.9,0,0,42.5,0,0,0,0,0,0,0,5.2,0,0,0,0,2.2,0,21.1,0,0,0,0,1.9,1.4,0,0,44.1,11.2,0,0,6,0,0,0,38.4
