year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
2000,16.2,0,0,83,14,0,119.2,3.3,1.4,193.7,4.7,1.1,86.3,68.8,0,0,0,75.1,0,0,0,0,0,0,0.5,0,2.2,0,0.5,0.8,0,26.6,0,1.4,36.4,0,3,0,0,0,0,0,152.1,0,27.1,0,0,0.3,0,7.4,0,9.3,6.8,389.9
2001,11.8,0,0,89.6,12.9,0.3,95.1,3.8,0.5,200.5,5.5,1.4,85.8,71.2,0,0,0,78.1,0,0,0,0,0,0,0.5,0,1.9,0,3,0,0,19.7,0,1.4,34.2,0,1.9,0,0,0,0,0,183.3,0,29.6,0,0,0.3,0,7.9,0,9.6,7.4,389.9
2002,14.8,0,0,95.3,12.9,0,112.9,4.9,0.8,195.1,4.7,1.9,78.6,68.5,0,0,0,81.1,0,0,0,0,0,0,0.5,0,3,0,0.5,0,0,22.5,0,1.9,35.3,0,4.7,0,0,0,0,0,151,0,31.2,0,0,0.5,0,7.4,0,9,7.7,392.6
2003,15.1,0,0,86.8,13.7,0,114,6.8,0.8,199.5,4.7,2.7,76.7,69.6,0,0,0,80.5,0,0,0,0,0,0,0.5,0,1.4,0,1.1,0,0,19.2,0,1.6,32.1,0,2.5,0,0,0,0,0,160.8,0,31.8,0,0,0.3,0,8.5,0,9.6,7.4,395.6
2004,15.1,0,0,92.6,13.7,0,114,4.1,0.8,197.3,4.7,3,81.4,72.1,0,0,0,90.1,0,0,0,0,0,0,0.5,0,1.9,0,0.8,0,0,21.9,0,1.6,34.5,0,0.5,0,0,0,0,0,161.9,0,32.6,0,0,0.3,0,8.2,0,10.4,7.9,390.7
2005,15.6,0,0,97.3,13.7,0,117.3,4.4,0.8,228.5,4.7,2.7,58.6,71.5,0,0,0,77.8,0,0,0,0,0,0,0.5,0,0.3,0,1.1,0,0,19.7,0,1.6,32.9,0,0,0,0,0,0,0,162.2,0,31.5,0,0,0,0,6.6,0,9.6,8.2,392.6
2006,16.2,0,0,93.7,13.7,0,119.7,4.7,0.8,235.1,4.7,3,56.4,69.9,0,0,0,78.6,0,0,0,0,0,0,0.5,0,0,0,0,0,0,18.9,0,1.4,33.2,0,0,0,0,0,0,0,155.6,0,32.3,0,0,0.8,0,7.4,0,9.3,6.8,379.2
2007,15.3,0,0,101.1,13.4,0.3,114.5,4.7,0.8,219.7,4.7,2.7,50.1,66.6,0,0,0,77.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,21.1,0,1.6,31.5,0,0,0,0,0,0,0,146.3,0,32.9,0,0,0.8,0,13.4,0,9,6.6,366.8
2008,15.9,0,0,98.9,12.1,0,117.5,4.7,1.1,218.1,5.8,2.7,39.2,70.1,0,0,0,77.5,0,0,0,0,0,0,0.5,0,0.5,0,0.8,0,0,20.8,0,1.9,33.2,0,0,0,0,0,0,0,115.6,0,33.7,0,0,0.8,0,15.6,0,8.5,6.3,385.8
2009,17,0,0,96.7,12.3,0,123.3,4.7,1.1,208.8,5.2,2.7,48.8,74,0,0,0,82.2,0,0,0,0,0,0,0.5,0,0.5,0,1.1,0,0,20.3,0,1.9,34.2,0,0,0,0,0,0,0,118.1,0,34.5,0,0,0.8,0,13.4,0,7.7,7.1,392.6
