"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,7.7,0,38.1,978.6,281.4,6.3,0.5,0,17.8,3.6,0,0,232.6,41.9,31.2,0.3,4.9,44.7,3.3,1.9,13.2,0.5,0,6.3,0,3,0,0.3,0,0,0,0.8,0,1.1,0.5,9,0.3,0,0.3,0,0,0,172.6,0,3,0,1.6,2.5,8.5,125.8,5.8,0,37.8,190.4
1962,5.8,0,35.6,998.6,290.1,5.8,0.8,0,10.7,3,0,0,228.2,44.1,29.9,0,3.8,47.9,3.8,3,13.7,0.3,0,6.3,0,3.3,0,0,0,0,0,1.4,0,0.5,0.5,6.3,0.3,0,0.3,0,0,0,174.5,0.3,3.3,0,1.6,3.3,8.5,129.3,6,0,45.2,191
1963,6.6,0,35.1,988.8,284.4,5.5,1.1,0,14.5,4.7,0,0,227.9,49.9,31,0,1.6,46.6,4.4,2.7,14.2,4.4,0,5.2,0,3.6,0.3,0,0,0.3,0,0.8,0,0.8,0.5,8.5,0.3,0,0.3,0,0.3,0,173.2,0,3.3,0,1.6,3,8.2,126.6,5.8,0,49.3,215.3
1964,6.3,0,39.7,908.8,288.8,5.2,1.4,0,15.3,5.2,0,0,231.2,69,28.8,0.3,1.9,52.6,4.1,2.5,14.8,4.9,0,7.7,0,3.6,0,0.3,0,0,0,1.1,0,0.8,1.1,9.9,0,0,0.3,0,0.3,0,177.3,0.3,3.3,0,1.6,3.8,8.5,110.1,6.3,0,44.1,221.9
1965,6.8,0,39.5,921.4,291.2,5.2,1.6,0,14.5,5.8,0,0,230.1,53.2,24.1,0.3,1.6,42.5,4.1,2.7,15.6,4.1,0,6.6,0.3,3.3,0,0.3,0,0.3,0,0.8,0,0.8,1.1,6.8,0,0,0.3,0,0.3,0,182.7,0.3,4.1,0,1.6,3.3,7.9,125.2,5.8,0,46.8,212.1
1966,6.8,0,49,1001.1,300.8,10.1,1.6,0,15.6,5.2,0,0,228.8,49.6,27.9,0.3,1.9,61.9,3.3,2.2,17.5,4.7,0,7.1,0.3,4.1,0,0.3,0,0,0,1.1,0,0.8,0.5,4.4,0.3,0,0.3,0,0.3,0,186,0,3.3,0,1.6,3.8,8.5,127.9,6.3,0,34,157.8
1967,6.3,0,41.9,936.4,309,10.4,1.6,0,10.7,3.6,0,0,215.1,50.4,27.1,0.3,1.1,59.2,3.6,2.2,15.3,3.3,0,7.4,0,3.3,0,0,0,0.3,0,1.1,0,0.5,1.1,5.5,0.5,0,0.3,0,0.3,0,158.6,0,5.2,0,1.6,4.1,8.2,127.4,5.2,0,34.2,166.6
1968,5.5,0,43.6,1026.8,310.1,11,1.9,0,10.7,4.7,0,0,208.5,59.7,25.8,0.3,0.5,47.1,3.6,3,13.2,3,0,7.9,0,3.8,0,0.3,0,0.3,0,0.8,0,0.5,0.5,4.1,0.3,0,0.3,0,0.3,0,201.1,0,5.8,0,1.6,4.1,7.1,118.1,4.4,0,45.5,168.5
1969,6.6,0,46,1028.2,310.4,9.9,2.5,0,8.8,3,0,0,205.5,54.8,19.2,0.5,1.4,50.7,3,2.2,16.4,3.3,0,7.1,0.3,4.9,0,0.3,0,0.3,0,1.6,0,1.1,0.5,5.8,0,0,0.3,0,0.3,0,207.7,0,6.6,0,1.9,3.6,8.2,124.9,5.5,0,44.1,202.7
1970,5.8,0.3,45.5,1059.7,325.8,3.6,1.4,0,10.4,4.1,0,0,202.7,62.5,20.5,0.8,1.6,57.8,4.1,3,14.2,4.1,0,6.3,0,3.8,0,0,0,0.3,0,1.6,0.3,0.8,1.6,5.5,0.3,0,0.3,0,0.3,0,192.1,0,7.1,0,1.6,6,7.4,126.8,5.2,0,38.6,184.4
1971,6.6,0,45.2,1069.9,337.3,3.8,1.1,0,7.9,4.7,0,0,198.9,52.6,17.8,0.8,1.1,56.2,3.8,2.7,14.5,4.9,0,6.6,0.3,3.6,0,0.3,0,0.3,0,2.5,0.3,0.5,1.1,6.6,0,0,0,0,0.3,0,167.4,0,5.8,0,1.6,6.6,6.3,123.6,5.2,0,36.2,175.9
1972,7.1,0.3,51,1085.5,337.5,3.8,1.9,0,9,4.7,0,0,197.8,70.7,20.5,1.1,1.1,51.8,4.7,2.2,16.7,6,0,7.1,0.5,5.2,0,0.3,0,0.3,0,2.2,0.3,0.8,0.8,5.8,0,0,0.3,0,0.3,0,154.2,0.3,6.3,0,1.4,6,7.7,123.6,5.2,0,51,185.5
1973,7.4,0.3,54,1165.2,346.8,9,1.1,0,7.9,5.5,0,0,198.4,48.8,27.4,1.4,0.5,58.1,3.8,2.5,17.3,6.6,0,7.4,0.8,4.1,0.5,0,0,0.3,0,1.9,0.3,0.8,0.8,7.7,0.3,0,0.3,0,0.3,0,178.9,0,6.8,0,1.4,4.7,7.7,125.2,4.4,0,53.4,188.8
1974,8.8,0.3,47.1,1160.8,341.9,13.4,1.4,0,7.4,5.5,0,0,199.2,58.6,29,1.6,1.6,54,5.2,2.5,17.5,6,0,6.6,1.9,5.2,1.1,0.3,0.3,0.3,0,5.8,0.8,0.8,1.1,5.5,0,0,0,0,0.3,0,130.1,0,7.4,0,1.4,4.7,6.6,133.7,4.1,0,54,190.1
