year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0.3,0,4.1,502.2,0,0,0,0,0,69,0,0,268.8,9.3,46.3,0,16.4,61.6,1.9,12.6,33.4,0,0,3,4.7,0.8,25.2,4.7,0,0,0.5,0,0,0,0,0,11.2,0,0,0,4.1,0,39.5,0,0,0,0.5,7.4,18.6,92.3,2.2,48.8,100,220.8
1962,0.3,0,4.4,469.3,0,0,0,0,0,73.7,0,0,296.2,8.2,44.7,0,18.4,55.6,1.6,11,29.3,0,0,2.7,4.1,0.5,24.1,5.8,0,0,0.5,0,0,0,0,0,13.7,0,0,0,3.6,0,34.8,0,0,0,0.5,6.6,16.2,91,1.9,43.6,107.4,215.9
1963,0.3,0,4.1,464.4,0,0,0,0,0,73.2,0,0,268.8,7.1,43.6,0,17.3,59.5,2.7,10.4,25.8,0,0,2.5,3.8,0.5,22.7,6.6,0.3,0,0.5,0,0,0,0,0,14.2,0,0,0,3,0,33.2,0,0,0,0.5,5.5,15.3,87.7,1.9,38.4,112.6,206
1964,0.3,0,1.6,514.2,0,0,0,0,0,71.5,0,0,307.4,18.9,35.3,0,15.3,63.8,0.8,7.9,34.2,0,0,2.5,4.1,0.5,23.8,6.6,0.5,0,0.8,0.3,0,0,0,0,14.8,0,0,0,3,0,31.2,0,0,0,0.5,4.4,12.9,82.7,1.6,57.3,116.7,184.1
1965,0,0,12.9,523.8,0,0,0,0,0,67.1,0,0,286,30.4,37,0,19.7,63.8,0.5,10.4,55.9,0,0,2.2,3.8,0.3,23,7.1,0.5,0,2.5,0,0,0,0,0,17,0,0,0,2.7,0,31.2,0,0,0,0.5,4.7,10.1,83.6,1.4,58.9,111,238.6
1966,0.5,0,15.3,502.2,0,0,0,0,0,83,0,0,273.2,41.6,41.9,0,14.5,53.4,0.3,11,65.5,0,0,19.7,2.7,0.5,26.8,7.4,0.5,0,3.3,0,0,0,0,0,17.8,0,0,0,3.6,0,33.4,0,0,0,0.8,6,10.4,94.8,1.1,49.3,134,235.6
1967,0.5,0,19.2,532.9,0,0,0,0,0,92.9,0,0,267.9,49.6,24.4,0,23,66.3,0.3,11.5,74.2,0,0,14.2,1.9,0.5,23.6,8.2,0.5,0,3.6,0.3,0,0,0,0,17.8,0,0,0,3.8,0,41.4,0,0,0,1.6,5.2,8.2,81.1,1.4,51,100.8,292.9
1968,0.5,0,26.6,556.7,0,0,0,0,0,98.4,0,0,253.2,50.1,25.2,0,14,68.2,0.5,14,78.4,0,0,21.9,0,0.5,23.8,8.5,0.3,0,3.3,0,0,0,0,0,18.6,0,0,0,4.1,0,37.8,0,0,0,1.9,5.2,6.8,90.7,1.6,45.8,134,223.3
1969,0.5,0,16.7,526,0,0.5,0,0,0,106,0,0,240.8,40.5,23.3,0,13.4,51.2,1.6,12.9,75.6,0,0,18.1,0.3,0.3,21.1,6.6,0,0,2.2,0.3,0,6,0,0,18.4,0,0,0,3.8,0,39.5,0,0,0,2.5,4.9,6,98.6,1.1,46.3,96.7,247.1
1970,0.5,0,16.2,533.7,0,0.3,0,0,0,109.6,0,0,238.6,35.1,35.1,0,14,55.3,0.5,14,86.3,0,0,10.4,0,0.3,20.5,7.1,0,0,1.9,0.3,0,6,0,0,19.5,0,0,0,3.6,0,36.2,0,0,0,2.5,4.4,6.3,99.7,1.9,45.2,109.6,230.7
1971,0.5,0,16.4,521.4,0,0.5,0,0,0,107.1,0,0,224.4,37.8,37.5,0,13.2,52.1,1.1,12.9,72.6,0,0,7.1,0,0.3,20.3,7.9,0,0,3.6,0.3,0,5.2,0,0,17.8,0,0,0,3.8,0,39.5,0,0,0,2.7,3,5.2,104.4,1.9,38.1,118.6,220.5
