year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,3.3,0,0,628.8,0,0,0,0,6.6,0,0,0,0,5.5,0,0,4.7,0,1.6,0,0,317.5,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,2.2,0,0,0,0,0,0,7.4,0,23.6,0,0,0,8.2,0,0,0,18.4
1962,3.6,0,0,587.1,0,0,0,0,6.6,0,0,0,0,5.8,0,0,5.8,0,5.2,0,0,307.9,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,2.2,0,0,0,0,0,0,10.1,0,38.9,0,0,0,13.2,0,0,0,18.1
1963,4.4,0,0,603,0,0,0,0,6.6,0,0,0,0,5.8,0,0,14.2,0,5.2,0,0,304.4,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,2.2,0,0,0,0,0,0,9.6,0,31.5,0,0,0,28.5,0,0,0,23.8
1964,4.1,0,0,620,0,0,0,0,6.6,0,0,0,0,5.2,0,0,14.5,0,11,0,0,325.5,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,2.2,0,0,0,0,0,0,11.2,0,33.2,0,0,0,52.6,0,0,0,23.6
1965,4.9,0,0,647.9,0,0,0,0,6.6,0,0,0,0,4.9,0,0,16.2,0,7.4,0,0,347.9,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2.2,0,0,0,0,0,0,14.2,0,37,0,0,0,53.7,0,0,0,28.2
1966,4.9,0,0,633.2,0,0,0,0,6.6,0,0,0,0,5.2,0,0,14,0,10.1,0,0,345.2,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,6,0,0,0,0,0,0,12.3,0,31,0,0,0,52.1,0,0,0,19.2
1967,4.9,0,0,649.3,0,0,0,0,6.6,0,0,0,0,4.9,0,0,6.6,0,9,0,0,332.3,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,1.4,0,0,0,0,0,0,11,0,33.4,0,0,0,50.7,0,0,0,20.3
1968,4.9,0,0,619.2,0,0,0,0,6.6,0,0,0,0,5.2,0,0,3,0,9.6,0,0,317.5,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0.8,0,0,0,0,0,0,7.9,0,30.1,0,0,0,47.9,0,0,0,20
1969,4.9,0,0,626.8,0,0,0,0,6.8,0,0,0,0,5.2,0,0,9,0,10.4,0,0,318.1,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0.5,0,0,0,0,0,0,7.7,0,30.7,0,0,0,45.5,0,0,0,19.2
1970,4.4,0,0,618.6,0,0,0,0,7.1,0,0,0,0,4.9,0,0,11.5,0,16.2,0,0,351,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0.3,0,0,0,0,0,0,7.9,0,32.9,0,0,0,33.7,0,0,0,24.7
1971,4.9,0,0,591.5,0,0,0,0,9.9,0,0,0,0,4.9,0,0,8.8,0,12.3,0,0,358.4,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,8.2,0,29.3,0,0,0,36.2,0,0,0,22.7
1972,4.9,0,0,583,0,0,0,0,12.1,0,0,0,0,5.2,0,0,9.3,0,13.7,0,0,341.4,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0.8,0,0,0,0,0,0,7.9,0,17.5,0,0,0,41.1,0,0,0,23.8
1973,4.7,0,0,598.9,0,0,0,0,11.8,0,0,0,0,11,0,0,13.7,0,14,0,0,337,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,4.1,0,0,0,0,0,0,12.1,0,39.2,0,0,0,45.8,0,0,0,39.7
1974,5.8,0,0,610.1,0,0,0,0,10.4,0,0,0,0,14,0,0,22.2,0,6.6,0,0,330.7,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,2.5,0,0,0,0,0,0,11.2,0,33.7,0,0,0,38.9,0,0,0,31.5
1975,7.1,0,0,607.9,0,0,0,0,9.9,0,0,0,0,14.8,0,0,9,0,7.1,0,0,331,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,4.1,0,0,0,0,0,0,10.4,0,37.8,0,0,0,39.2,0,0,0,33.7
1976,7.7,0,0,611.2,0,0,0,0,9.3,0,0,0,0,15.1,0,0,12.6,0,13.7,0,0,361.6,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,3,0,0,0,0,0,0,8.5,0,27.7,0,0,0,39.2,0,0,0,37.5
1977,8.5,0,0,570.4,0,0,0,0,9.3,0,0,0,0,15.3,0,0,8.8,0,15.6,0,0,355.6,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,1.9,0,0,0,0,0,0,9.3,0,38.1,0,0,0,53.2,0,0,0,21.9
1978,8.5,0,0,591.5,0,0,0,0,9.9,0,0,0,0,15.6,0,0,9,0,15.1,0,0,353.7,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0.8,0,0,0,0,0,0,9,0,42.2,0,0,0,53.7,0,0,0,31.5
1979,9,0,0,586.6,0,0,0,0,11.8,0,0,0,0,16.4,0,0,9.3,0,14.8,0,0,362.5,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0.3,0,0,0,0,0,0,8.8,0,53.4,0,0,0,54.2,0,0,0,28.2
1980,8.8,0,0,555.6,0,0,0,0,12.9,0,0,0,0,17.5,0,0,9.6,0,16.7,0,0,370.1,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,7.4,0,34,0,0,0,63.3,0,0,0,31
1981,9.3,0,0,512.1,0,0,0,0,18.1,0,0,0,0,18.1,0,0,8.5,0,18.6,0,0,372.9,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0.8,0,0,0,0,0,0,7.1,0,47.4,0,0,0,57.5,0,0,0,34.2
1982,10.4,0,0,501.1,0,0,0,0,17,0,0,0,0,16.4,0,0,7.9,0,18.6,0,0,375.6,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0.3,0,0,0,0,0,0,6.6,0,55.1,0,0,0,61.9,0,0,0,43
1983,9,0,0,501.4,0,0,0,0,7.9,0,0,0,0,16.4,0,0,9,0,20.8,0,0,396.7,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0.3,0,0,0,0,0,0,7.1,0,59.7,0,0,0,55.3,0,0,0,40.8
1984,9.3,0,0,490.4,0,0,0,0,11.2,0,0,0,0,15.6,0,0,11.5,0,14.8,0,0,392.1,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0.3,0,0,0,0,0,0,8.2,0,67.1,0,0,0,56.4,0,0,0,38.6
1985,8.8,0,0,489.3,0,0,0,0,11,0,0,0,0,13.7,0,0,8.5,0,20.3,0,0,362.5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.6,0,0,0,0,0,0,8.2,0,82.7,0,0,0,52.6,0,0,0,42.5
