year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,105.8,0,120.3,0,0,0,0,35.6,0,0,5.8,0,9.3,1.4,254.8,0,2.5,0,0,117.3,134.2,0,0,0,0,1.1,0,0,0,0,0,0,0,3,28.8,0,0,0,0,0,0,0,0,0,8.5,0,0,0,31,0,0,0,41.4
1962,0,104.9,0,123.8,0,0,0,0,35.1,0,0,5.5,0,7.7,1.4,257.8,0,2.7,0,0,116.4,136.7,0,0,0,0,1.1,0,0,0,0,0,0,0,3,18.4,0,0,0,0,0,0,0,0,0,8.5,0,0,0,33.7,0,0,0,41.6
1963,0,122.5,0,103.6,0,0,0,0,34.2,0,0,5.5,0,6.3,1.4,276.2,0,2.7,0,0,136.2,125.5,0,0,0,0,1.1,0,0,0,0,0,0,0,3,15.9,0,0,0,0,0,0,0,0,0,8.2,0,0,0,36.4,0,0,0,41.9
1964,0,114.5,0,127.9,0,0,0,0,39.5,0,0,5.5,0,5.2,1.6,267.9,0,2.7,0,0,127.1,128.8,0,0,0,0,1.1,0,0,0,0,0,0,0,3.3,15.6,0,0,0,0,0,0,0,0,0,7.9,0,0,0,35.9,0,0,0,42.2
1965,0,107.1,0,128.5,0,0,0,0,37.5,0,0,5.2,0,4.7,1.6,267.4,0,2.7,0,0,118.9,145.2,0,0,0,0,1.1,0,0,0,0,0,0,0,2.2,19.2,0,0,0,0,0,0,0,0,0,7.9,0,0,0,38.4,0,0,0,42.2
1966,0,116.4,0,105.8,0,0,0,0,35.1,0,0,5.8,0,4.1,2.2,229.6,0,2.7,0,0,129.3,171.2,0,0,0,0,0.3,0,0,0,0,0,0,0,2.7,13.2,0,0,0,0,0,0,0,0,0,9,0,0,0,36.2,0,0,0,45.2
1967,0,95.9,0,101.6,0,0,0,0,34.5,0,0,5.8,0,3.3,0.8,254.8,0,2.7,0,0,106.6,163.6,0,0,0,0,1.9,0,0,0,0,0,0,0,2.5,15.3,0,0,0,0,0,0,0,0,0,8.8,0,0,0,36.2,0,0,0,44.4
1968,0,94,0,93.2,0,0,0,0,33.7,0,0,5.5,0,2.5,1.9,269.9,0,2.7,0,0,104.4,151.8,0,0,0,0,1.4,0,0,0,0,0,0,0,2.2,16.4,0,0,0,0,0,0,0,0,0,8.8,0,0,0,36.4,0,0,0,43.6
1969,0,84.1,0,95.6,0,0,0,0,33.2,0,0,5.5,0,1.9,3,256.7,0,2.5,0,0,93.4,178.4,0,0,0,0,0.8,0,0,0,0,0,0,0,3.8,8.5,0,0,0,0,0,0,0,0,0,8.5,0,0,0,36.2,0,0,0,42.7
1970,0,94.8,0,97,0,0,0,0,35.1,0,0,5.2,0,1.4,0.5,238.4,0,2.5,0,0,105.5,194.2,0,0,0,0,0.5,0,0,0,0,0,0,0,3.8,9.6,0,0,0,0,0,0,0,0,0,9.6,0,0,0,36.2,0,0,0,47.7
