year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,7.7,0,30.4,1050.4,174.2,0,3.8,0,13.4,4.7,1.6,0,217,41.6,24.1,0,1.1,51.8,18.4,5.5,89.6,4.4,0,6.8,1.4,5.8,0.3,1.4,3,1.6,0,10.4,0.3,3.8,4.1,2.5,0,0,0.3,0,0.3,0,222.7,0,0.5,0,3.6,8.5,3,121.9,1.4,12.3,67.7,141.1
1962,7.7,0,32.9,1026,180.5,0.3,3.6,0,12.9,4.7,1.6,0,219.7,49.6,22.2,0,0.8,45.5,17.5,4.9,90.4,4.4,0,6.8,1.6,7.4,0.3,1.1,1.9,2.7,0,10.1,0,3.6,3.3,2.2,0,0,0.3,0,0.3,0,223.3,0,0.5,0,3.3,11.5,2.7,128.2,1.6,16.4,71.2,138.4
1963,7.7,0,32.3,1040,181.4,0.3,4.4,0,13.4,5.5,1.6,0,237.5,55.3,21.4,0,1.1,47.1,12.9,4.4,77.5,4.9,0,5.5,2.2,6.6,0.3,0.8,1.6,2.5,0,11.2,0.3,3.6,4.1,2.2,0,0,0.3,0,0.3,0,222.2,0,0.5,0,4.1,11.2,3,123.8,1.9,16.2,63,132.6
1964,7.9,0,32.6,1035.9,187.4,0.3,6.3,0,14,5.2,1.6,0,199.5,53.4,21.9,0,0.8,49,11.5,3.6,69,4.4,0,5.8,1.4,6.6,0.3,1.1,0.8,2.5,0,12.3,0.5,3.6,4.9,3.3,0,0,0.3,0,0.3,0,218.4,0,0.5,0,4.1,10.4,2.7,121.9,1.1,12.9,66.6,138.9
1965,7.9,0,37.3,1016.4,187.9,0,7.1,0,13.4,7.9,1.9,0,238.1,55.3,22.7,0,0.8,42.2,13.7,3,67.4,4.4,0,5.8,1.4,7.4,0.3,0.8,1.4,3.8,0,11.8,0.5,3.6,4.9,2.7,0,0,0.3,0,0.3,0,210.7,0,0.5,0,4.7,10.7,2.7,124.9,1.6,18.1,75.6,136.2
1966,8.2,24.4,36.2,1049,193.2,0,7.9,0,12.3,4.9,1.4,0,210.7,50.4,23.3,0,0.5,44.7,12.9,3,60,4.1,0,5.5,0.8,8.2,0.3,1.1,1.6,5.8,0,11.2,0.3,3.3,7.1,1.1,0,0,0.3,0.3,0.3,0,227.7,0,0.5,0,3.3,10.7,2.5,130.4,2.7,12.6,65.5,139.2
1967,7.9,27.9,34.2,1039.7,197.3,0,8.8,0,12.1,5.2,1.4,0,210.4,48.2,23.8,0,1.4,39.2,17.3,3,68.5,5.2,0,5.8,0.5,8.8,0.3,1.1,1.4,6.8,0,11.2,2.5,3.6,2.7,1.6,0,0,0.3,0.3,0,0,222.5,0,0.5,0,3.8,10.7,2.7,126.3,3.3,15.3,72.6,132.1
1968,7.4,24.9,34.5,1044.1,195.9,0,9.3,0,9.9,5.8,1.4,0,211,47.1,24.9,0,0.5,41.6,14.2,3,63,4.4,0,6.3,0.3,8.5,0.5,1.4,1.4,8.8,0,10.7,3,3.8,3.8,0.5,0,0,0.3,0.3,0.3,0,219.7,0,0.5,0,4.1,11.2,2.7,125.2,3,17.8,65.8,145.5
1969,7.4,31,34.2,1072.6,200.5,0.3,9.3,0,9,6,1.4,0,218.9,47.7,24.4,0,1.1,44.4,18.9,3.3,65.2,4.7,0,5.8,0.5,7.4,0.5,1.4,2.5,9.3,0,11,2.5,4.1,3,0.8,0,0,0.3,0.3,0,0,227.7,0,0.5,0,3.6,11.2,2.7,131,2.2,13.2,60.8,131.5
1970,6.6,32.6,32.1,1027.9,208.8,0.3,9.3,0,10.4,6.3,1.4,0,216.2,48.8,24.7,0,0.5,42.7,18.4,3.3,63.6,4.4,0,4.9,0.5,7.4,0.5,1.1,1.6,9,0,13.4,1.1,4.1,3.6,1.9,0,0,0.3,0.3,0.3,0,222.2,0,0.5,0,4.1,10.4,2.5,129.9,1.4,15.3,69.6,142.2
