year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,49.3,0,0,60,0,0,223,0,0,4.4,0,20.8,0,0,35.3,0,0,2.2,1.4,0,47.7,0,6.8,0,0,0.5,0,0,5.8,0,0,7.4,0,0,0,0,0,0.3,262.2,1.4,21.4,58.1,0,0,1.1,1.4,23.6,7.4,4.7,0,38.9
1962,0,0,0,47.9,0,0,59.7,0,0,214.2,0,0,2.5,0,20.5,0,0,34.5,0,0,1.9,1.4,0,47.1,0,7.1,0,0,0.5,0,0,5.5,0,0.3,7.7,0,0,0,0.5,0,0.3,264.9,1.1,21.9,84.7,0,0,1.4,1.1,23.8,7.4,4.9,0,38.9
1963,0,0,0,47.7,0,0,67.1,0,0,215.6,0,0,2.7,0,20.8,0,0,35.6,0,0,2.5,1.9,0,48.5,0,6.3,0,0,0.5,0,0,4.1,0,0,6.8,0,0,0,0.5,0,0.3,261.9,1.4,21.6,68.8,0,0,1.6,1.1,20.8,7.7,4.9,0.3,39.2
1964,0,0,0,48.2,0,0,65.5,0,0,212.3,0,0,1.1,0,21.1,0,0,34.5,0,0,2.5,1.6,0,69.6,0,6.8,0,0,0.5,0,0,5.2,0,0,6.8,0,0,0,0.3,0,0.5,269,1.4,22.7,86.6,0,0,1.4,1.1,23.8,7.7,5.2,0.3,39.5
1965,0,0,0,47.1,0,0,69,0,0,217,0,0,1.1,0,22.5,0,0,35.1,0,0,2.5,2.2,0,64.1,0,6,0,0,0.5,0,0,5.2,0,0.3,7.1,0,0,0,0.3,0,0.5,269.9,1.6,23,56.4,0,0,0.5,1.1,23.6,7.7,5.2,0.3,40.3
1966,0,0,0,49.6,0,0,75.9,0,0,227.9,0,0,1.6,0,22.5,0,0,35.1,0,0,2.2,2.5,0,58.4,0,6.3,0,0,0.5,0,0,4.7,0,0.3,7.1,0,0,0,0.3,0,0.5,225.2,1.6,23.3,51.5,0,0,1.1,1.1,18.6,7.9,3.3,0.3,41.4
1967,0,0,0,48.8,0.3,0,72.1,0,0,231,0,0,5.2,0,21.1,0,0,35.6,0,0,2.2,2.2,0,59.2,0,5.8,0,0,0.5,0,0,4.9,0,0.3,6.6,0,0,0,0,0,0.5,213.2,1.9,23,43.3,0,0,0.3,0.8,24.9,7.9,3.3,0.3,41.1
1968,0,0,0,48.2,0.3,0,60,0,0,241.1,0,0,12.3,0,20,0,0,36.4,0,0,2.2,3.3,0,47.9,0,6.3,0,0,0.5,0,0,4.9,0,0.3,5.5,0,0,0,0.3,0,0.5,227.1,1.4,24.4,46.6,0,0,1.6,1.1,22.5,8.2,2.2,0.3,42.2
1969,0,0,0,49.9,0.3,0,53.2,0,0,267.4,0,0,9.6,0,23.6,0,0,35.6,0,0,2.2,2.7,0,49,0,5.8,0,0,0.5,0,0,4.4,0,0.3,5.5,0,0.3,0,0,0,0.5,188.2,2.2,24.9,43.6,0,0,0.8,0.8,23.6,8.2,3.3,0.3,41.6
1970,0.3,0,0,51,0.5,0,54.2,0,0,274.5,0,0,11.5,0,36.7,0,0,33.4,0,0,2.2,1.6,0,42.7,0,5.8,0,0,0.8,0,0,5.5,0,0.3,5.8,0,0,0,0.3,0,0.8,173.2,1.4,24.7,40.8,0,0,1.6,0.5,23.8,8.2,4.7,0.3,41.6
1971,0.3,0,0,51.2,0.5,0,49.3,0,0,290.1,0,0,7.7,0,34.2,0,0,31.2,0,0,2.7,1.9,0,48.8,0,5.8,0,0,0.5,0,0,5.8,0,0.3,6,0,0,0,0.3,0,0.5,160.5,2.5,24.7,40.5,0,0,2.2,0.5,26.3,7.9,3,0.3,45.2
1972,0.3,0,0,51.5,0.8,0,54.5,0,0,298.9,0,0,10.7,0,35.1,0,0,32.6,0,0,3,2.2,0,35.6,0,5.8,0,0,0.5,0,0,5.8,0,0,6,0,0,0,0.3,0,0.8,162.2,2.2,25.2,36.7,0,0,1.4,0.5,24.7,7.9,4.1,0.3,44.4
1973,0.3,0,0,51,0.8,0,70.1,0,0,292.9,0,0,18.1,0,41.9,0,0,31,0,0,3.3,2.5,0,52.9,0,5.8,0,0,0.5,0,0,5.5,0,0.3,6.3,0,0,0,0.3,0,0.8,188.5,3,25.2,41.4,0,0,0.8,0.5,23.3,6.6,3.3,1.1,45.5
1974,0.3,0,0,53.2,1.1,0,60.3,0,0,294,0,0,15.6,0,38.1,0,0,31,0,0,3.3,2.5,0,58.6,0,6.3,0,0,0.5,0,0,5.5,0,0.3,7.4,0,0,0,0.3,0,0.8,188.8,1.9,23.8,41.9,0,0,0.5,0.5,27.4,7.9,3.6,1.1,45.2
1975,0.3,0,0,51,1.1,0,54,0,0,308.8,0,0,14,0,34.8,0,0,28.2,0,0,3,2.2,0,44.7,0,7.7,0,0,0.5,0,0,5.5,0,0.3,5.5,0,0,0,0.3,0,0.8,191.5,2.2,7.7,40.3,0,0,0.8,0.5,27.7,6.6,2.7,1.4,46.3
1976,0.3,0,0,55.6,1.1,0,48.2,0,0,309.6,0,0,18.6,0,21.9,0,0,26.6,0,0,2.7,2.2,0,31.5,0,7.1,0,0,0.5,0,0,6.3,0,0.3,3.8,0,0,0,0,0,0.8,191,2.5,4.4,38.4,0,0,0.5,0.5,29.3,6,3.3,1.1,35.1
1977,0.3,0,0,59.2,1.1,0,56.2,0,0,307.9,0,0,14.8,0,30.4,0,0,28.5,0,0,3.8,2.7,0,52.3,0,7.9,0,0,0.8,0,0,6,0,0.3,4.4,0,0,0,0.3,0,1.1,186.6,4.1,4.1,38.9,0,0,0.5,0.5,31.8,4.7,3,1.4,33.7
1978,0.3,0,0,62.2,1.1,0,71.5,0,0,310.4,0,0,15.1,0,23.6,0,0,24.9,0,0,3.8,2.7,0,52.1,0,8.5,0,0,1.4,0,0,6.3,0,0.3,4.7,0,0,0,0,0,0.8,179.5,3.6,3.8,32.1,0,0,0.5,0.5,33.2,3.8,3.6,1.9,36.2
1979,0.3,0,0,62.7,1.1,0,61.1,0,0,328.8,0,0,14,0,27.1,0,0,28.2,0,0,3.3,4.4,0,59.7,0,8.5,0,0,2.5,0,0,6.8,0,0.3,5.2,0,0,0,0,0,1.1,161.1,3,5.8,33.2,0,0,0.8,0.5,34.2,3.6,3.6,1.6,36.7
1980,0.3,0,0,69.6,1.4,0,62.5,0,0,330.4,0,0,25.8,0,32.1,0,0,29.3,0,0,5.2,3,0,37.8,0,9.3,0,0,2.7,0,0,5.5,0,0.3,5.8,0,0,0,0,0,0.8,178.1,3.6,5.2,29.9,0,0,0.8,0.5,34.2,3.6,3.6,1.6,37.5
1981,0.3,0,0,70.4,1.4,0,63,0,0,335.9,0,0,23.8,0,32.9,0,0,29.6,0,0,7.7,3,0,68.5,0,9.3,0,0,5.8,0,0,7.4,0,0.3,5.2,0,0,0,0,0,1.1,172.3,3.3,3.3,29.3,0,0,1.4,0.5,40.5,3.8,3.6,1.9,36.7
1982,0.3,0,0,74,1.6,0,45.5,0,0,355.1,0,0,24.7,0,31.8,0,0,30.7,0,0,5.8,4.9,0,44.7,0,9.3,0,0,9.3,0,0,5.5,0,0.5,4.4,0,0,0,0,0,1.1,164.1,2.5,3.3,23,0,0,0.8,0.5,38.4,3.6,2.5,1.9,34.5
1983,0.3,0,0,79.7,1.6,0,68.5,0,0,346.8,0,0,27.7,0,27.1,0,0,29.9,0,0,7.7,4.9,0,55.9,0,9,0,0,9.9,0,0,4.9,0,0.5,9.3,0,0,0,0,0,0.8,158.4,3.6,3.3,29.6,0,0,0.5,0.5,37.5,3.6,4.4,1.4,35.1
1984,0.3,0,0,79.7,0.8,0,70.7,0,0,351.8,0,0,21.9,0,29.6,0,0,31.8,0,0,8.2,7.1,0,53.2,0,9.9,0,0,10.4,0,0,5.8,0,1.1,8.8,0,0,0,0.3,0,1.1,157,5.2,4.7,28.2,0,0,0.5,0.5,36.4,3.6,4.1,2.2,37.3
1985,0.3,0,0,77.3,1.1,0,56.4,0,0,372.1,0,0,19.7,0,27.9,0,0,31,0,0,7.1,4.4,0,57.5,0,9.6,0,0,11,0,0,4.7,0,1.4,8.5,0,0,0,0.3,0,1.1,156.4,5.2,4.4,27.9,0,0,0.3,0.5,34.5,3.6,5.2,2.5,40.5
1986,0.3,0,0,79.2,1.1,0,76.2,0,0,356.4,0,0,23.6,0,34.2,0,0,31.8,0,0,9,5.2,0,63,0,11,0,0,10.1,0,0,6.3,0,0.8,8.2,0.3,0,0,0.3,0,1.1,156.7,5.8,4.7,26.3,0,0,0.8,0.5,34.5,3.6,5.5,2.5,47.9
