"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,0,0,84.4,96.2,17,0,94.8,0,0,69.6,0,0,83.6,0,164.4,0,0,27.7,0,0,0.5,0,0,591.2,0,0.5,0,3.3,0,0,0,0,0,0,0,0,49.6,0,0,0,0.3,75.9,24.1,240.3,0,18.9,0,0.8,0,37,0,8.2,0,41.1
1962,0,0,87.4,95.1,18.1,0,101.9,0,0,58.1,0,0,73.4,0,167.1,0,0,27.9,0,0,0.5,0,0,601.4,0,0.5,0,3.8,0,0,0,0,0,0,0,0,40.3,0,0,0,0.3,77,24.4,244.1,0,19.2,0,1.6,0,37.5,0,9,0,41.6
1963,0,0,87.9,92.1,18.1,0,86,0,0,58.1,0,0,85.2,0,118.4,0,0,27.9,0,0,0.5,0,0,561.9,0,0.5,0,4.4,0,0,0,0,0,0,0,0,57.8,0,0,0,0.3,77,25.2,244.1,0,19.2,0,2.5,0,37.5,0,12.9,0,41.9
1964,0,0,117.5,117.8,18.1,0,119.5,0,0,45.8,0,0,79.7,0.3,189.9,0,0,29.9,0,0,0.8,0,0,603.6,0,0.8,0.3,3.8,0,0,0,0,0,0,0,0,27.1,0,0,0,0.5,77,23.8,244.1,0,23,0,2.7,0,38.9,0,10.1,0,45.2
1965,0,0,92.9,119.5,17.8,0.3,109.9,0,0,44.4,0,0,95.6,0,108.5,0,0,32.3,0,0,0.5,0,0,595.6,0,1.1,0,4.7,0,0,0,0,0,0.3,0,0,35.3,0,0,0,0.5,75.9,26,251.5,0,22.7,0,1.9,0,34.8,0,9.6,0,45.5
1966,1.6,0,97.5,166.3,17.5,0,110.7,0,0,48.2,0,0,94.8,0,79.2,0,0,31.2,0,0,0.5,0,0,547.1,0,0.8,0.3,3.8,0,0,0,0,0,0,0,0,30.4,0,0,0,0.5,84.1,22.7,247.9,0,22.5,0,1.4,0,38.9,0,10.4,0,44.7
1967,1.4,0,87.4,155.3,32.3,0,108.5,0,0,45.8,0,0,127.1,0,90.7,0,0,31,0,0,0.5,0,0,445.8,0,1.6,0.5,3.6,0,0,0,0,0,0.3,0,0,35.1,0,0,0,0.5,83.3,25.5,247.7,0,21.6,0,0.8,0,38.4,0,10.1,0,43.8
1968,1.6,0,86,144.7,30.4,0,103,0,0,45.2,0,0,124.1,0,84.9,0,0,33.7,0,0,0.5,0,0,432.6,0,1.9,0.5,3.6,0,0,0,0,0,0.3,0,0,42.2,0,0,0,0.5,82.7,22.7,251.2,0,21.1,0,0.5,0,37.8,0.5,9.9,0,50.7
1969,2.5,0,97.3,127.7,47.1,0,89.6,0,0,44.7,0,0,106.3,0,68.5,0,0,33.7,0,0,0.5,0,0,509,0,1.9,0.5,3,0,0,0.3,0,0,0.3,0,0,34.5,0,0,0,0.8,82.2,22.5,247.7,0,20.5,0.5,1.9,0,32.9,2.2,10.1,0,51
1970,2.2,0,97.5,135.3,47.4,0,92.6,0,0,61.9,0,0,77.5,0,58.9,0,0,32.6,0,0,0.3,0,0,471,0,1.1,0.5,4.4,0,0,0.3,0,0,0,0,0,28.5,0,0,0,0.5,81.6,24.4,247.7,0,20,0.3,2.2,0,40.3,1.1,9.9,0,48.5
1971,1.9,0,83,145.2,37.8,0,89,0,0,55.3,0,0,91.5,0.3,65.2,0,0,35.3,0,0,0.5,0,0,494,0,0.8,0.8,2.7,0,0,0.8,0,0,0.3,0,0,27.4,0,0,0,0.5,82.2,24.1,264.9,0,16.4,0.3,1.6,0,41.4,0.5,11.2,0,51.5
1972,1.6,0,78.9,113.7,31.5,0,90.7,0,0,43.6,0,0,101.1,0.3,63.3,0,0,33.4,0,0,0.3,0,0,499.7,0,0.5,1.1,2.7,0,0,0.3,0,0,0.3,0,0,27.9,0,0,0,0.5,81.6,20.8,261.6,0,15.9,0.3,3.6,0,44.4,0.5,8.5,0,50.7
1973,1.6,0,74.5,102.5,32.3,0,73.4,0,0,59.2,0,0,115.3,0,20.5,0,0,33.4,0,0,0,0,0,515.6,0,0,0.5,1.9,0,0,0,0,0,0,0,0,24.9,0,0,0,0.3,75.9,20,277.5,0,15.9,0,0.5,0,47.7,0.5,7.9,0,44.4
1974,1.6,0,57.3,87.7,5.5,0,77.3,0,0,52.1,0,0,85.8,0,31,0,0,34.8,0,0,0,0,0,501.6,0,0,0.8,2.2,0,0,0,0,0,0,0,0,23,0,0,0,0.3,77,16.2,286,0,15.3,0,0,0,35.1,0.5,0,0,49.3
1975,1.6,0,71.2,90.7,0.8,0,58.9,0,0,55.1,0,0,78.4,0,65.5,0,0,36.2,0,0,0,0,0,477.5,0,0,0.8,2.2,0,0,0,0,0,0,0,0,19.7,0,0,0,0.3,60.3,7.4,324.1,0,15.1,0,0,0,27.4,0.5,0,0,51.2
1976,1.9,0,58.6,98.6,0,0,98.6,0,0,43.3,0,0,72.9,0,66,0,0,38.1,0,0,0,0,0,444.9,0,0,0.8,2.2,0,0,0,0,0,0,0,0,27.9,0,0,0,0.3,73.4,12.3,301.6,0,14.8,0,0,0,42.5,0.5,0,0,58.6
1977,1.9,0,56.7,112.1,0,0,73.4,0,0,45.8,0,0,123,0,65.2,0,0,36.7,0,0,0,0,0,426.8,0,0,0.8,3.8,0,0,0,0,0,0,0,0,28.5,0,0,0,0.3,73.7,10.7,288.2,0,14.2,0,1.4,0,47.9,0.5,0,0,60.8
1978,1.9,0,30.4,125.8,0,0,68.2,0,0,49.6,0,0,131.2,0,64.4,0,0,38.4,0,0,0,0,0,423.8,0,0,1.1,3.8,0,0,0,0,0,0,0,0,29,0,0,0,0.3,82.2,11,266,0,16.4,0,0,0,47.9,0.5,0,0,63
1979,1.9,0,17.8,136.7,0,0,70.7,0,0,60.5,0,0,100.3,0,65.8,0,0,37.5,0,0,0,0,0,424.7,0,0,1.1,2.5,0,0,0,0,0,0,0,0,28.2,0,0,0,0.3,80.3,10.7,260.3,0,16.2,0,0.8,0,45.2,0.5,0,0,64.4
1980,1.6,0,43.3,155.1,0,0,98.9,0,0,63.8,0,0,80.3,0,67.4,0,0,37.5,0,0,0,0,0,371.8,0,0,6.8,1.1,0,0,0,0,0,0,0,0,25.8,0,0,0,0.3,116.7,5.5,190.4,0,18.1,0,1.1,0,40.8,0.5,0,0,64.9
1981,1.4,0,16.4,126.8,0,0,50.7,0,0,71.2,0,0,150.7,0,71.2,0,0,38.1,0,0,0,0,0,333.7,0,0,12.1,0.5,0,0,0,0,0,0,0,0,25.2,0,0,0,0.3,127.1,0,186.3,0,20.3,0,1.1,0,30.7,0.5,0,0,66
1982,1.1,0,15.9,171.5,0,0,37,0,0,69.9,0,0,137,0,74.8,0,0,37.3,0,0,0,0,0,399.5,0,0,9,0,0,0,0,0,0,0,0,0,18.4,0,0,0,0.3,124.7,0,182.7,0,22.5,0,0.5,0,30.1,0.5,0,0,64.7
1983,1.1,0,8.2,153.7,0,0,39.2,0,0,57.3,0,0,170.7,0,89.9,0,0,37,0,0,0,0,0,397.3,0,0,9,0,0,0,0,0,0,0,0,0,18.4,0,0,0,0.3,123.3,0,156.2,0,22.2,0,0.8,0,31.2,0.5,0,0,64.1
1984,0.8,0,6,180.8,0,0,45.5,0,0,91.2,0,0,118.4,0,124.7,0,0,36.2,0,0,0,0,0,416.2,0,0,9,0,1.4,0,0,0,0,0,0,0,22.7,0,0,0,0,144.9,0,116.7,0,21.6,0,0.8,0,29.3,0.3,0,0,62.7
1985,0.8,0,11.2,189.3,0,0,33.4,0,0,89.3,0,0,114,0,125.5,0,0,35.6,0,0,0,0,0,487.4,0,0,9.6,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,166,0,73.2,0,19.2,0,0.3,0,33.7,0.3,0,0,64.1
1986,0.5,0,9,135.1,0,0,36.7,0,0,92.9,0,0,114,0,163.6,0,0,34.8,0,0,0,0,0,475.1,0,0,9,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,116.4,1.1,74.2,0,27.7,0,0.3,0,31,0.3,0,0,60.5
1987,0.5,0,7.7,196.2,0,0,34.8,0,0,80.8,0,0,116.2,0,195.1,0,0,35.3,0,0,0,0,0,475.9,0,0,11.2,0,0.8,0,0,0,0,0,0,0,9.6,0,0,0,0,114.2,0.8,70.4,0,18.1,0,0,0,30.4,0.3,0,0,59.5
1988,0.8,0,22.5,219.5,0,0,40,0,0,80,0,0,131.5,0,114.5,0,0,35.6,0,0,0,0,0,573.4,0,0,13.7,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,66.6,1.6,68.2,0,17.8,0,0.5,0,30.4,0.3,0,0,57.8
1989,0.5,0,20.5,196.7,0,0,42.2,0,0,83,0,0,179.2,0,146.6,0,0,34.5,0,0,0,0,0,513.2,0,0,13.7,0,1.1,0,0,0,0,0,0,0,13.2,0,0,0,0,64.9,1.1,72.6,0,18.4,0,0.5,0,32.6,0.3,0,0,56.2
1990,1.1,0,28.2,149,4.7,0,82.7,0,0,73.4,0,0,161.6,0,150.7,0,0,36.2,0,0,0,0,0,506,0,0,12.1,0,1.1,0,0,0,0,0,0,0,12.9,0,0,0,0.3,53.2,1.1,80,0,17,0,0.3,0,43.8,0.3,0.3,0,57.3
1991,1.4,0,39.2,160,3.6,0,103.3,0,0,75.6,0,0,165.5,0,207.1,0,0,36.7,0,0,0,0,0,431.5,0,0,11,0,4.7,0,0,0,0.3,0,0,0,12.1,0,0,0,0.3,45.5,0.5,43,0,18.9,0,0.3,0,42.7,0.3,0,0,83
1992,0.5,0,31.8,119.7,3,0,103.3,0,0,71.5,0,0,164.4,0,244.7,0,0,36.7,0,0,0,0,0,381.4,0,0,5.2,0,5.2,0,0,0,0.5,0,0,0,11.5,0,0,0,0.8,30.7,3.6,124.9,0,18.4,0,0.3,0,41.9,0.3,0.5,0,142.7
1993,0.5,0,60.3,129.9,8.2,0,103,0,0,68.5,0,0,164.7,0,260.5,0,0,39.2,0,0,0,0,0,374.8,0,0,6,0.3,5.2,0,0,0,0.5,0,0,0,11.2,0,0,0,0.8,27.7,2.5,145.2,0,17.8,0,0.3,0,41.4,1.6,0.3,0,118.6
1994,0.8,0,43.8,154.8,19.5,0,77.5,0,0,78.4,0,0,145.5,1.1,269.3,0,0,40.5,0,0,0,0,0,388.5,0,0,5.2,0,5.5,0,0,0,1.1,0,0,0,11,0,0,0,1.1,121.1,1.1,160,0,17.8,0,0.3,0,43,2.2,0.8,0,115.9
1995,0.8,0,42.7,160,24.1,0,78.1,0,0,89.3,0,0,128.5,0,244.4,0,0,36.7,0,0,0,0,0,377.8,0,0,7.1,0,5.2,0,0,0,0,0,0,0,10.4,0,0,0,0.8,121.1,1.4,153.2,0,19.2,0,0.3,0,42.5,3,0.5,0,113.7
1996,0.8,0,50.7,166.8,29.3,0,77.5,0,0,74.8,0,0,125.5,0,241.9,0,0,38.6,0,0,0,0,0,361.6,0,0,5.5,0,6,0,0,0,0,0,0,0,10.7,0,0,0,0.8,92.6,1.9,247.7,0,18.9,0,0.3,0,43.6,2.5,0.8,0,114
1997,0.8,0,43.3,139.5,34.2,0,73.2,0,0,80,0,0,97.5,0,412.1,0,0,35.3,0,0,0,0,0,352.9,0,0,3.8,0,4.9,0,0,0,1.6,0,0,0,9.9,0,0,0,0.8,82.5,1.9,284.1,0,18.6,0,0.3,0,38.6,3,0.8,0,109.9
1998,1.9,0,56.4,139.5,43,0,44.7,0,0,78.1,0,0,143.6,0,405.8,0,0,36.2,0,0,0,0,0,365.8,0,0,4.4,0,5.5,0,0,0,1.1,0,0,0,9.6,0,0,0,0.8,71,1.1,306.3,0,20,0,0.3,0,35.6,3.3,0.3,0,109
