"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,35.1,0,24.1,626.3,39.5,2.2,1.1,26.3,5.5,1.9,72.9,0,457.8,23.3,0.3,0,0.3,12.1,0,0.5,1.1,0,0,0,1.6,0.3,0,0,0,0.3,0,0.8,14,0.3,0.5,8.8,0.3,0,0,0.8,0,0,364.1,0,0,0,0.3,0.3,0.5,84.9,0,9.6,39.7,"157,"
1962,32.1,0,32.3,649.9,40.8,2.5,1.1,25.2,5.5,5.8,74,0,455.3,24.7,0.3,0,0,12.1,0,0.5,1.4,0,0,0,1.6,0.3,0,0,0,0.3,0,0.8,15.6,0.3,0.5,9.9,0.3,0,0,0.8,0,0,361.9,0,0,0,0.5,0.3,0.5,88.8,0,5.8,38.1,"158.4,"
1963,32.3,0,28.8,683.6,40,2.5,1.1,16.2,5.5,4.7,82.7,0,453.4,30.7,0.3,0,0.3,15.6,0,0.3,1.6,0,0,0,2.2,0.3,0,0,0,0.3,0,1.1,17,0.3,0.5,11,0.3,0,0,0.8,0,0,359.5,0,0,0,0.5,0.3,0.8,91.5,0,5.5,39.2,"145.2,"
1964,39.7,0,27.9,646.8,39.5,2.2,1.1,30.4,5.2,7.4,65.8,0,439.2,33.7,0.3,0,0,17.3,0,0.5,1.6,0,0,0,2.7,0.3,0,0,0,0.3,0,1.1,17.5,0.5,0.5,12.1,0.3,0,0,0.8,0,0,383.8,0,0,0,0.8,0.3,0.8,95.9,0,5.8,40.3,"192.9,"
1965,39.2,0,38.6,628.5,43,2.2,1.1,18.9,5.2,6.6,71.2,0,438.1,33.7,0.3,0,0.3,16.2,0,0.5,1.9,0,0,0,3,0.3,0,0,0,0.3,0,1.1,18.1,0.5,0.8,11,0.3,0,0,0.8,0,0,389,0,0,0,0.8,0.3,0.8,101.6,0,6.8,40,"171.2,"
1966,39.2,0,33.2,667.7,45.8,2.2,1.1,26.3,5.2,7.7,62.2,0,426.8,31,0.3,0,0,17.8,0,0.5,2.2,0,0,0,3,0.3,0,0,0,0.3,0,1.4,17.3,0.8,0.8,10.4,0.3,0,0,0.8,0,0,369.6,0,0,0,0.8,0.3,0.8,104.9,0,9,37.8,"171.2,"
1967,38.6,0,35.3,718.9,47.1,2.2,1.1,27.1,4.9,10.4,58.9,0,415.3,40.3,0.3,0,0.3,19.5,0,0.5,2.5,0,0,0,2.7,0.3,0.3,0,0,0.3,0,1.4,17.8,0.8,0.8,10.1,0.5,0,0,0.8,0,0,358.9,0,0,0,0.8,0.3,0.8,109.3,0,8.8,43.6,"185.8,"
1968,41.6,0,40.8,748.5,49.3,1.9,1.1,22.2,4.9,9.9,63,0,410.4,38.4,0.3,0,0.3,24.1,0,0.5,2.5,0,0,0,2.7,0.3,0,0,0,0.5,0,1.4,18.6,1.1,0.5,9.9,0.5,0,0,0.8,0,0,367.1,0,0,0,1.1,0.3,0.8,111.5,0,8.8,40.3,"179.5,"
1969,39.7,0,43.8,771.8,50.7,1.9,1.1,27.1,5.5,10.7,61.1,0,407.7,42.7,0.3,0,0.3,19.2,0,0.5,3,0,0,0,1.6,0.3,0,0,0,0.5,0,1.4,19.2,1.1,0.5,9.9,0.5,0,0,0.8,0,0,358.9,0,0,0,1.1,0.5,0.8,112.6,0,9,39.7,"167.9,"
1970,42.7,0,44.1,793.2,52.3,1.9,1.1,17.3,4.9,11.5,66.6,0,413.7,55.9,0.3,0,0.3,25.5,0,0.5,3.6,0,0,0,2.5,0.3,0,0,0,0.3,0,1.1,18.6,1.1,0.8,9.9,0.5,0,0,0.8,0,0,356.2,0,0,0,1.1,0.5,1.1,115.6,0,10.4,44.1,"176.7,"
