year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,45.5,0,304.1,0.3,12.6,0,11,59.5,7.1,5.2,5.5,0.3,1.1,0,0.8,45.5,0,1.1,0,171.5,26.6,0,0,1.9,9.6,4.1,0,0,0,10.4,0,0,0,0.8,0,14.5,0,0,2.2,0,1.1,0.3,2.2,41.6,4.4,0,2.2,24.9,34.8,0.5,1.9,18.6,81.1
1962,0,61.6,0.3,304.1,0.3,12.3,0,11.5,58.4,7.4,5.5,5.8,0.3,1.4,0,1.9,48.8,0,1.1,0,231.5,23,0,0,1.6,10.4,4.4,0,0,0,11,0,0,0,1.4,0,15.1,0,0,1.6,0,1.1,0.3,1.9,40.5,4.4,0,1.9,26.6,35.1,0.3,1.1,18.4,80.5
1963,0,52.6,0.3,304.9,0.3,12.1,0,12.3,57.3,7.1,5.2,5.5,0.3,1.6,0,2.2,50.1,0,1.1,0,197.8,27.9,0,0,1.6,10.1,4.1,0,0,0,13.2,0,0,0,1.6,0,15.6,0,0,2.7,0,1.1,0.3,1.9,39.7,4.9,0,1.9,25.8,34,0.5,1.6,18.6,81.6
1964,0,54.8,0.5,309.3,0.5,12.6,0,12.3,57.8,7.4,5.5,5.5,0.3,1.6,0,2.7,50.7,0,1.4,0,206,30.4,0,0.3,1.4,10.1,4.7,0,0,0,12.9,0,0,0,1.9,0,15.9,0,0,2.5,0,1.1,0.3,2.2,38.9,4.7,0,2.2,27.1,35.1,0.5,1.6,18.4,80
1965,0,40.3,0.3,305.8,0.5,12.6,0,12.6,55.9,7.1,5.5,5.8,0.3,1.6,0,3,49.6,0,1.1,0,151,33.4,0,0,2.2,9.6,5.5,0,0,0,12.9,0,0,0,1.9,0,15.3,0,0,1.9,0,1.1,0.3,2.2,37.8,4.7,0,2.2,28.5,36.2,0.5,1.9,17.8,80.8
1966,0,26.8,0.3,302.2,0.3,12.1,0,12.6,56.2,7.4,5.5,5.8,0.3,1.6,0,3,84.9,0,1.1,0,100.8,41.9,0,0,3,14.5,5.2,0,0,0,8.8,0,0,0,1.9,0,14.8,0,0,3,0,1.1,0.3,2.5,37,4.4,0,2.2,27.7,38.9,0.8,3,18.4,79.7
1967,0.3,45.8,0.3,303.8,0.3,11.8,0,13.4,55.1,7.4,5.5,5.8,0.3,1.4,0,3,47.4,0,1.6,0,172.3,50.1,0,0,3.6,13.7,4.9,0,0,0,9,0,0,0,1.4,0,14,0,0,2.2,0,1.1,0.3,1.9,28.8,4.4,0,2.5,26,44.7,0.5,4.9,17.8,79.5
1968,0.3,52.1,0,305.5,0.5,11,0,13.4,54,7.4,5.5,5.8,0.5,1.6,0,2.7,47.7,0,1.4,0,195.9,43,0,0,3.8,13.2,4.4,0,0,0,8.5,0,0,0,0.8,0,12.6,0,0,3,0,1.1,0.3,2.7,24.7,4.1,0,2.7,23.8,48.8,0.8,3,17.5,78.9
1969,0.3,57,0.3,298.4,0.3,10.4,0,14.8,52.1,6.8,5.5,5.8,0.5,1.1,0,3,49.3,0,1.6,0,214.2,36.2,0,0,4.1,13.7,4.4,0,0,0,7.9,0,0,0,0.3,0,11.5,0,0,0.8,0,1.1,0,1.9,22.2,4.4,0,3,22.2,51,0.8,3.8,17.3,76.4
1970,0.3,55.6,0,291.2,0,10.1,0,15.1,51.8,6.8,5.5,5.8,0.5,1.1,0,3,53.4,0,1.9,0,209.6,55.6,0,0,4.1,15.6,3.6,0,0,0,14.5,0,0,0,0.5,0,11.8,0,0,2.7,0,1.1,0,2.7,22.5,4.1,0,3.3,20,53.2,0.5,4.1,17.3,76.7
1971,0.3,56.4,0,288.2,0,10.7,0,18.1,52.1,6.8,5.5,5.8,0.5,1.6,0,3,55.1,0,2.2,0,212.1,53.2,0,0,4.4,14.5,3,0,0,0,13.4,0,0,0,0.5,0,11.2,0,0,2.2,0,1.1,0,2.5,21.6,3.8,0,3.8,19.5,55.6,1.1,5.5,17,74.5
1972,0.3,54.5,0,282.7,0,11.5,0,16.4,50.1,8.2,4.9,5.5,0.5,1.6,0,3,56.7,0,2.2,0,205.5,52.6,0,0,4.4,14.5,3,0,0,0,15.1,0,0,0,0.8,0,11,0,0,2.5,0,1.1,0.3,2.7,21.1,3,0,4.9,18.1,56.2,0.8,4.4,17.8,76.4
1973,0.3,56.4,0,281.6,0,11.5,0,18.4,52.9,7.1,5.2,6,0.5,1.6,0,3.6,57.3,0,2.7,0,212.9,50.4,0,0,3.6,23.3,2.7,0,0,0,11.8,0,0,0,0.5,0,10.1,0,0,1.4,0,1.1,0,2.7,21.4,3.3,0,4.7,16.7,57.8,1.1,3.8,18.9,81.4
1974,0.3,59.5,0.3,278.4,0,10.4,0,17.5,54,7.1,4.9,5.5,0.5,1.9,0,3.8,55.3,0,2.2,0,223.8,52.3,0,0,6,24.4,2.5,0,0,0,10.7,0,0,0,0.5,0,10.7,0,0,1.4,0,1.1,0,2.7,13.7,3,0,6.6,16.7,58.1,0.5,3.6,17.5,82.5
1975,0.3,56.2,0,282.5,0,9.6,0,16.2,53.7,6.8,4.7,4.4,0.5,1.9,0,4.4,53.7,0,1.4,0,211,51.8,0,0,3.3,18.6,1.9,0,0,0,10.4,0,0,0,0.8,0,11,0,0,1.4,0,1.1,0,1.9,18.6,3,0,5.8,16.4,52.6,0.5,3.8,16.4,81.6
1976,0.3,57.3,0,293.4,0,8.2,0,14.8,53.7,6.8,4.7,3.6,0.5,1.6,0,4.7,52.6,0,1.4,0,215.6,49.3,0,0,3.3,23.3,1.9,0,0,0,9.9,0,0,0,0.8,0,10.1,0,0,1.1,0,1.1,0,1.6,13.7,3.3,0,5.8,16.2,56.4,0.3,4.7,15.1,80.5
1977,0.5,54,0,304.7,0,7.7,0,14.2,54,6.3,4.7,3,0.5,1.6,0,4.9,52.6,0,1.4,0,203.3,52.9,0,0,5.8,30.4,1.9,0,0,0,9.3,0,0,0,0.5,0,11,0,0,0.8,0,1.1,0,1.6,12.9,2.7,0,5.5,15.3,60,0.5,6,13.4,79.7
1978,0.5,64.7,0,330.4,0,6.8,0,14,54,5.5,4.7,2.2,0.5,1.6,0,5.2,51,0,1.4,0,242.7,52.6,0,0,6,29.3,0.5,0,0,0,9.6,0,0,0,1.4,0,12.1,0,0,0,0,0.8,0,1.9,13.4,2.5,0,5.2,15.1,61.1,0.5,3.8,12.3,78.9
1979,0.5,56.7,0,353.7,0,5.8,0,15.6,55.1,5.5,4.4,1.9,0.5,1.4,0,5.2,53.4,0,1.6,0,213.7,48.5,0,0,4.4,29.9,1.4,0,0,0,9,0,0,0,0.3,0,12.3,0,0,0.3,0,0.8,0,1.9,16.2,2.2,0,5.2,14.2,58.6,0.5,5.5,9.3,77.8
1980,0.5,55.3,0,384.9,0,5.8,0,15.9,56.7,4.9,4.4,1.4,0.5,1.1,0,4.9,49.9,0,1.9,0,208.5,51.5,0,0,3,26.3,1.1,0,0,0,9,0,0,0,0.5,0,11.8,0,0,0.5,0,0.8,0,1.6,15.1,1.9,0,5.2,14,64.1,0.5,4.4,8.2,80
1981,0.5,57.8,0,426,0,5.8,0,15.6,51.8,5.8,4.9,1.6,0.8,1.9,0,4.7,48.5,0,2.5,0,217.5,48.8,0,0,3.6,21.1,1.4,0,0,0,9.3,0,0,0,0.5,0,11.8,0,0,0.3,0,0.8,0,1.6,14.8,1.6,0,4.7,13.7,66.6,0.5,3.8,10.4,78.1
1982,0.5,51.8,0,429.6,0.3,5.8,0,13.4,52.1,6,4.9,1.4,0.8,1.1,0,4.1,39.7,0,3,0,194.8,55.9,0,0,5.2,18.6,1.6,0,0,0,5.5,0,0,0,0.3,0,10.7,0,0,0.3,0,0.8,0,1.4,14.2,1.9,0,4.1,13.2,72.6,0.5,4.7,12.6,77
1983,1.1,58.4,0,427.9,0,5.8,0,12.9,51,6,5.2,1.6,0.5,0,0,3.8,35.1,0,3.3,0,219.2,61.4,0,0,6.3,16.2,1.6,0,1.6,0,5.8,0,0,0,0.5,0,11,0,0,0.5,0,0.8,0,1.6,14,1.6,0,3.3,12.9,79.7,0.5,4.7,16.2,75.3
1984,1.1,49,0,312.6,0,5.2,0,12.3,47.7,5.5,4.7,1.4,0.5,0,0,3.8,31.5,0,3.6,0,184.1,67.1,0,0,6.3,16.4,1.4,0,0,0,4.4,0,0,0,0.3,0,11.5,0,0,0.8,0,0.8,0,1.4,10.7,1.9,0,2.7,11.8,81.1,0,3.6,15.3,66.3
1985,1.1,60.8,0,392.6,0,6,0,12.3,47.9,5.8,4.9,1.6,0.5,0,0,3.8,30.1,0,4.1,0,228.5,72.6,0,0,6.3,12.3,1.4,0,2.2,0.3,3.3,0.5,0,0,0.3,0,11.8,0,0,0.5,0,0.8,0,1.4,9.3,1.9,0,2.2,12.1,82.7,0,3.8,16.7,69.6
1986,1.1,60,0,385.8,0,6,0,12.1,47.9,5.8,4.9,1.6,0.5,0,0,3.8,28.2,0,4.7,0,225.5,81.9,0,0,4.9,12.6,1.4,0,3.8,0.5,5.8,0.5,0.5,0,0.3,0,12.6,0,0,0.3,0,0.8,0,1.4,8.2,1.9,0,1.1,11.8,80.5,0,3.8,19.2,70.1
1987,1.1,55.9,0,369.3,0,5.8,0,12.3,47.1,5.8,4.9,1.6,0.5,0,0,3.8,27.7,0,4.4,0,210.1,83,0,0,4.7,16.2,0.8,0,1.1,0.3,5.5,0.5,0.5,0,0.3,0,12.3,0,0,0,0,0.8,0,1.4,7.9,4.1,0,0.8,11,83.3,0,3.8,23.6,69.6
1988,0.8,64.1,0,376.4,0,5.8,0,12.1,45.8,5.5,4.7,1.4,0.5,0,0,4.4,27.4,0,4.4,0,240.8,84.7,0,0,4.7,14.5,1.1,0,1.6,0.5,4.9,0.5,0.5,0,0.3,0,12.1,0,0,0.5,0,0.8,0,1.4,6.3,5.5,0,0.8,11.8,72.3,0,3.8,27.7,66.8
1989,0.5,58.9,0,392.3,0,5.5,0,12.3,44.1,5.2,4.4,1.4,0.5,0,0,4.7,34.8,0,4.1,0,221.9,84.7,0,0,1.9,9.6,0.8,0,3.3,0.3,3.8,0.5,0.5,0,0.3,0,11.8,0,0,1.1,0,0.8,0,1.4,1.4,8.2,0,0.5,10.1,68.8,0,4.1,31.5,63.6
1990,1.1,58.9,0,394.5,0,5.2,0,10.1,35.6,3.8,3.6,1.1,0.3,0,0,4.4,34.2,0,3.6,0,221.6,85.2,0,0,2.2,7.1,1.4,0,4.4,0.5,2.7,0.5,0.5,0,0.3,0,12.1,0,0,0.3,0,0.5,0,0.8,0.5,10.1,0,0.5,8.8,68.2,0,3.8,35.1,63.6
1991,0.8,62.7,0,399.5,0,5.2,0,12.6,43.6,5.5,4.7,1.4,0.5,0,0.3,4.9,35.1,0,3.6,0,235.6,95.6,0,0,2.2,8.2,1.4,0,4.4,0.5,3.3,0.5,0.5,0,0.3,0,13.4,0,0,0.8,0,0.8,0,0.8,0.8,11.2,0,0.5,11.5,66.8,0,3.8,42.7,68.8
1992,0.8,63.6,0,405.5,0,4.9,0,12.1,43.3,4.9,4.7,1.4,0.5,0,0.8,4.1,34.8,0,3,0,239.5,91.8,0,0,2.2,7.4,1.4,0,4.4,0.5,3.6,0.5,0.5,0,0.3,0,12.9,0,0,0.5,0,0.8,0,0.5,0.8,12.3,0,0.5,11.5,62.2,0,4.1,46,68.5
1993,0.8,69,0,412.1,0,4.9,0,11.2,39.7,4.9,4.4,1.1,0.3,0,1.1,4.1,22.2,0,2.7,0,260,97.3,0,0,2.2,12.1,1.1,0,4.4,0.5,4.9,0.5,0.5,0,0.3,0,11.8,0,0,0.3,0,0.5,0,1.6,0.8,13.7,0,0.5,10.4,59.2,0,3.8,47.1,64.1
1994,1.1,65.8,0,428.5,0,4.9,0,11.5,41.4,5.2,4.4,1.4,0.5,0,1.9,4.4,34.5,0,2.2,0,246.8,97.5,0,0,2.2,13.7,1.1,0,4.4,0.5,5.5,0.5,0.5,0,0.8,0,13.7,0,0,0.3,0,0.5,0,1.6,0.8,14.2,0,0.5,10.7,58.9,0,3.8,47.7,69.6
1995,1.1,65.8,0,448.8,0,4.9,0,12.9,41.9,4.9,4.4,1.4,0.3,0,2.7,4.1,31.2,0,1.9,0,247.4,98.6,0,0,2.2,14.2,0.8,0,4.4,0.5,5.2,0.5,0.5,0,0.8,0,15.3,0,0,0.5,0,0.5,0,1.4,0.8,15.6,0,0.5,10.7,59.2,0,4.1,47.9,72.1
