year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,47.1,0,125.2,0,4.1,0,75.9,0,0,43.6,0,13.2,0,0,115.6,0,0,0,0,0,50.1,0,0,0,0,0,0,0,0,0,21.4,0,0,0.8,0,0,2.2,0,0,0,122.2,0.3,0,0,0,0,96.2,0,0,0,202.2
1962,0,0,0,57.8,0,131.8,0,5.5,0,77,0,0,43.6,0,12.9,0,0,115.9,0,0,0,0,0,50.1,0,0,0,0,0,0,0,0,0,21.1,0,0,0.8,0,0,2.5,0,0,0,128.2,0.3,0,0,0,0,94,0,0,0,212.1
1963,0,0,0,56.4,0,127.9,0,6.6,0,74.8,0,0,43,0,14,0,0,115.1,0,0,0,0,0,49.9,0,0,0,0,0,0,0,0,0,20.8,0,0,0.8,0,0,2.2,0,0,0,124.7,0.3,0,0,0,0,94.2,0,0,0,219.2
1964,0,0,0,66.6,0,134.2,0,7.7,0,75.9,0,0,43,0,14.8,0,0,115.3,0,0,0,0,0,49.6,0,0,0,0,0,0,0,0,0,20.5,0,0,0.8,0,0,2.5,0,0,0,127.7,0.3,0,0,0,0,86.3,0,0,0,228.2
1965,0,0,0,203.3,0,130.4,0,8.8,0,73.7,0,0,42.7,0,14.2,0,0,114.8,0,0,0,0,0,49.3,0,0,0,0,0,0,0,0,0,20,0,0,0.8,0,0,2.2,0,0,0,124.1,0.3,0,0,0,0,82.5,0,0,0,234.5
1966,0,0,0,204.9,0,136.4,0,10.1,0,77.5,0,0,42.7,0,15.3,0,0,115.1,0,0,0,0,0,50.4,0,0,0,0,0,0,0,0,0,20,0,0,0.8,0,0,2.2,0,0,0,126.8,0,0,0,0,0,80.8,0,0,0,255.6
1967,0,0,0,229.9,0,132.6,0.5,6,0,79.2,0,0,42.2,0,14.8,0,0,114.2,0,0,0,0,0,52.6,0,0,0,0,0,0,0,0,0,20,0,0,0.8,0,0,2.2,0,0,0,123.6,0,0,0,0,0,77.3,0,0,0,253.7
1968,0,0,0,215.9,0,134.2,0.5,3.6,0,81.4,0,0,42.5,0,15.6,0,0,114.8,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0,19.7,0,0,0.5,0,0,2.2,0,0,0,121.6,0,0,0,0,0,74,0,0,0,254
1969,0,0,0,229.6,0,133.2,0.5,1.1,0,82.7,0,0,41.9,0,15.3,0,0,114,0,0,0,0,0,53.2,0,0,0,0,0,0,0,0,0,19.5,0,0,0.5,0,0,2.2,0,0,0,118.4,0,0,0,0,0,84.4,0,0,0,251.8
1970,0,0,0,329,0,132.1,0,5.2,0,78.4,0,0,41.9,0,15.9,0,0,122.7,0,0,0,0,0,51.2,0,0,0,0,0,0,0,0,0,20.3,0,0,0.5,0,0,2.2,0,0.3,0,112.6,0.3,0,0,0,0,80.8,0,1.9,0,259.2
