year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0.3,114.2,13.2,85.5,0,158.1,0,0,30.7,0,0,0,0.5,11.8,0,145.8,37.8,0,3.8,0,92.3,11.5,0,0,0.5,17,9.6,0,1.6,0,0.8,0,0,2.5,15.3,0,3.3,0,1.9,1.4,0,2.7,0,0,215.6,7.1,174.5,52.9,44.7,26.3,0,0.3,11.2,99.7
1962,0.3,115.6,12.3,83.3,0,198.1,0,0,30.4,0,0,0,0.3,11,0,143,36.2,0,4.4,0,87.9,10.7,0,0,0.5,17.8,9.6,0,1.6,0,1.9,0,0,2.5,14.2,0,3.3,0,2.5,1.4,0,2.7,0,0,218.4,5.5,176.4,46.8,43.6,25.8,0,0.5,13.2,83.6
1963,0.3,120.3,8.5,82.7,0,203.3,0,0,29.9,0,0,0,0.8,12.3,0,136.4,37.3,0,5.5,0,94,9.6,0,0,0.5,19.2,9.6,0,1.6,0,0.8,0,0,2.5,15.1,0,3.6,0,2.7,1.4,0,2.7,0,0,220.5,7.9,205.8,42.2,42.2,54.8,0,0.8,15.1,80.8
1964,0.3,130.4,5.2,77.8,0,277,0,0,31.5,0,0,0,0.8,20,0,130.1,36.7,0,5.8,0,94.5,9.6,0,0.3,0.5,18.1,9,0,1.6,0,1.1,0,0,2.2,15.3,0,3.6,0,1.9,1.4,0,3,0,0,226,8.5,168.8,37.3,40.8,20.5,0,0.5,16.7,85.2
1965,0.3,104.7,4.9,80.3,0,162.2,0,0,30.7,0,0,0,0.8,24.1,0,127.4,37.3,0,6.3,0,86,13.2,0,0.3,0.8,21.4,9.3,0,1.6,0,0.5,0,0,2.2,14,0,3.6,0,1.6,1.1,0,3,0,0,229.3,7.1,164.9,44.1,40.3,22.5,0,2.2,18.4,91.5
1966,0.3,120,5.2,82.7,0,203,0,0,30.1,0,0,0,0.8,21.4,0,120.8,38.9,0,6.3,0,91.5,13.2,0,0,0.5,27.4,9.3,0,1.1,0,0.5,0,0,2.7,14,0,2.7,0,1.9,1.4,0,3,0,0.3,234,5.5,161.1,37.3,43,55.1,0.3,0.8,20,92.1
1967,0.3,102.5,6.6,89,0,243.3,0,0,32.9,0,0,0,1.1,23.8,0,114.8,29,0,7.7,0,81.9,17.3,0,0,0.5,25.2,8.8,0,5.5,0,1.1,0,0,3.6,7.9,0,2.2,0,1.9,1.4,0,3.3,0,0.3,244.9,4.9,174.5,39.5,44.7,38.1,0.3,0.3,21.4,92.3
1968,0.3,92.9,7.1,94.8,0,247.7,0,0,31.2,0,0,0,1.1,24.9,0,126.8,25.2,0,9.3,0,80.5,21.6,0,0,0.8,26.3,8.2,0,6,0,1.4,0,0,4.1,8.8,0,1.9,0,1.6,1.1,0,3.3,0,0,239.5,5.8,178.6,41.6,44.9,44.9,0.3,0.8,22.7,92.3
1969,0.3,106.8,6.6,95.9,0,195.6,0,0,31.5,0,0,0,1.4,25.5,0,140,34.8,0,9.3,0,89.9,20.5,0,0,0.8,28.5,9,0,7.1,0,1.6,0,0,5.2,11.5,0,4.4,0,2.7,1.1,0,3,0,0.3,183.3,6,178.4,45.5,39.7,28.5,0.3,0.8,24.1,90.4
1970,0.3,93.2,6.6,109,0,217.8,0,0,31.8,0,0,0,1.4,29,0,140,39.2,0,6.6,0,71.5,20.5,0,0,0.5,32.1,9.3,0,6.3,0,1.6,0,0,6.3,12.6,0,4.1,0,2.2,1.1,0,3.3,0,0.3,196.4,5.5,157.8,52.6,53.7,32.3,0.5,1.9,25.2,92.1
