year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,11,0,224.1,714.5,31,27.1,0,0,38.4,4.9,10.7,86.8,2.5,25.2,1.9,7.9,0,0,10.1,0.3,0,346.6,0,0.3,3,0.5,0.3,0.5,0,0.3,0,0,14.8,0.8,3.8,1.9,1.6,0,0.8,4.7,0,0.3,0,22.5,12.3,222.2,0,46.6,0,102.2,4.4,23,34.8,166
1962,11.5,0,240.8,724.4,24.4,26.8,0,0,39.2,5.5,9.9,81.6,1.6,25.5,1.6,7.9,0,0,9,0.3,0,353.2,0,0.3,2.2,1.4,0.5,0.5,0,0.3,0,0,20.8,0.8,1.9,2.5,1.6,0,1.1,3.8,0,0.3,0,21.4,13.2,129.6,0,43.3,0,96.2,4.7,23.6,34.8,169.3
1963,12.6,0,255.3,738.6,24.9,23.6,0,0,34.5,5.8,9.3,81.1,1.4,21.9,1.9,8.2,0,0,11.5,0.3,0,352.9,0,0.3,3,2.5,0.5,0.5,0,0.3,0,0.3,20.3,0.8,2.5,2.5,2.2,0,0.8,3.6,0,0.3,0,18.6,12.3,147.1,0,42.5,0,71,4.4,25.2,29.9,157.8
1964,12.6,0,252.3,707.9,26.3,26.8,0,0,31.8,6.8,9,82.7,2.2,21.4,1.9,8.2,0,0,13.2,0.3,0,355.9,0,0.5,2.7,3,0.5,0.5,0,0.3,0,0.8,20.8,0.8,2.7,1.4,2.5,0,1.1,3.8,0,0.3,0,19.7,12.6,148.8,0,39.2,0,107.1,4.7,24.1,44.7,156.7
1965,12.9,0,252.9,717.3,31.2,26,0,0,40.3,8.2,7.9,61.4,2.7,30.7,1.6,8.2,0,0.5,14.5,0.5,0,354,0,0.3,2.7,2.7,0.5,1.4,0,0.3,0,1.6,22.5,0.8,2.2,2.5,1.9,0,1.4,3.6,0.3,0.3,0,18.4,13.4,254.8,0,38.4,0,97.3,4.7,24.9,34,163.3
1966,12.1,0,242.7,783.8,23.3,31.2,0,0,27.1,9.6,10.1,88.5,2.5,27.4,1.9,8.2,0,0,4.9,0.3,0,328.8,0,0.5,1.6,2.7,0.3,0.8,0,0,0,0,31,0.8,0.8,1.9,1.9,0,1.4,4.1,0,0.3,0,16.4,12.3,144.1,0,40.3,0,103.6,4.9,24.1,34,161.1
1967,11.5,0,255.1,752.6,27.9,30.4,0,0,40.5,9.3,8.2,83.6,1.1,29.9,2.2,8.2,0,0,9.6,0.3,0,330.1,0,0.3,4.1,2.7,0.3,0.8,0,0,0,0,29.3,0.8,0.8,1.9,1.9,0,0.8,3.8,0.3,0.3,0,14.2,19.5,171.8,0,48.8,0,105.2,4.9,22.7,36.7,170.4
1968,10.7,0,262.2,815.3,20.5,21.4,0,0,40.8,9.3,19.5,89,1.6,35.3,1.6,8.2,0,0,13.2,0.3,0,331,0,0.5,1.4,2.2,0.5,1.4,0,0,0,0.3,31.5,1.1,1.1,1.6,1.6,0,1.1,4.1,0,0.3,0,14.5,18.6,184.7,0,41.1,0,103.6,4.7,24.1,33.7,161.6
1969,10.4,0,261.9,814.2,18.4,30.7,0,0,43.6,12.1,20.8,111.8,2.5,36.7,1.6,7.9,0,0,15.1,0.3,0,312.1,0,0.5,3.8,1.4,0.8,1.4,0,0,0,0.3,31.2,1.1,1.4,1.6,1.4,0,0.8,4.1,0.3,0.3,0,12.6,19.2,218.1,0,51.2,0,103.3,4.9,25.2,38.4,163.6
1970,10.1,0,270.4,779.2,24.4,41.1,0,0,41.4,14,21.4,115.6,1.9,35.1,0.3,7.7,0,0,16.7,0.3,0,338.1,0,0.3,2.7,1.6,0.8,1.4,0,0,0,0.3,29.3,1.1,1.1,1.1,1.4,0,1.1,4.1,0,0.3,0,14,18.1,214.5,0,46,0,112.6,4.9,23.6,38.1,163.6
