year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,1.6,2.2,0.3,146,12.1,0,31.5,0,0,251.2,0,0,36.2,0.3,84.9,0,0,178.9,1.9,0,2.7,3,0,46,0,0.5,0,0,0.5,0,0,0,0,1.4,3.3,0,0.5,0,0,0,0,44.9,0.8,9.6,67.7,2.5,0.5,3.3,0,46.3,0,1.6,4.4,175.1
1962,1.9,1.9,0.3,144.1,14.5,0,31.2,0,0,238.1,0,0,34.5,0.5,81.4,0,0,172.1,2.2,0,3,3.8,0,46.8,0,0.5,0,0,0.5,0,0,0,0,0.8,2.5,0,0.5,0,0,0,0.3,41.4,0.8,8.2,61.6,2.7,0.8,4.1,0,46.3,0,1.9,4.9,171
1963,3,1.9,0.5,149.9,21.6,0,31.5,0,0,239.7,0,0,41.9,0.5,78.1,0,0,169.9,2.2,0,3,5.2,0,52.6,0,0.8,0,0,0.5,0,0,0.5,0,0.8,2.2,0,0.5,0,0,0,0.3,44.1,1.1,8.8,64.4,2.7,0.8,3,0,53.7,0,1.4,4.4,174.2
1964,3.6,2.2,0.5,159.5,20.8,1.4,30.7,0,0,248.5,0,0,38.9,0.8,73.4,0,0,165.5,1.9,0,3,5.8,0,37.5,0,0.8,0,0,0.5,0,0,0,0,0.5,1.6,0,0.8,0,0,0,0.3,49.3,1.4,10.4,65.2,2.2,1.1,3.6,0,53.4,0,1.1,4.7,169.6
1965,4.4,1.9,0.5,168.2,21.6,2.7,31.2,0,0,255.3,0,0,45.2,0.8,68.8,0,0,167.4,1.9,0,3.3,5.8,0,18.1,0,0.8,0,0,0.5,0,0,0.5,0,0.5,1.4,0,0.5,0,0,0,0.3,43,1.1,10.1,58.4,1.9,1.1,3.8,0,58.1,0,1.4,6.3,171.8
1966,5.2,1.9,0.8,172.9,18.6,0.5,32.3,0,0,240.8,0,0,44.7,0.8,69.3,0,0,164.9,2.2,0,3.6,5.8,0,20,0,0.8,0,0,0.5,0,0,0.5,0,0.5,1.4,0,0.5,0,0,0,0.3,41.6,1.1,9.3,54.8,1.6,1.1,3.6,0,57.5,0,1.4,6,171.2
1967,6,1.9,0.8,175.6,23.8,0.8,38.9,0,0,238.4,0,0,47.4,0.8,67.9,0,0,161.9,2.2,0,3.6,5.8,0,20.3,0,0.8,0,0,0.5,0,0,0.3,0,0.5,1.4,0,0.5,0,0,0,0.3,32.6,1.1,8.5,52.1,1.6,1.1,3.6,0,63.6,0,1.4,6,170.4
1968,7.1,1.9,0.8,205.5,27.4,0.8,35.9,0,0,228.8,0,0,50.4,1.4,63.8,0,0,154,2.5,0,3.3,6.3,0,17.8,0,0.8,0.3,0,0.8,0,0,0.3,0,0.5,1.1,0,0.8,0,0,0,0.3,29.6,0.8,8.5,49.6,1.4,1.1,3.3,0,65.5,0,1.1,5.8,172.6
1969,6.6,1.9,0.5,206.8,23.6,0.5,43,0,0,229.3,0,0,46.6,0.8,67.7,0,0,146.8,2.2,0,3,6,0,18.4,0,0.8,0,0,0.8,0,0,0,0,0.5,1.1,0,0.5,0,0,0,0.3,24.7,1.1,7.9,50.7,1.4,0.8,3.3,0,64.1,0,1.1,6.8,171.5
1970,6.3,1.9,0.3,197.5,26.8,0.3,39.7,0,0,233.2,0,0,40,0.3,72.9,0,0,140.8,2.2,0,2.5,5.5,0,24.4,0,0.8,0,0,0.5,0,0,0,0,0.5,1.1,0,0.8,0,0,0,0.3,21.9,1.4,7.4,51,1.4,0.5,3.6,0,60,0,2.2,7.9,177.3
1971,6,1.9,0.3,195.3,27.9,0.5,43,0,0,242.5,0,0,45.8,0,68.8,0,0,139.2,1.9,0,1.9,5.2,0,20.3,0,0.8,0,0,0.8,0,0,0,0,0.5,1.1,0,0.5,0,0,0,0.3,1.1,1.4,7.1,44.4,1.1,0.5,3.3,0,63.6,0,2.2,7.1,176.2
1972,6.6,1.6,0.3,198.1,27.9,0.8,45.2,0,0,251.5,0,0,55.3,0.3,51,0,0,136.4,1.9,0,2.2,5.8,0,21.9,0,0.8,0,0,0.5,0,0,0,0,0.5,1.4,0,0.3,0,0,0,0.8,12.1,1.4,6.3,42.7,0.8,0.5,3.6,0,64.7,0,2.2,5.8,180
1973,6.8,1.9,0,197.5,25.2,0.5,45.5,0,0,252.1,0,0,37.5,0.3,32.6,0,0,135.9,1.4,0,1.9,5.8,0,21.4,0,0.8,0,0,0.8,0,0,0,0,0.5,1.4,0,0.3,0,0,0,0.8,25.5,1.4,6.3,41.4,0.8,0.5,3.3,0,67.9,0,2.5,6.8,178.4
1974,7.4,1.9,0,215.3,32.9,0.3,51.2,0,0,259.7,0,0,35.6,0.3,38.6,0,0,140.8,1.1,0,1.6,6,0,17.5,0,0.8,0,0,0.8,0,0,0,0,0.5,1.1,0,0.3,0,0,0,1.1,31.5,1.4,5.8,50.1,0.8,0.5,3.6,0,78.9,0,3,7.7,178.4
1975,7.7,1.9,0,197.3,33.2,0,54.5,0,0,266.6,0,0,36.2,0.3,55.6,0,0,142.7,1.4,0,1.9,7.1,0,18.6,0,1.4,0,0,0.8,0,0,0.3,0,0.5,1.4,0,0.5,0,0,0,1.6,57,1.1,6.3,59.5,0.8,0.3,5.8,0,72.3,0,3.8,8.5,176.4
1976,8.2,1.9,0,198.6,38.9,0,52.3,0,0,264.1,0,0,46.8,0.3,62.5,0,0,148.2,1.6,0,3,7.1,0,24.7,0,1.6,0,0,0.8,0,0,0.3,0,0.5,1.4,0,0.5,0,0,0,2.2,89.6,1.1,7.4,48.5,0.8,0.5,4.1,0,70.7,0,3,9.3,172.9
1977,9,1.9,0,209.9,40.8,0,54.5,0,0,256.7,0,0,42.5,0.5,86.8,0,0,145.8,1.6,0,3,7.1,0,22.7,0,1.9,0,0,0.8,0,0,0.3,0,0.8,1.4,0,0.5,0,0,0,2.2,103.3,0.8,7.1,51,1.1,0.3,5.5,0,75.1,0.3,4.1,8.8,179.5
1978,9.3,1.9,0,199.2,42.7,0,55.1,0,0,243.6,0,0,42.2,0.3,116.7,0,0,146.8,1.9,0,3,7.7,0,21.9,0,1.4,0,0,0.8,0,0,0.3,0,0.5,1.6,0,0.5,0,0,0,1.9,120.8,0.8,7.7,57.5,1.1,0.3,6,0,79.7,0.3,4.7,9,180.8
1979,9.6,1.9,0,214.5,45.5,0,50.1,0,0,249,0,0,43.6,0.5,136.7,0,0,141.9,1.9,0,3,7.9,0,18.1,0,1.9,0,0,1.1,0,0,0.3,0,0.5,1.6,0,0.3,0,0,0,2.2,111,1.6,8.2,60.5,1.1,0.5,5.5,0,80.8,0.3,1.9,8.2,187.1
1980,9.9,1.1,0,210.4,30.7,0,61.1,0,0,267.1,0,0,46.3,0.5,137,0,0,149.9,1.9,0,2.7,21.6,0,18.6,0,1.9,0,0,0.8,0,0,0.5,0,0.3,1.9,0,0.3,0,0,0,2.5,101.9,1.9,5.8,54.8,0.5,0.5,6,0,80.3,0.3,2.2,8.2,181.1
1981,10.4,2.7,0,201.9,29.3,0,62.5,0,0,267.4,0,0,46,0.5,131.8,0,0,148.8,1.9,0,2.7,23.3,0,19.5,0,1.6,0,0,1.1,0,0,0.5,0,0.3,1.4,0,1.9,0,0,0,2.5,85.8,1.9,5.5,47.1,0.5,0.5,6.6,0,73.7,0.5,1.4,7.7,180
1982,11.2,0.8,0,215.1,38.4,0,63,0,0,270.1,0,0,51.8,0.5,128.2,0,0,160,2.2,0,2.5,26,0,17.8,0,1.6,0,0,2.2,0,0,0.8,0,0.3,1.4,0,1.9,0,0,0,2.2,72.3,1.9,5.8,42.7,0.5,0.3,7.7,0,69,0.5,2.5,7.9,182.2
1983,13.2,2.7,0.3,213.2,49.6,0,58.6,0,0,236.2,0,0,43.3,0,123.3,0,0,159.2,1.9,0,2.5,26.8,0,17.3,0,1.1,0,0,2.2,0,0,0.8,0,0.3,1.4,0.3,1.6,0,0,0,2.2,50.4,1.9,5.8,35.3,0.8,0.5,6.3,0,72.6,0.5,2.2,7.7,170.1
1984,12.9,2.7,0,189.3,47.1,0,55.6,0,0,268.2,0,0,40.3,0,118.9,0,0,155.9,1.9,0,2.2,26.3,0,16.7,0,1.4,0,0,3.6,0,0,0.3,0,0.3,1.4,0,1.6,0,0,0,2.2,66.6,1.6,5.8,32.6,0.5,0.3,4.1,0,76.2,0.5,1.6,7.9,167.7
1985,12.9,3.3,0.3,179.2,57.5,0,55.9,0,0,269,0,0,35.3,0,110.1,0,0,163,1.6,0,2.5,23.3,0,16.2,0,1.4,0,0,1.9,0,0,0.8,0,0.3,1.4,0,1.6,0,0,0,2.2,72.9,1.9,4.4,32.1,0.5,0.3,4.9,0,74,0.5,2.2,7.9,168.5
1986,12.6,2.2,0.3,185.5,43,0,52.6,0,0,266.3,0,0,53.4,0,109,0,0,164.7,1.6,0,2.5,34,0,16.4,0,1.6,0.5,0,1.6,0,0,0.5,0,0.3,1.9,0,1.6,0,0,0,1.6,67.9,2.2,4.9,32.3,0.8,0.3,4.7,0,63.8,0.8,2.2,8.8,169.3
1987,12.6,0.8,0.3,203.6,57,0,55.1,0,0,257.5,0,0,35.3,0,107.9,0,0,169.9,1.6,0,3.3,33.2,0,16.4,0,2.2,0.3,0,1.9,0,0,0.8,0,0.3,1.6,0.3,1.6,0,0,0,1.1,76.2,2.5,5.2,31,0.8,0.5,5.5,0,75.3,0.8,2.2,8.8,169.6
1988,12.6,0.8,0.5,200.5,37.5,0,54.2,0,0,255.9,0,0,55.1,1.1,95.9,0,0,171.8,1.9,0,3.3,27.7,0,17,0,2.5,0,0,2.5,0,0,1.1,0,0.3,1.6,0.3,1.6,0,0,0,1.1,75.6,2.2,4.9,29.3,0.8,0.5,5.2,0,64.4,0.8,1.9,9.6,169.6
1989,12.6,0.5,0.8,208.2,39.5,0,52.9,0,0,264.9,0,0,53.4,1.6,77.5,0,0,173.2,1.9,0,3,25.8,0,16.2,0,2.7,0,0,2.5,0,0,1.1,0,0.3,2.2,0.5,1.6,0,0,0,1.1,72.9,2.2,4.7,27.1,0.8,0.5,5.5,0,76.4,1.1,2.5,9,172.6
1990,12.6,0,0.5,219.7,36.7,0,53.2,0,0,258.1,0,0,55.6,1.4,88.5,6.8,0,178.4,1.1,0,1.6,36.2,0,20.5,0,2.5,0.3,0,2.5,0,0,1.1,0,4.4,1.9,0.8,1.6,0,0.3,0,1.1,73.2,3.3,4.4,25.8,0.5,0.8,4.9,0,78.9,0.8,1.9,8.8,175.9
1991,12.6,0,0.5,222.2,32.9,0,51.2,0,0,233.2,0,0,80.3,1.1,86.3,6.6,0,170.4,1.1,0,1.9,29.9,0,18.6,0,1.9,0,0,2.5,0,0,1.6,0,4.4,1.6,0.5,1.6,0,0.3,0,0.8,64.4,6.3,4.1,24.7,0.8,0.8,4.9,0,75.9,0.8,1.9,7.9,177.5
1992,12.9,0,0.8,218.1,32.6,0,48.5,0,0,242.2,0,0,80.3,1.1,91.5,6.6,0,167.1,1.1,0,2.5,37,0,17.5,0,2.2,0,0,3.8,0,0,1.4,0,4.4,1.6,0.5,1.4,0,0.3,0,0.8,62.7,6.3,3.8,24.7,0.8,0.8,4.9,0,77.5,1.4,1.6,7.7,177
1993,12.1,0,0.8,212.9,29.3,0,37.8,0,0.3,244.7,0,0,75.9,1.4,78.4,6.3,0,164.4,1.1,0,2.5,38.4,0,20,0,2.2,0,0,2.7,0,0,1.4,0,4.4,1.4,0.5,1.6,0,0.3,0,0.8,51.5,5.8,3.6,24.7,0.5,0.8,4.9,0,80.5,1.4,1.6,6.8,175.6
1994,11.5,0,1.1,220.8,30.4,0,52.1,0,0.3,245.2,0,0,89.9,2.2,80,6.3,0,165.8,0.8,0,2.7,37,0,19.7,0,2.5,0.8,0,3,0,0,2.2,0,5.5,1.9,0.5,1.6,0,0,0,0.8,52.6,6.6,3.6,24.4,0.5,1.1,4.7,0,83,1.9,2.2,7.4,174
1995,12.1,0,0.8,228.5,30.1,0,31.2,0,0.3,255.3,0,0,85.2,2.2,86,6.3,0,149.9,0.8,0,3,38.9,0,19.2,0,2.5,0.3,0,2.5,0,0,1.4,0,6.6,2.2,0.8,1.6,0,0.3,0,0.8,69.6,4.1,2.5,23.8,0.8,1.4,4.7,0,78.9,1.9,1.9,6.8,165.8
1996,12.1,0,1.4,219.2,29.6,0,23.3,0,0.3,272.6,0,0,75.6,2.5,82.5,6.3,0,189.3,1.9,0,3.6,34,0,17.8,0,3.3,0,0,3.3,0,0,2.2,0,2.5,2.2,0.5,1.4,0,0.3,0,1.1,70.7,4.7,3,22.7,0.8,1.1,4.4,0,88.2,3,2.2,7.4,182.2
1997,12.1,0,1.1,229,29,0,28.8,0,0.3,268.2,0,0,81.6,2.5,90.1,5.8,0,149.9,1.9,0,4.1,37.5,0,18.1,0,2.7,0.3,0,2.7,0,0,1.9,0,7.1,2.2,0.8,1.4,0,0.3,0,0.8,79.2,4.9,2.7,21.4,0.8,1.1,4.4,0,79.7,2.7,1.9,7.7,160.5
1998,12.1,0,0.8,213.7,28.8,0,24.4,0,0.3,254,0,0,103.6,1.9,78.9,6.3,0,142.7,1.6,0,3.6,34.2,0,17.8,0,2.2,0,0,2.5,0,0,1.9,0,6.6,2.2,0.5,1.1,0,0.3,0,0.8,61.1,4.1,3.8,18.4,0.8,1.1,4.1,0,76.7,2.5,2.7,6.6,161.4
1999,12.1,0,1.1,227.9,28.8,0.8,25.5,0,0.5,275.3,0,0,74.5,2.7,84.7,6.6,0,139.7,1.9,0,3.6,34.2,0,17.5,0,2.2,0.3,0,4.1,0,0,3.3,0,4.7,2.7,0.8,1.1,0,0.3,0,0.8,64.1,3.6,3.3,18.1,0.5,1.4,3.8,0,78.1,2.7,3.3,7.1,162.7
2000,12.1,0.3,1.1,241.6,28.8,0,25.2,0,0.3,285.5,0,0,72.6,2.5,83,6.3,0,134,1.6,0,3,27.7,0,17.5,0,2.5,0,0,4.4,0,0,3,0,4.7,2.7,0.5,1.1,0,0.3,0,0.8,58.6,4.7,3.3,17.5,0.5,1.6,4.1,0,80.3,2.5,2.7,7.4,161.1
