"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,9.3,0,32.9,1069.6,165.5,0,5.8,0,19.5,1.9,1.1,0,376.7,35.1,10.4,0,0.3,17.5,0.8,0.8,14.5,0,0,5.5,0,0.8,0,0,3.6,0,0,0.5,0,1.9,1.1,3.3,0,0,0.3,0,0.3,0,381.6,0,0,0,1.9,0.8,11,145.5,0.3,7.7,13.7,"87.7,"
1962,9.6,0,32.1,1094.5,165.2,0,5.8,0,19.5,2.5,0.8,0,368.2,37.8,11.2,0,0,22.7,1.1,0.8,16.4,0,0,6,0,0.5,0.3,0,4.4,0,0,1.4,0.3,2.5,1.1,4.9,0,0,0,0,0.3,0,381.6,0,0,0,3,0.8,10.4,138.1,0.3,8.5,15.6,"88.8,"
1963,11.8,0,38.4,1108.5,171,0,4.9,0,18.4,2.2,0.8,0,364.4,43.3,10.4,0,0.3,21.6,1.1,0.8,16.4,0,0,6,0,2.2,0.3,0,4.9,0.3,0,1.1,0.5,1.1,1.6,3.6,0.3,0,0.3,0,0.3,0,378.1,0,0,0,3,0.8,12.3,143.3,0.3,10.4,12.9,"81.9,"
1964,12.3,0,26.3,1119.7,175.3,0,5.8,0,18.4,2.2,1.4,0,349.9,36.2,12.9,0,0.3,27.1,1.6,0.8,17.5,0,0,7.1,0,2.2,0,0,4.4,0,0,1.1,1.4,1.1,1.6,3.6,0.5,0,0.3,0,0.3,0,372.6,0,0,0,3,0.8,8.5,142.7,0.3,10.1,15.1,"88.5,"
1965,12.3,0,32.3,1126.3,171.5,0,5.8,0,18.4,2.5,0.8,0,347.4,34.8,15.6,0,0.3,25.2,1.4,0.8,18.1,0,0,6.8,0,1.6,0.3,0,4.7,0,0,0.8,0.8,1.1,1.6,4.4,0.3,0,0,0,0,0,364.9,0,0,0,2.7,0.8,11.5,146.3,0,10.4,13.2,"90.1,"
1966,12.6,0,34.5,1138.1,176.4,0,6.6,0,15.1,2.2,1.1,0,337.8,33.7,16.2,0,0.3,31.2,1.4,1.1,16.4,0,0,6.8,0,2.2,0,0,6.8,0.5,0,0.5,2.2,1.4,2.2,6.3,0.8,0,0,0,0.3,0,359.7,0,0,0,2.7,1.1,10.4,145.5,0.3,9,14.8,"76.7,"
1967,12.9,0.3,37,1188.2,177.5,0,6.6,0,13.7,2.5,0.8,0,331,33.2,17.5,0,0.5,34,1.9,1.1,16.2,0,0,9.3,0,2.2,0.3,0,4.9,1.1,0,1.4,3.3,1.1,1.6,4.4,1.1,0,0,0,0.3,0,354.2,0,0,0,3.8,1.1,10.1,149.3,0.3,10.4,14.5,"70.1,"
1968,14,0,38.1,1158.4,198.1,0,8.5,0,13.4,2.2,0.5,0,330.7,33.7,17.8,0,0,31.8,1.9,1.1,16.2,0,0,4.4,0,2.5,0.5,0,7.1,1.1,0,0.5,4.4,1.1,2.7,4.7,0.5,0,0,0,0.3,0,348.8,0,0,0,3.8,1.4,12.3,151.8,0.5,11.5,14.2,"72.3,"
1969,14.8,0,34.5,1184.9,199.5,0,9.3,0,13.4,2.7,0.8,0,321.6,38.1,20,0,0,32.6,2.7,1.1,18.4,0,0,7.4,0,1.1,0.3,0,5.2,1.6,0,0.5,6.3,1.4,2.2,3.3,1.1,0,0,0,0,0,342.5,0,0,0,3.8,1.4,10.4,149.3,0.8,9.3,14.8,"91.2,"
1970,16.2,0,32.6,1215.3,210.7,0,10.1,0,11.8,3,0.8,0,312.1,35.9,20.8,0,0.3,31,2.5,1.1,18.1,0,0,5.5,0,0.8,0.3,0,6,2.2,0,1.4,6.3,2.5,3.6,4.1,1.1,0,0,0,0.3,0,332.9,0,0,0,4.7,1.6,10.4,148.8,0.8,9.6,14,"103.8,"
1971,17,0,34.8,1207.9,224.9,0,19.2,0,11.8,2.7,0.8,0,308.5,28.5,24.9,0,0.3,35.1,3.3,1.1,17.8,0,0,7.7,0,1.1,0.3,0,5.2,1.9,0,3,3.6,3,0.8,3.8,1.4,0,0,0,0.3,0,326.3,0,0,0,3.6,1.4,11,152.1,1.6,11.2,18.4,"91,"
1972,18.4,0,37,1198.1,234.8,0,29.9,0,11.5,3.3,0.8,0,294.5,26.3,21.6,0,0,35.3,3.3,1.1,21.4,0,0,5.2,0,2.7,0.3,0,4.1,1.1,0,3.6,4.1,1.6,1.9,3.6,1.6,0,0,0,0.3,0,357,0,0,0,4.4,1.9,11.5,136.2,1.4,8.2,19.5,"86.3,"
1973,20,0.3,33.7,1194.5,234,0,28.5,0,9.9,3.3,0.8,0,298.1,29.3,21.4,0,0,42.2,2.2,1.1,15.9,0,0,7.1,0,1.6,0.3,0,5.8,1.4,0,3.8,3.8,1.1,3.3,5.5,0,0,0,0,0.3,0,350.7,0,0,0,4.4,1.9,8.8,146.6,6.8,8.8,16.7,"100.8,"
1974,20.8,0.8,35.3,1254,233.4,1.4,32.3,0,9.9,1.6,0.8,0,297.8,31,20.5,0.8,0.3,27.4,5.8,1.1,25.8,0.8,0,7.4,0,0.8,0.3,0,5.8,1.9,0,3.8,1.6,4.4,2.5,6,0.3,0,0,0,0.3,0,346.3,0,0,0,4.4,1.6,10.4,137.8,7.9,10.1,19.5,"111.2,"
1975,21.1,0.8,30.4,1207.1,230.1,1.1,28.8,0,9.6,2.5,0.5,0,297.5,29,19.2,0.5,0.3,27.1,5.5,1.1,24.7,0.8,0,11.2,0,1.1,0.3,0,5.2,1.4,0,3.8,1.1,3.3,1.9,3.8,0.3,0,0,0,0.3,0,315.9,0,0,0,4.4,1.9,11.8,141.4,9,11.5,18.1,"143.3,"
1976,20.5,0.8,32.9,1210.7,224.4,0.8,40.5,0,8.2,2.7,0.8,0,286.6,32.1,18.1,0.5,0.3,30.4,5.5,1.1,25.5,0.8,0,8.2,0,1.1,0.8,0,6,2.2,0,4.4,1.4,3.3,2.7,3.3,0.3,0,0,0,0.3,0,299.2,0,0,0,4.1,2.7,7.9,131.2,9.3,12.3,19.5,"154.8,"
1977,20.8,0.8,34.5,1200.3,219.7,0.8,36.4,0,7.9,2.7,0.8,0,300.8,27.7,18.1,0.5,0,26.8,5.2,1.1,26.8,0.8,0,13.2,0,0.5,0,0,3.8,1.1,0,4.7,1.4,3.3,2.7,4.4,0.8,0,0.3,0,0.3,0,351.2,0,0,0,3.3,1.6,12.6,131.5,10.4,13.7,18.9,"164.7,"
1978,21.1,0.5,37.3,1344.4,225.2,1.4,25.5,0,9.3,2.5,0.8,0,289.3,32.9,17.5,1.1,0,31.2,4.9,1.6,25.5,1.1,0,11.5,0,0.8,0,0,6.3,1.1,0,3.8,1.6,3.3,2.7,4.4,0.5,0,0.3,0,0.3,0,353.4,0,0,0,2.5,2.2,7.9,139.5,11.5,14.5,22.7,"172.3,"
1979,21.1,0.5,33.4,1227.7,235.9,1.9,37.5,0,7.4,2.7,0.8,0,295.1,35.3,18.1,1.1,0,34.8,5.8,1.6,27.9,1.1,0,9,0,0.8,0.3,0,5.8,1.9,0,6,1.9,3.6,3,3.3,0.8,0,0,0,0.3,0,362.2,0,0,0,2.5,3.3,8.8,130.4,10.1,16.4,24.1,"179.2,"
1980,20,0.5,34.5,1343,231.8,1.6,38.9,0,7.1,2.5,0.5,0,273.4,38.1,17.5,0.8,0,32.3,5.5,2.2,36.7,1.4,0,7.7,0,1.1,0,0,2.2,2.5,0,7.9,2.5,3.3,2.2,2.7,0.3,0,0,0,0.3,0,362.2,0,0,0,2.5,2.7,11.2,123,10.7,15.6,24.1,"177.8,"
1981,19.2,0.8,32.9,1271.2,229.6,1.6,35.3,0,7.1,3,0.5,0,281.6,39.2,15.6,0.3,0,33.4,5.5,2.7,40,1.6,0,5.8,0,0.8,0.3,0.3,5.2,1.6,0,8.2,2.5,3.6,3.3,3.6,0.3,0,0,0,0.3,0,361.1,0,0,0,2.7,2.7,9,115.6,7.1,14.8,25.2,"183.6,"
1982,18.4,1.1,32.6,1158.9,217.3,1.4,55.3,0,8.8,3.3,0.5,0,287.4,39.5,15.3,0.8,0,38.6,4.1,2.5,43.6,1.6,0,10.7,0,0.8,0.3,0.3,2.7,2.2,0,10.1,2.5,3,2.2,3.8,0,0,0.3,0,0.8,0,363,0,0,0,2.7,2.7,6.8,118.1,9,14,23.6,"196.4,"
1983,16.7,1.4,35.1,1117.5,208.8,1.1,58.4,0,8.5,2.7,0.5,0,301.9,45.2,15.1,0.3,0,32.3,4.4,2.5,38.1,1.1,0,6.8,0,0.8,0,0.3,3,3.8,0,10.4,2.5,3.6,2.5,4.1,0.3,0,0,0,0.3,0,358.1,0,0,0,3,3.3,8.5,114,7.4,13.7,24.9,"117,"
