"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,0,33.9,0,0,0,0,0,0.5,0,0,3.6,0,0.1,0,0.1,0.2,0,0,0,0,0,0.4,4.6,0.8,24.6,3,0,0,0.2,0,0,0,0,0,0.3,0,0,0,0.9,0,0,0,0,0,0.3,0,0,0,0,0.1,0.2,"0.6,"
1962,0,0,0,31.5,0,0,0,0,0,0.5,0,0,3.7,0,0.1,0,0.1,0.2,0,0,0,0,0,0.4,4.1,0.7,23.6,3.6,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0.8,0,0,0,0,0,0.4,0,0,0,0,0.1,0.3,"0.6,"
1963,0,0,0,32.2,0,0,0,0,0,0.5,0,0,3.5,0,0.1,0,0.1,0.2,0,0,0,0,0,0.4,4,0.7,22.3,3.5,0.3,0,0.3,0,0,0,0,0,0.3,0,0,0,0.7,0,0,0,0,0,0.4,0,0,0,0,0.1,0.3,"0.5,"
1964,0,0,0,31.9,0,0,0,0,0,0.5,0,0,3.7,0.1,0.1,0,0.1,0.2,0,0,0,0,0.1,0.3,4.1,0.6,23.4,3.3,0.5,0,0.5,0.3,0,0,0,0,0.3,0,0,0,0.7,0,0,0,0,0,0.4,0,0,0,0,0.1,0.3,"0.5,"
1965,0,0,0,34.3,0,0,0,0,0,0.5,0,0,3.5,0.1,0.1,0,0.1,0.2,0,0,0.1,0,0.1,0.3,3.9,0.3,22.4,2.9,0.7,0,1.9,0,0,0,0,0,0.4,0,0,0,0.7,0,0,0,0,0,0.4,0,0,0,0,0.1,0.3,"0.5,"
1966,0,0,0,33.2,0,0,0,0,0,0.6,0,0,3.6,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0,2.6,2.7,0.4,26.3,3.1,0.5,0,2.1,0.1,0,0,0,0,0.4,0,0,0,0.9,0,0,0,0,0,0.5,0,0,0,0,0.1,0.3,"0.4,"
1967,0,0,0.1,31,0,0,0,0,0,0.7,0,0,3.7,0.1,0.1,0,0.1,0.2,0,0,0.1,0,0,1.9,1.8,0.5,22.9,3.3,0.5,0,2.4,0.2,0,0,0,0,0.5,0,0,0,0.9,0,0,0,0,0,1.1,0,0,0,0,0.1,0.2,"0.5,"
1968,0,0,0.1,31.8,0,0,0,0,0,0.7,0,0,3.7,0.1,0.1,0,0.1,0.2,0,0,0.1,0,0.1,3,0.1,0.6,23.2,3.2,0.2,0,2.2,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,1.4,0,0,0,0,0.1,0.3,"0.4,"
1969,0,0,0.1,31.4,0,0,0,0,0,0.7,0,0,3.4,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0.1,2.3,0.2,0.3,20.6,2.9,0.1,0,1.5,0.2,0,1.4,0,0,0.4,0,0,0,1,0,0,0,0,0,1.7,0,0,0,0,0.1,0.2,"0.5,"
1970,0,0,0,30.2,0,0,0,0,0,0.8,0,0,3.4,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0.1,1.3,0,0.3,20.1,3.2,0,0,1.3,0.2,0,1.4,0,0,0.5,0,0,0,0.9,0,0,0,0,0,1.8,0,0,0,0,0.1,0.3,"0.4,"
1971,0,0,0.1,30.4,0,0,0,0,0,0.8,0,0,3.3,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0.1,0.9,0,0.3,19.8,3.7,0,0,2,0.2,0,1.2,0,0,0.4,0,0,0,1,0,0,0,0,0,1.8,0,0,0,0,0.1,0.3,"0.4,"
1972,0,0,0.1,31.4,0,0,0,0,0,0.8,0,0,3,0.1,0.1,0,0,0.1,0,0,0.1,0,0.1,0.7,0,0.3,20.6,4,0,0,1.2,0.2,0,1.7,0,0,0.4,0,0,0,1.2,0,0,0,0,0,2.6,0,0,0,0,0.1,0.2,"0.4,"
1973,0,0,0,31.1,0,0,2.8,0,0,0.8,0,0,3,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0.1,0.2,0,0.3,19.5,3.7,0,0,1.4,1.2,0,1.5,0,0,0.4,0,0,0,0.8,0,0,0,0,0,2.4,0,0,0,0,0.1,0.2,"0.4,"
1974,0,0,0.1,31.5,0,0,2.7,0,0,0.8,0,0,3,0.1,0.1,0,0,0.1,0,0,0.1,0,0.1,0.2,0,0.7,17.5,4,0,0,1.9,0.2,0,1.4,0,0,0.4,0,0,0,0.8,0,0,0,0,0,2.4,0,0,0,0,0.1,0.3,"0.4,"
1975,0,0,0.1,32.5,0,0,3,0,0,0.8,0,0,2.7,0.1,0.2,0,0,0.1,0,0,0.1,0,0.1,0.1,0,0.6,15.6,4.2,0,0,1.1,1,0,1.3,0,0,0.4,0,0,0,1.2,0,0,0,0,0,2.4,0,0,0,0,0.1,0.2,"0.4,"
1976,0,0,0.1,33.4,0,0,2.9,0,0,0.8,0,0,2.7,0.1,0.2,0,0,0.2,0,0,0.1,0,0.1,0.2,0,0.7,17.8,4.1,0,0,1.8,4,0,1.3,0,0,0.4,0,0,0,1.4,0,0,0,0,0,2.7,0,0,0,0,0.1,0.2,"0.4,"
1977,0,0,0,38.9,0,0,3,0,0,0.8,0,0,2.9,0.1,0.1,0,0,0.2,0,0,0.1,0,0.1,0.5,0.2,0.6,13.1,4.2,0,0,1.4,1.6,0,1.1,0,0,0.4,0,0,0,1.7,0,0,0,0,0,2.8,0,0,0,0,0.1,0.2,"0.5,"
1978,0,0,0.1,42.4,0,0,3.2,0,0,0.8,0,0,2.9,0.1,0.1,0,0,0.2,0,0,0.1,0,0.1,0.7,0.2,0.6,11,5.1,0,0,1.6,2.2,0,1.2,0,0,0.4,0,0,0,2,0,0,0,0,0,2.8,0,0,0,0,0.1,0.2,"0.5,"
1979,0,0,0,45.7,0,0,2.8,0,0,0.8,0,0,2.8,0.1,0.1,0,0,0.3,0,0,0.1,0,0.2,0.5,0,0.7,12,5.1,0,0,1.2,3.4,0,1.2,0,0,0.4,0,0,0,2.2,0,0,0,0,0,2.9,0,0,0,0,0.1,0.2,"0.5,"
1980,0,0,0.1,47.1,0,0,2.8,0,0,0.9,0,0,2.7,0.1,0.1,0,0,0.2,0,0,0.1,0,0.2,0.9,0,0.6,15.2,5.8,0,0,1.6,3.8,0,1,0,0,0.4,0,0,0,1.8,0,0,0,0,0,3.7,0,0,0,0,0.1,0.3,"0.6,"
1981,0,0,0.1,45.6,0,0,2.9,0,0,0.9,0,0,2.9,0.1,0.1,0,0,0.2,0,0,0.1,0,0.2,1.1,0,0.6,14.6,5.8,0,0,1.6,5,0,0.9,0,0,0.4,0,0,0,1.3,0,0.1,0,0,0,3.9,0,0,0,0,0.1,0.3,"0.6,"
