"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,0,69.6,0,0,0.3,0,0.1,0.1,0.1,0,2.8,0.2,0,0,0,0.1,0,0,0,0,0,12.1,0,3.9,0,0,26.8,0.1,0,4.7,1.7,0.7,0,0.1,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,"0.4,"
1962,0,0,0,72.2,0,0,0.3,0,0.1,0.1,0,0,2.6,0.2,0,0,0,0.1,0,0,0,0,0,4,0,1.8,0,0,26.4,2.2,0,13.6,1.1,0.6,0,0.1,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,"0.4,"
1963,0,0,0,71.4,0,0,0.3,0,0.1,0.1,0.1,0,2.5,0.3,0,0,0,0.1,0,0,0,0,0,9.6,0,3.3,0,0,24,0.1,0,12,2,0.6,0,0.1,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,"0.4,"
1964,0,0,0,70.9,0,0,0.3,0,0.1,0.1,0.1,0,2.3,0.4,0,0,0,0.1,0,0,0,0,0,13.3,0,2,0,0,27.3,0.9,0,7.4,1.1,0.6,0,0.1,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,"0.4,"
1965,0,0,0,70.8,0,0,0.6,0,0.1,0.1,0,0,2.2,0.3,0,0,0,0.1,0,0,0,0,0,12.1,0,0.9,0,0,16.2,3.3,0,15.7,1.8,0.7,0,0.1,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,"0.3,"
1966,0,0,0,72.1,0,0,0.2,0,0.1,0.1,0.1,0,2.3,0.3,0,0,0,0.1,0,0,0.1,0,0,15.6,0,2.6,0,0,16.4,0.2,0,15.9,2.1,0.7,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,"0.4,"
1967,0,0,0,75.4,0,0,0.8,0,0.1,0.1,0,0,2.3,0.4,0,0,0,0.1,0,0,0.1,0,0,11.3,0,3.2,0,0,14,0.1,0,20.8,3.4,0.8,0,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,"0.4,"
1968,0,0,0,74.6,0,0,0.3,0,0.1,0.1,0,0,2.3,0.3,0,0,0,0.2,0,0,0.1,0,0,8.5,0,5.4,0,0.1,17.1,0.1,0,20.3,0,0.7,0,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,"0.4,"
1969,0,0,0,75.1,0,0,0.4,0,0.1,0.1,0,0,2.2,0.4,0,0,0,0.1,0,0,0,0,0,9.5,0,4.1,0,0.1,15.3,2.1,0,17.6,2.1,0.8,0,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,"0.4,"
1970,0,0,0,76.3,0,0,0.3,0,0.1,0.1,0,0,2.1,0.3,0,0,0,0.1,0,0,0.1,0,0,5.9,0,3.4,0,0.1,7.4,0.1,0,33,0,0.8,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,"0.4,"
1971,0,0,0,74.8,0,0,0.8,0,0,0.1,0,0,2.1,0.4,0,0,0,0.1,0,0,0,0,0,1.1,0,3.1,0,0.1,23.4,0.2,0,21.7,0,0.9,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,"0.4,"
