year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0.1,33.3,0,0,0.9,0,0,0.1,0,0,4,0.2,0,0,0,0.3,0,0,0,0,0,0.8,0,2,1.2,25.3,0.2,1.5,0.5,2.4,0.8,1.9,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.2,0.5
1962,0,0,0.1,35.8,0,0,0.9,0,0,0.1,0,0,4,0.2,0,0,0,0.3,0,0,0,0,0,0.7,0,2.2,1.2,27.4,1.2,2.4,0.6,3.1,2,1.9,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.2,0.4
1963,0,0,0.1,37.5,0,0,0.9,0,0,0.1,0,0,4,0.3,0,0,0,0.3,0,0,0,0,0,0.7,0,3.4,1.5,27.9,1.7,1.8,0.9,3.1,1.6,2.3,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.2,0.5
1964,0,0,0.1,37.6,0,0,1.1,0,0,0.1,0,0,4,0.3,0,0,0,0.3,0,0,0.1,0,0,0.7,0,3.3,1.2,28.3,0,1.3,0.7,3.1,1.1,2.3,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.2,0.5
1965,0,0,0.1,38.9,0,0,1.3,0,0,0.1,0,0,4,0.3,0,0,0,0.3,0,0,0.1,0,0,0.7,0,3.7,1.5,27.4,0,2.2,0.8,3.9,1.9,2.2,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.2,0.5
1966,0,0,0.1,39,0,0,0.9,0,0,0.1,0,0,4,0.3,0,0,0,0.3,0,0,0.1,0,0,0.7,0,3.8,1.7,26.2,0,2.4,1,4.6,2.7,2.3,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.2,0.5
1967,0,0,0.1,41.2,0,0,0.8,0,0,0.1,0,0,4.1,0.2,0,0,0,0.3,0,0,0.1,0,0,0.7,0,3.6,2.5,25.2,0,3.8,0.9,6,4.1,2.4,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.2,0.5
1968,0,0,0.1,41.7,0,0,0.5,0,0,0.1,0,0,4.1,0.2,0,0,0,0.3,0,0.1,0.1,0,0,0.7,0,3.8,1.7,25.5,0,5,1.1,5.6,5.2,2.6,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.2,0.5
1969,0,0,0.1,43.2,0,0,0.3,0,0,0.1,0,0,4.1,0.3,0,0,0,0.4,0,0.1,0.1,0,0,0.8,0,3.5,1.6,27,0,6.1,1,5.8,4.7,2.3,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.3,0.6
1970,0,0,0.1,47.3,0,0,0.5,0,0,0.1,0,0,4.2,0.3,0,0,0,0.4,0,0.1,0.1,0,0,0.6,0,3.2,1.5,29.5,0,6.3,1.3,8.8,3.9,2.8,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.3,0.6
