"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,0,9.7,0,0.5,0.1,1.6,0,0.5,0,3.5,1.8,0,0,0,0.4,0,0,0,0,0,0,0.1,0.8,0.1,5.6,0.1,0,0,1.1,0,0,0.1,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,"0.1,"
1962,0,0,0,9.5,0,0.5,0.1,1.6,0,0.5,0,3.7,1.8,0,0,0,0.4,0,0,0,0,0,0,0.1,1.1,0.1,6.5,0.2,0,0,1.1,0,0,0.1,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,"0.1,"
1963,0,0,0,9.5,0,0.5,0.1,1.5,0,0.5,0,3.7,2,0,0,0,0.4,0,0,0,0,0,0,0.1,0.8,0.1,5.7,0.2,0,0.2,1.1,0,0,0.1,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,"0.1,"
1964,0,0,0,9.8,0,0.5,0.1,1.6,0,0.5,0,3.7,2,0,0,0,0.4,0,0,0,0,0,0,0.1,0.8,0.2,7,0.3,0,0,1.3,0,0,0.1,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0.1,"0.1,"
1965,0,0,0,9.8,0,0.5,0.1,1.6,0,0.5,0,3.5,2.2,0,0,0,0.4,0,0,0,0,0,0,0.2,1.2,0.1,9.2,0.3,0,0,1.4,0,0,0.1,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0.1,"0.1,"
1966,0,0,0,10.1,0,0.5,0.1,1.5,0,0.5,0,3.5,2.3,0,0,0,0.4,0,0,0,0,0,0.4,0.2,0.2,0.1,7.7,0.3,0,0,1.2,0.2,0,0.1,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0.1,"0.1,"
1967,0,0,0,10.7,0,0.6,0.1,1,0,0.5,0,3.6,2.3,0,0,0,0.4,0,0,0,0,0,0.4,0,1.3,0.1,9.6,0.5,0,0.4,1.5,0.4,0,0.1,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0.1,"0.1,"
1968,0,0,0,10.7,0,0.5,0.7,1.3,0,0.5,0,3.4,2.3,0,0,0,0.4,0,0,0,0,0,0.4,0.2,0.9,0.1,9.4,0.4,0,0.5,1.2,0.5,0,0.1,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0.1,"0.1,"
1969,0,0,0,11.4,0,0.4,0.1,1.8,0,0.5,0,2.9,2.3,0,0.1,0,0.4,0,0,0,0,0,0.4,0.1,1.1,0.2,6.9,0.5,0,0.5,1.3,0.5,0,0.1,0,0,0.2,0,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0.1,"0.1,"
1970,0,0,0,10.5,0,0.6,0.1,1.5,0,0.5,0,2.4,2.4,0,0.1,0,0.4,0,0,0,0,0,0,0.2,0.6,0.1,8.1,0.4,0,0.4,1.3,0.6,0,0.1,0,0,0.2,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.1,"0.2,"
1971,0,0,0,11.2,0,0.5,0.1,1.3,0,0.5,0,1.9,2.5,0,0.1,0,0.4,0,0,0,0,0,0,0.2,1,0.2,9.4,0.7,0,0,1.4,1.3,0,0.1,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0.1,"0.6,"
1972,0,0,0,11.2,0,0.5,0.1,0.6,0,0.5,0,0.7,2.7,0,0,0,0.3,0,0,0,0,0,0.1,0.5,0.4,0.2,14.9,0.5,0,0.1,1,0.8,0,0.1,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0.1,"0.2,"
1973,0,0,0,12.2,0,0.2,0.1,1.2,0,0.4,0,0.3,3.1,0,0.1,0,0.5,0,0,0,0,0,0.1,0.2,0.2,0.2,7.7,0.5,0.1,0,0.9,1.1,0,0.1,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0.2,"0.1,"
1974,0,0,0,13.3,0,0,1.7,0.2,0,0.5,0,1.5,3,0,0.1,0,0.6,0,0,0,0,0,0.5,0.1,0.2,0.2,4.5,0.4,0,0,1,0.6,0,0.1,0,0,0.2,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0.1,0.2,"0.2,"
1975,0,0,0.1,17.3,0,0.1,2.2,0.1,0,0.5,0,1.6,3.2,0,0.1,0,0.5,0.1,0,0,0,0,0.1,0.4,0.3,0.1,5,0.4,0.2,0.1,1,0.6,0,0.1,0,0,0.1,0,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0.1,0.2,"0.2,"
1976,0,0,0,17.4,0,0.1,2.3,0.1,0.1,0.6,0,2,3.5,0,0.1,0,0.3,0.1,0,0,0,0,0,0.2,0.4,0.2,5.3,0.6,3.3,0,1.2,0.7,0,0.2,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0.2,0,0,0,0,0.1,0.1,"0.2,"
1977,0,0,0,20.4,0,0.1,4.8,0.1,0.1,0.6,0,1.6,4.9,0,0.1,0.1,0.5,0.1,0,0,0.1,0,0.1,0.2,1,0.4,4.4,0.7,6.7,0,0.9,1.1,0,0.3,0,0,0.1,0,0,0,0.4,0,0,0,0,0,0.3,0,0,0,0,0.1,0.2,"0.2,"
1978,0,0,0.1,24.3,0,0,8.4,0.1,0,0.8,0,1.6,5.4,0,0.1,0.1,0.5,0.1,0,0,0.1,0,0.2,0.5,0.2,0.3,4.1,1.1,7.8,0,1,1,0.1,0.4,0,0,0.1,0,0,0,0.6,0,0,0,0,0,0.8,0,0,0,0,0.1,0.1,"0.2,"
1979,0,0,0.1,27.2,0,0,13,0.1,0.1,0.8,0,1.8,6.5,0,0.1,0.1,0.5,0.1,0,0,0.1,0,0.2,0.5,0.9,0.3,3.9,1.4,7.7,0,1.3,1.7,0.1,0.5,0,0,0.2,0,0,0,0.7,0,0,0,0,0,0.8,0,0,0,0,0.1,0.2,"0.3,"
1980,0,0,0.1,30.2,0,0,9,0.1,0,0.7,0,1.4,5.9,0,0.2,0.1,0.4,0.1,0,0,0.1,0,0.2,0.3,0.7,0.2,4.1,2.4,7.9,0,1.1,4.3,0.1,0.4,0,0,0.2,0,0,0,0.6,0,0,0,0,0,0.7,0,0,0,0,0.1,0.2,"0.3,"
1981,0,0,0.1,28.3,0,0,13.9,0.1,0,0.7,0,0.9,5.8,0,0.2,0.1,0.4,0.1,0,0,0.1,0,0.2,0.5,0.8,0.2,2.7,1,18.8,0,1.5,0.4,0,0.5,0,0,0.2,0,0,0,0.7,0,0,0,0,0,0.5,0,0,0,0,0.1,0.2,"0.2,"
1982,0,0,0.1,29.5,0,0,12.2,0.1,0,0.8,0,0.5,5.5,0,0.2,0,0.4,0.1,0,0,0.1,0,0.3,0.6,0.1,0.2,4.7,1,23.7,0.1,1.4,0,0,0.5,0,0,0.2,0,0,0,0.7,0,0,0,0,0,0.7,0,0,0,0,0.1,0.2,"0.4,"
1983,0,0,0.1,32.1,0,0,8.5,0,0,0.7,0,0.5,5.8,0.1,0.2,0.1,0.3,0.2,0,0,0.1,0,0.3,0.5,0.1,0.1,3.4,1.9,28.5,0.1,1.4,0.7,0,0.5,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0.7,0,0,0,0,0.1,0.2,"0.4,"
1984,0,0,0.1,30.3,0,0,7.6,0,0,0.7,0,0.3,5.4,0,0.1,0,0.4,0.2,0,0,0.1,0,0.2,0.5,0,0.1,1.6,1.4,22.4,0.1,1.9,1.1,0.1,0.6,0,0,0.2,0.1,0,0,0.9,0,0,0,0,0,0.6,0,0,0,0,0.1,0.3,"0.5,"
1985,0,0,0.1,29.5,0,0.1,7.5,0,0,0.6,0,0.3,5.9,0,0.1,0,0.4,0.2,0,0,0.1,0,0.3,0.5,0,0.1,1.6,1.3,16.7,0.1,1.4,0.3,0.1,0.5,0,0,0.2,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0.2,"0.4,"
1986,0,0,0.1,28.6,0,0.1,7.9,0,0,0.6,0,0.3,5,0,0.1,0,0.3,0.2,0,0,0,0,0.2,0.5,0.1,0.1,1.4,1.4,28.6,0.1,0.8,0.3,0.1,0.4,0,0,0.2,0.1,0,0,0.8,0,0,0,0,0,0.7,0,0,0,0,0,0.2,"0.4,"
1987,0,0,0.1,27.5,0,0.1,9.6,0,0,0.5,0,0.8,4.5,0,0,0,0.4,0.2,0,0,0,0,0.3,0.5,0.1,0.6,1.8,1.2,24.8,0,1.2,0.2,0,0.4,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0.9,0,0,0,0,0,0.3,"0.5,"
1988,0,0,0.1,27.9,0,0.1,9.7,0.1,0,0.5,0,0.8,5.4,0,0.1,0,0.4,0.2,0,0,0.1,0,0.2,0.8,0.3,0.1,3.1,1.3,22.8,0.1,1.4,0.6,0,0.4,0,0,0.3,0.1,0,0,0.8,0,0,0,0,0,1.2,0,0,0,0,0,0.2,"0.5,"
1989,0,0,0.1,26.2,0,0.1,8.9,0.1,0,0.4,0,0.8,5.6,0,0.1,0,0.3,0.2,0,0,0.1,0,0.2,0.6,0.5,0.1,5.2,1.3,23.8,0,0.9,0.7,0,0.5,0,0,0.2,0,0,0,0.5,0,0.1,0,0,0,1,0,0,0,0,0.1,0.2,"0.5,"
1990,0,0,0.1,27.8,0,0.1,10,0.1,0,0.4,0,1.1,5.6,0,0.1,0,0.3,0.1,0,0,0.1,0,0.2,0.8,0.2,0.5,7.2,1.3,25.9,0.1,1.3,0.7,0,0.5,0,0,0.2,0,0,0,0.7,0,0.1,0,0,0,0.9,0,0,0,0,0.1,0.2,"0.6,"
