year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,69.7,0,0,0.5,0,0,0.1,0,0,2.6,0.1,0,0,0,0.1,0,0,0.1,0,0,0.2,2.9,0.7,0.4,0.2,0,0.2,0,0,14.9,0.2,0.1,0,0.1,0,0,0,0,0,0.4,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1962,0,0,0,69.4,0,0,0.4,0,0,0.1,0,0,2.6,0.1,0,0,0,0.1,0,0,0.1,0,0,0,2.2,1.5,0.4,0.2,0,0.2,0,0,20.8,0.2,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1963,0,0,0.1,69.2,0,0,0.4,0,0,0.1,0,0,2.6,0.1,0,0,0,0.1,0,0,0.1,0,0,0,2.9,2.4,0.5,0.2,0,0.2,0,0.2,20.3,0.2,0,0.1,0.1,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0.1,0.1,0.3
1964,0,0,0.1,61.6,0,0,0.5,0,0,0.1,0,0,2.6,0.1,0,0,0,0.1,0,0,0.1,0,0,0.1,2.7,2.9,0.6,0.2,0.1,0.3,0,0.9,20.9,0.2,0,0,0.1,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1965,0,0,0.1,65.1,0,0,0.5,0,0,0.2,0,0,2.6,0.1,0,0,0,0.1,0,0,0.1,0,0,0,2.6,2.7,0.6,1,0,0.2,0,1.6,22.4,0.2,0,0,0.1,0,0,0,0,0,0.5,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1966,0,0,0.1,70.4,0,0,0.5,0,0,0.1,0,0,2.4,0.1,0,0,0,0.2,0,0,0.1,0,0,0.1,1.8,2.9,0.2,0.5,0,0.1,0,0.1,30.9,0.3,0,0,0.1,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1967,0,0,0.1,70,0,0,0.5,0,0,0.1,0,0,2.4,0.1,0,0,0,0.1,0,0,0.1,0,0,0,4.1,2.9,0.4,0.5,0,0,0,0,29.4,0.2,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1968,0,0,0.1,72.9,0,0,0.5,0,0,0.1,0,0,2.5,0.1,0,0,0,0.2,0,0.1,0.1,0,0,0.2,1.4,2.3,0.7,0.9,0,0.1,0,0.2,31.6,0.3,0,0,0.1,0,0,0,0,0,0.4,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1969,0,0,0.1,74.4,0,0,0.5,0,0,0.2,0,0,2.3,0.1,0,0,0,0.2,0,0.1,0.1,0,0,0.1,3.8,1.5,0.7,0.8,0,0.1,0,0.3,31.3,0.3,0,0,0.1,0,0,0,0,0,0.4,0,0.1,0,0.1,0,0,0,0,0.1,0.1,0.3
1970,0,0,0.1,70.7,0,0,0.6,0,0,0.2,0,0,2.5,0.1,0,0,0,0.2,0,0.1,0.1,0,0,0,2.7,1.6,0.8,0.8,0,0,0,0.4,29.3,0.3,0,0,0,0,0,0,0,0,0.4,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1971,0,0,0.1,65.3,0,0,0.6,0,0,0.1,0,0,2.5,0.1,0,0,0,0.2,0,0.1,0.1,0,0,0.1,3,1.6,0.9,1.7,0,0.1,0,0.6,27.1,0.3,0,0,0,0,0,0,0,0,0.4,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1972,0,0,0.1,62.3,0,0,0.6,0,0,0.2,0,0,2.3,0.1,0,0,0,0.2,0,0.1,0.1,0,0,0,2.1,1.5,0.9,0.2,0,0,0,0.6,29.5,0.2,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1973,0,0,0.1,64.5,0,0,0.6,0,0,0.1,0,0,2.3,0,0,0,0,0.1,0,0.1,0.1,0,0,0.1,2.7,1.8,0.8,1,0,0,0,0.3,30.4,0.2,0,0,0,0,0,0.1,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0,0.1,0.3
1974,0,0,0.1,69.1,0,0,0.4,0,0,0.2,0,0,2.3,0.1,0.1,0,0,0.2,0,0.1,0.1,0,0,0.1,1.2,0.5,1,0.9,0,0,0,0.2,28.4,0.4,0,0,0,0,0,0,0,0,0.4,0,0.1,0,0.1,0,0,0,0,0.1,0.2,0.2
1975,0,0,0.1,74.9,0,0,0.4,0,0,0.2,0,0,2.4,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0,4.9,0.9,0.2,0.7,0,0,0,2.3,26.1,0.3,0,0,0.1,0,0,0,0,0,0.2,0,0.1,0,0.1,0,0,0,0,0.1,0.2,0.3
1976,0,0,0.1,73.7,0,0,0.4,0,0,0.1,0,0,2.4,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0,2.9,1.1,0.4,0.8,0,0,0,3.5,25.7,0.3,0,0,0,0,0,0.1,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0.1,0.1,0.2
1977,0,0,0.1,72.2,0,0,0.6,0,0,0.1,0,0,2.4,0.1,0,0,0,0.2,0,0.1,0.1,0,0,0.1,3.4,1.2,0.3,0.5,0,0,0,4.3,25.6,0.4,0,0,0,0,0,0.1,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0,0.1,0.2
1978,0,0,0.1,73.7,0,0,0.6,0,0,0.1,0,0,2.4,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0.1,3.8,1.1,0.2,0.7,0,0.1,0,4.1,26.2,0.4,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0,0.2,0.2
1979,0,0,0,75,0,0,0.6,0,0,0.1,0,0,2.3,0.2,0,0,0,0.1,0,0.1,0.1,0,0,0.1,2.1,1,0.2,0.7,0,0.1,0,3.6,26.5,0.4,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0.1,0.2,0.2
1980,0,0,0,75.5,0,0,0.8,0,0,0.1,0,0,2.3,0.2,0,0,0,0.1,0,0.1,0.1,0,0,0.1,3.4,0.9,0.4,0.9,0,0,0,5.3,25.2,0.4,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.2,0,0,0,0,0.1,0.2,0.3
1981,0,0,0,74.5,0,0,0.7,0,0,0.1,0,0,2.3,0.2,0,0,0,0.1,0,0.1,0.1,0,0,0.1,1.1,1,0.5,0.9,0,0.1,0,9.5,24.5,0.3,0,0,0,0,0,0,0,0,0.4,0,0,0,0.2,0,0,0,0,0,0.1,0.2
1982,0,0,0,67,0,0,0.4,0,0,0.1,0,0,2.3,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0.2,2,1,0.5,0.7,0,0,0,9.7,22.1,0.3,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0.1,0.1,0.3
1983,0,0,0,64.2,0,0,0.3,0,0,0.1,0,0,2.3,0.2,0,0,0,0.1,0,0.1,0.1,0,0,0.2,0.9,0.7,0.6,1.1,0,0,0,6.9,24.2,0.2,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0.1,0.2,0.2
1984,0,0,0,67.6,0,0,0.7,0,0,0.1,0,0,2.3,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0.2,2.4,0.5,0.5,0.8,0,0,0,6.7,21.4,0.2,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0.1,0.1,0.2
1985,0,0,0,71.6,0,0,0.7,0,0,0.1,0,0,2.3,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0.1,0.8,0.4,0.5,0.7,0,0,0,5.8,24.3,0.3,0,0,0.1,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0.1,0.2,0.2
1986,0,0,0,67.2,0,0,0.3,0,0,0.1,0,0,2.2,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0.3,1.3,0.3,0.3,0.8,0,0,0,5.3,26.6,0.3,0,0,0.1,0,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0.1,0.2,0.2
